Cell 0,Cell 15,Cell 68,Cell 71,Cell 76
380.82462112124983,651.3091816512825,-431.4872408098975,313.1252819017521,11541.850490763018
380.82462112124983,636.3107080471781,-431.4872408098975,313.1252819017521,10873.191316589304
380.82462112124983,621.9302764139577,-431.4872408098975,313.1252819017521,10243.83097021653
380.82462112124983,608.1424350923422,-431.4872408098975,313.1252819017521,9651.459881351242
380.82462112124983,594.9228310558274,-431.4872408098975,313.1252819017521,9585.405194395931
380.82462112124983,582.2479047349128,-431.4872408098975,313.1252819017521,9031.732347399036
380.82462112124983,570.0953782983353,-431.4872408098975,313.1252819017521,10105.658119793408
380.82462112124983,558.4435842663726,-431.4872408098975,313.1252819017521,9521.408124611153
380.82462112124983,547.2719537920777,-431.4872408098975,313.1252819017521,9136.02336216405
380.82462112124983,536.5607114855073,-431.4872408098975,313.1252819017521,8608.761647761867
380.82462112124983,526.2908754137218,-431.4872408098975,313.1252819017521,9031.143480216391
380.82462112124983,516.4441960656316,-431.4872408098975,313.1252819017521,9497.003827937391
380.82462112124983,507.00333945745916,-431.4872408098975,313.1252819017521,10247.538977998454
380.82462112124983,497.9514598866601,-431.4872408098975,313.1252819017521,9654.950115697462
380.82462112124983,489.2726271780023,-431.4872408098975,313.1252819017521,9097.189378109275
380.82462112124983,480.95146047264103,-431.4872408098975,313.1252819017521,8572.209890250773
380.82462112124983,472.9731892632728,-431.4872408098975,313.1252819017521,8493.274344026679
380.82462112124983,465.3236533941357,-431.4872408098975,313.1252819017521,9854.753824987374
380.82462112124983,457.98939461374056,-431.4872408098975,313.1252819017521,9285.249923433521
380.82462112124983,1048.3825322221885,-431.4872408098975,313.1252819017521,9613.717694162466
380.82462112124983,1017.0212662133508,-431.4872408098975,313.1252819017521,9058.380784679292
380.82462112124983,986.9522975232496,-431.4872408098975,313.1252819017521,8827.129810023695
380.82462112124983,958.1224034974695,-431.4872408098975,313.1252819017521,9887.915934088918
380.82462112124983,930.4805587471441,-431.4872408098975,313.1252819017521,9881.815348201722
380.82462112124983,903.9778130786483,-431.4872408098975,313.1252819017521,9430.887617545088
380.82462112124983,894.2254940788681,-431.4872408098975,313.1252819017521,8886.29582516081
380.82462112124983,1161.6137294910445,-431.4872408098975,313.1252819017521,9695.801677860598
380.82462112124983,1429.4528315868986,-431.4872408098975,313.1252819017521,9135.640549667205
380.82462112124983,1382.3881359435684,-431.4872408098975,313.1252819017521,9942.68253519981
380.82462112124983,1831.6757181131152,-431.4872408098975,313.1252819017521,9368.010664938574
380.82462112124983,1768.03607186924,-431.4872408098975,313.1252819017521,8827.114185023824
380.82462112124983,1707.0187399880997,-431.4872408098975,313.1252819017521,9527.181562063544
380.82462112124983,1648.5160564577811,-431.4872408098975,313.1252819017521,8976.930590038433
380.82462112124983,1592.4240173756186,-431.4872408098975,313.1252819017521,9668.596599959932
380.82462112124983,1538.6435016512794,-431.4872408098975,313.1252819017521,9110.034104565857
380.82462112124983,1696.1676661433805,-431.4872408098975,313.1252819017521,8584.29973390108
380.82462112124983,1638.1120040820283,-431.4872408098975,313.1252819017521,9886.328043477011
380.82462112124983,1582.4486759225883,-340.426810164691,313.1252819017521,10953.83194092434
380.82462112124983,1529.079048855961,-52.77902560198734,313.1252819017521,10319.732336778145
380.82462112124983,1477.9088846041443,-68.44931469300049,313.1252819017521,9760.574138263983
380.82462112124983,1428.8473628577688,-83.47119676000362,313.1252819017521,9461.98234385118
380.82462112124983,1381.8075695573302,-97.87149675588914,313.1252819017521,8974.158129123794
380.82462112124983,1336.7062527525736,70.57233118659038,313.1252819017521,8456.410086518163
380.82462112124983,1341.9542994466763,49.79797682680167,313.1252819017521,7969.091731161606
380.82462112124983,1298.4951944993759,95.69418948733272,313.1252819017521,8305.38860338849
380.82462112124983,1256.8271051153401,73.88034531477851,313.1252819017521,7826.945736239996
380.82462112124983,1216.8759346174359,1047.9131531495332,313.1252819017521,8543.706960798309
380.82462112124983,1178.571248437778,986.6981834029576,313.1252819017521,9079.614182941701
380.82462112124983,1141.8449313443393,2078.298229002959,313.1252819017521,9165.812424418407
380.82462112124983,1106.6322860737255,1974.447758474913,313.1252819017521,8636.799733468162
380.82462112124983,1072.870568487474,1874.8942852927842,313.1252819017521,8138.8793274177815
380.82462112124983,1040.5000862048296,1779.4601971404936,313.1252819017521,7670.223081282336
380.82462112124983,1009.4635882512036,1687.9750838508608,313.1252819017521,9682.739177968311
380.82462112124983,979.7060209175562,1600.2753711946448,313.1252819017521,9814.095622197643
380.82462112124983,1062.2785278369508,1516.2045650211828,313.1252819017521,10128.825111789873
380.82462112124983,1030.3444469064516,1435.6125188364697,313.1252819017521,9543.213788493842
380.82462112124983,1073.403039172245,1358.355189662517,313.1252819017521,8992.020433664002
380.82462112124983,1041.0107063044163,1284.2946380373521,313.1252819017521,9162.061447886837
380.82462112124983,1009.95315122261,1213.2985397337382,313.1252819017521,8633.269460059773
380.82462112124983,1490.5465794810298,1145.2401857591728,313.1252819017521,9316.150313803715
380.82462112124983,1440.9643057994792,2297.6791024488143,313.1252819017521,9295.321212412973
380.82462112124983,1393.4252449381252,2184.750872549468,313.1252819017521,9190.298752341492
380.82462112124983,1347.845168384246,2076.4954945123336,313.1252819017521,9646.544842329271
380.82462112124983,1304.1432655937524,1972.7197310203292,313.1252819017521,9089.278245362011
380.82462112124983,1574.3768988570682,1873.2377910459134,313.1252819017521,8564.763601249675
380.82462112124983,1521.3400354508456,1777.872306413648,313.1252819017521,8545.500906096016
380.82462112124983,1470.4887188442883,2296.481104325101,313.1252819017521,8800.105396184039
380.82462112124983,1421.7328611498767,2183.6024349758086,313.1252819017521,9230.042892638761
380.82462112124983,1374.9862807299564,2291.262109849735,313.1252819017521,8697.25578765714
380.82462112124983,1330.1662139155053,2178.599504967426,313.1252819017521,9008.950121024398
380.82462112124983,1571.1947700605047,3326.477996559879,313.1252819017521,9579.123944447727
380.82462112124983,1518.289010165388,3170.9799397113998,313.1252819017521,9780.015544353668
380.82462112124983,1467.5634259763717,3021.916209447486,313.1252819017521,9214.904220888595
380.82462112124983,1468.8727521031149,2879.020448329179,313.1252819017521,9275.185470391512
380.82462112124983,1420.183544797031,3886.632573503222,313.1252819017521,8739.745045119273
380.82462112124983,1373.5009292186558,3707.9562925118657,313.1252819017521,8235.774346150032
380.82462112124983,1328.7418975583507,3536.6733225415837,313.1252819017521,7761.423275842796
380.82462112124983,1285.8273482563422,3372.47775536963,313.1252819017521,8704.827076657208
380.82462112124983,1244.6811094402563,3215.076378086573,313.1252819017521,8501.692312707264
380.82462112124983,1205.2306713469668,3064.1879406743747,313.1252819017521,8920.591723315505
380.82462112124983,1167.4057214788977,2919.5429118657466,313.1252819017521,10495.310460330322
380.82462112124983,1131.139609447721,2865.1161505623722,313.1252819017521,9888.159098149412
380.82462112124983,1096.3680042009673,2728.708426969576,313.1252819017521,10592.786045464036
380.82462112124983,1063.0292602329484,3027.2060047086425,313.1252819017521,9979.906167705363
380.82462112124983,1573.83637153195,2884.091249435665,313.1252819017521,10005.163979997085
380.82462112124983,1520.821969062453,3674.3000403531896,313.1252819017521,9426.820234766128
380.82462112124983,1469.9918926895386,4974.844069081198,313.1252819017521,8882.467700192377
380.82462112124983,1421.2567869475367,4751.139464889273,313.1252819017521,8370.10832941731
380.82462112124983,1727.458680689796,4536.69120894729,313.1252819017521,10159.602455286082
380.82462112124983,1668.1137120322603,4331.116488730697,313.1252819017521,9761.253825758378
380.82462112124983,1611.214055790436,4816.005679987223,313.1252819017521,9197.245041346712
380.82462112124983,1556.6591260302905,4598.873341841836,313.1252819017521,10064.020424824253
380.82462112124983,1504.3524872082724,4390.725867553979,313.1252819017521,9482.217695246818
380.82462112124983,1454.2011217494633,4191.191186787287,313.1252819017521,8934.609301324916
380.82462112124983,1406.1166507506593,3999.9128542063986,313.1252819017521,8419.185477450117
380.82462112124983,1360.013624996056,3816.5490729143908,313.1252819017521,7934.055110356769
380.82462112124983,1315.8102573790975,3640.7726944527813,313.1252819017521,9674.829998346031
380.82462112124983,1273.4286670430934,4388.067664258485,313.1252819017521,10292.160071380507
380.82462112124983,1232.7934145375186,5664.066281255926,313.1252819017521,9696.949138788636
380.82462112124983,1193.8328445914062,5411.843120547352,313.1252819017521,9136.7206277833
380.82462112124983,1156.4777433399543,5170.056483945664,313.1252819017521,9586.676678760447
380.82462112124983,1120.6618266057596,5831.303596669849,313.1252819017521,9032.92863645167
380.82462112124983,1086.3219840394358,5572.160025361157,313.1252819017521,8658.054616105395
380.82462112124983,1053.3973025571445,5323.7395992714855,313.1252819017521,10183.541908213676
380.82462112124983,1021.8293104812138,5085.598470716117,313.1252819017521,9594.714764631664
380.82462112124983,991.5622216807542,4857.310858417743,313.1252819017521,9040.494066076786
380.82462112124983,962.5423862552713,4656.594048668981,313.1252819017521,8518.846609440809
380.82462112124983,934.7184126049738,4454.595500556759,313.1252819017521,8331.718681296372
380.82462112124983,908.0410453604659,5545.287953325111,313.1252819017521,7851.728939160633
380.82462112124983,1157.4639493606478,5903.048718459005,313.1252819017521,7884.485774828019
380.82462112124983,1121.6075052841002,5640.9363969599,313.1252819017521,8262.552666241716
380.82462112124983,1087.228722289431,5554.538442199677,313.1252819017521,8694.87883455174
380.82462112124983,1054.266565222494,5306.847020063014,313.1252819017521,8193.544854310758
380.82462112124983,1022.6626844759254,5576.351920161271,313.1252819017521,7721.676205858052
380.82462112124983,992.3612328836815,6037.991109926566,313.1252819017521,8123.0599916107285
380.82462112124983,963.3084384749595,6156.485746432936,313.1252819017521,7655.333432967616
380.82462112124983,935.4529096499685,5883.887096136249,313.1252819017521,9191.164963271849
380.82462112124983,908.7452689690042,5622.567743438004,313.1252819017521,9423.405195731788
380.82462112124983,883.1382141876032,7592.090818979866,313.1252819017521,9047.749925391954
380.82462112124983,858.586396186235,7260.089332841894,313.1252819017521,9619.529217552043
380.82462112124983,835.0462968999934,8154.394077701648,313.1252819017521,9236.049728526728
380.82462112124983,812.4762293185966,7799.125500227599,313.1252819017521,8702.909107923024
380.82462112124983,790.836276451233,7458.557119008907,313.1252819017521,10524.238194466783
380.82462112124983,770.0881082210988,7132.081023850327,313.1252819017521,9915.386636987394
380.82462112124983,750.1949204302439,6819.113718620688,313.1252819017521,9342.319258900427
380.82462112124983,731.1214347595717,6519.09660953416,313.1252819017521,8802.932544598227
380.82462112124983,712.8340208391479,6231.4935637438575,313.1252819017521,9459.512617309045
380.82462112124983,695.3001469318124,6865.123975477987,313.1252819017521,8913.238207751143
380.82462112124983,678.4888682144132,7579.842283038008,313.1252819017521,9835.769450143918
380.82462112124983,662.3703384965728,7248.347632870044,313.1252819017521,9281.623946900922
380.82462112124983,646.9159933261509,7321.6298641327885,313.1252819017521,8745.804615381805
380.82462112124983,632.0986110243981,7000.81929668134,313.1252819017521,8241.477471103004
380.82462112124983,617.8917023344152,7140.641571274392,313.1252819017521,7766.79143986103
380.82462112124983,604.2703649133105,7670.634769330091,313.1252819017521,7320.003845889006
380.82462112124983,591.2102457345795,7335.383282983667,313.1252819017521,7103.017031272037
380.82462112124983,578.6883345451093,7357.763655512871,313.1252819017521,6695.241644009566
380.82462112124983,566.6824755839449,9300.80919029399,313.1252819017521,6311.432565143218
380.82462112124983,555.1713675822891,8898.104086339916,313.1252819017521,9085.811448515598
380.82462112124983,544.1345637635031,8512.062069392092,313.1252819017521,8561.50090596408
380.82462112124983,533.5525939134143,8141.993686281299,313.1252819017521,8860.852465995617
380.82462112124983,523.4067202396996,8599.369692179409,313.1252819017521,8349.763603022573
380.82462112124983,513.678876336732,8225.689004149428,313.1252819017521,8529.475515603162
380.82462112124983,504.35197236135036,7867.470231173657,313.1252819017521,8037.863214969513
380.82462112124983,495.40937623405,7524.0737247735715,313.1252819017521,8523.520437527268
380.82462112124983,486.8353103674841,7194.886691941117,313.1252819017521,8032.258234546983
380.82462112124983,478.6145464906932,8842.267168696095,313.1252819017521,7569.8681016411165
380.82462112124983,470.7325887545676,8458.535698771468,313.1252819017521,7134.654238042404
380.82462112124983,463.17539907365364,9025.777922653779,313.1252819017521,8182.712823150079
380.82462112124983,455.9296717843475,10436.432310006649,313.1252819017521,7711.480405160877
380.82462112124983,448.9824979515472,9986.736968663668,313.1252819017521,7267.943787724545
380.82462112124983,442.3216095092695,10897.96261304621,313.1252819017521,6850.475041167006
380.82462112124983,435.9352266727641,10429.169614228327,313.1252819017521,6457.5424272196415
380.82462112124983,429.8119969033598,9979.774077592076,313.1252819017521,7111.83294916809
380.82462112124983,423.9410864611957,9597.824834344257,313.1252819017521,6703.539495503641
380.82462112124983,418.3121193700669,9182.829690539413,313.1252819017521,6319.242623672566
380.82462112124983,412.91511638227064,8785.006422835952,313.1252819017521,7897.816341124345
380.82462112124983,407.7405254961829,10551.862981472748,313.1252819017521,7443.32806362207
380.82462112124983,402.77916092110473,10097.391272635918,313.1252819017521,7015.551211680782
380.82462112124983,398.02226411241617,9661.724252505199,313.1252819017521,8144.1342101869495
380.82462112124983,393.46138170126795,9281.005478086303,313.1252819017521,7792.765072459351
380.82462112124983,389.08845704731283,10646.779979748124,313.1252819017521,8691.58879551637
380.82462112124983,384.89570816839716,10188.380536284372,313.1252819017521,8190.448662930039
380.82462112124983,380.87574981086925,10528.652042484024,313.1252819017521,7718.761655100836
380.82462112124983,377.021471379271,10075.140294646264,313.1252819017521,7274.796815011784
380.82462112124983,373.32597590118405,10115.289711283904,313.1252819017521,7827.642513578
380.82462112124983,369.78282416784583,9678.882456730707,313.1252819017521,7377.278747760465
380.82462112124983,366.38563800564816,10352.29265617252,313.1252819017521,8269.850517744038
380.82462112124983,363.12846648706176,9906.078760365337,313.1252819017521,7793.496029484573
380.82462112124983,360.00551127244273,9478.328732929906,313.1252819017521,8570.479421515043
380.82462112124983,357.0112486803409,11545.32788894253,313.1252819017521,8321.234306382827
380.82462112124983,354.14036865234544,11049.74777903155,313.1252819017521,8756.492115293675
380.82462112124983,351.38780527066234,10574.674506373356,313.1252819017521,8251.537041332553
380.82462112124983,348.7486452053828,10119.258461538455,313.1252819017521,8361.165946678548
380.82462112124983,346.2182803023687,11210.012437748253,313.1252819017521,7879.4457358070795
380.82462112124983,343.7921634426363,10728.307328727202,313.1252819017521,8497.840750239024
380.82462112124983,341.46602216539526,10266.534838172105,313.1252819017521,8008.087336308797
380.82462112124983,339.23576711531786,10517.929385546284,313.1252819017521,8133.348077463392
380.82462112124983,337.0973699722304,11593.733165484691,313.1252819017521,7665.017026637765
380.82462112124983,335.047138109307,11096.150125757746,313.1252819017521,7969.747981156194
380.82462112124983,333.0813788997219,10619.15693110141,313.1252819017521,7511.03216462628
380.82462112124983,331.19661333968884,13458.506722589282,313.1252819017521,7079.276308811553
380.82462112124983,329.38951501330666,12883.762545100803,313.1252819017521,6672.8959410688285
380.82462112124983,327.6569100925599,12779.651210298212,313.1252819017521,6985.3861728670245
380.82462112124983,325.995685784587,12826.777189883322,313.1252819017521,7326.652771615429
380.82462112124983,324.40291240198906,12413.078921161656,313.1252819017521,7427.767028594137
380.82462112124983,322.8757823276753,12450.891423586909,313.1252819017521,7506.378356070905
380.82462112124983,321.4115794972862,11917.840608147599,313.1252819017521,8174.974541963889
380.82462112124983,320.0077404343477,11537.594490009018,313.1252819017521,7704.196713814688
380.82462112124983,318.66170166238555,11042.334692618582,313.1252819017521,7537.99651987268
380.82462112124983,317.37117436311934,11022.609105415904,313.1252819017521,7156.163026927543
380.82462112124983,316.1338086831144,13748.490139626008,313.1252819017521,8545.39739047187
380.82462112124983,314.9474378743986,13161.746937930424,313.1252819017521,8245.276299196677
380.82462112124983,313.80995622415384,12738.948082687557,313.1252819017521,7770.366635144049
380.82462112124983,312.71934957229337,14273.378845166812,313.1252819017521,7323.369080236256
380.82462112124983,311.67369531146153,13760.690335721016,313.1252819017521,8837.442309938659
380.82462112124983,310.67110135187977,13561.463760442835,313.1252819017521,9449.878828325986
380.82462112124983,309.70985870923204,12982.45981705614,313.1252819017521,8904.170825013412
380.82462112124983,308.7881973640481,12443.209782469217,313.1252819017521,8390.536063623862
380.82462112124983,307.9045304023201,12141.526169369552,313.1252819017521,7907.089290266629
380.82462112124983,307.0572709100403,11621.277112563832,313.1252819017521,7452.056090893849
380.82462112124983,306.2449235259321,13765.90127355524,313.1252819017521,7460.0502314529285
380.82462112124983,305.46608444145016,13650.571188033091,313.1252819017521,7830.380306524175
380.82462112124983,304.71928881289494,13312.231322582333,313.1252819017521,7379.855407895468
380.82462112124983,304.0033159371835,13012.06040489219,313.1252819017521,7744.828549417137
380.82462112124983,303.3168230409247,13986.76945178399,313.1252819017521,7835.424251795082
380.82462112124983,302.6586199386126,14030.091720187635,313.1252819017521,9572.873944499264
380.82462112124983,302.02754696231847,14087.319262920648,313.1252819017521,9019.937425621298
380.82462112124983,301.4224749616906,13486.556529075866,313.1252819017521,8499.49895335035
380.82462112124983,300.84233582153144,12910.652195262976,313.1252819017521,8009.648371452174
380.82462112124983,300.2860919442205,12358.57794110352,313.1252819017521,8652.920827085229
380.82462112124983,299.7527972848685,14916.060527012729,313.1252819017521,8154.053155417658
380.82462112124983,299.24144476343207,14281.005798780996,313.1252819017521,7684.504819445819
380.82462112124983,298.7512104053302,14497.232375149537,313.1252819017521,7242.553651215163
380.82462112124983,298.2811481656736,13879.507726154337,313.1252819017521,6826.577092145319
380.82462112124983,297.83046458745844,13867.930576974291,313.1252819017521,7561.22601186863
380.82462112124983,297.3983356961037,13276.24596871177,313.1252819017521,7587.118589780119
380.82462112124983,296.9840290697596,12709.043783894527,313.1252819017521,7294.392029693951
380.82462112124983,296.58678176899934,13503.588756730795,313.1252819017521,7914.255305832538
380.82462112124983,296.2059224071274,12926.979344747682,313.1252819017521,7458.800719744482
380.82462112124983,295.840749079871,14126.187429476111,313.1252819017521,7030.114688123192
380.82462112124983,295.4906209181116,13523.816297090667,313.1252819017521,9396.386641267085
380.82462112124983,295.15492757030773,13430.616095800406,313.1252819017521,8853.82219261609
380.82462112124983,294.8330892024951,13672.224509734413,313.1252819017521,8343.146415577137
380.82462112124983,294.52446494555505,14948.056622814924,313.1252819017521,7862.485286728186
380.82462112124983,294.2285970358316,14311.677675748257,313.1252819017521,7410.073669365037
380.82462112124983,293.9449056393603,14765.003876699117,313.1252819017521,6984.251407251381
380.82462112124983,293.67290247490797,14136.19914886825,313.1252819017521,6583.456000400103
380.82462112124983,293.41212977881855,14404.988228608096,313.1252819017521,7021.560488974979
380.82462112124983,293.16206875228175,15347.287117171143,313.1252819017521,6618.572211048034
380.82462112124983,292.92235318437275,14800.232394583636,313.1252819017521,6239.2689915195315
380.82462112124983,292.6924947938584,14445.124949932422,313.1252819017521,5882.258740557199
380.82462112124983,292.47209685223663,14910.554667284589,313.1252819017521,7778.540463201647
380.82462112124983,292.26079314858265,14275.72747812995,313.1252819017521,7331.062439547816
380.82462112124983,292.0581869543945,13667.168845347647,313.1252819017521,7652.515073615857
380.82462112124983,291.86394257632435,14430.18061303641,313.1252819017521,7229.3793349175485
380.82462112124983,291.67769380344737,17247.780403129258,313.1252819017521,6814.177189903819
380.82462112124983,291.49913545999283,16565.967859398526,313.1252819017521,6661.765081785615
380.82462112124983,291.3279318526129,15862.641642412933,313.1252819017521,6279.9232880592945
380.82462112124983,291.1637778055368,15188.418942919008,313.1252819017521,8170.9921201217285
380.82462112124983,291.0063681429939,14542.094682714458,313.1252819017521,7700.448178689349
380.82462112124983,290.8554587243675,13922.513588287688,313.1252819017521,7257.55999874767
380.82462112124983,290.71077489146404,15795.164099022495,313.1252819017521,8133.455987618752
380.82462112124983,290.57207250366696,15123.733391895144,313.1252819017521,7665.118589136928
380.82462112124983,290.4390463852054,14616.98042970505,313.1252819017521,7224.306581053129
380.82462112124983,290.31154394819407,15810.656287516147,313.1252819017521,6809.402287599443
380.82462112124983,290.1892600168623,15208.02734261417,313.1252819017521,6865.6801191666245
380.82462112124983,290.0720420033246,14560.89155892007,313.1252819017521,6471.853462257882
380.82462112124983,289.9596152493874,13940.53312069344,313.1252819017521,6101.1732895332725
380.82462112124983,289.85185768474236,16548.001061371157,313.1252819017521,5964.71284143978
380.82462112124983,289.7485251687729,16108.132869095978,313.1252819017521,6917.108829680042
380.82462112124983,289.64946511359375,16873.395613491615,313.1252819017521,6520.259711858722
380.82462112124983,289.55446389616526,16157.349669127692,313.1252819017521,6146.734812595071
380.82462112124983,289.4633994461792,15470.932632914135,313.1252819017521,5795.163038150394
380.82462112124983,289.3760886581731,15888.32133156,313.1252819017521,8879.255786156362
380.82462112124983,289.2923484266846,16136.097714639614,313.1252819017521,8367.08489194224
380.82462112124983,289.21208719898243,15450.55958473243,313.1252819017521,7885.016536542393
380.82462112124983,289.1351218696041,15825.134804069785,313.1252819017521,8073.559015456415
380.82462112124983,289.06133036824144,16003.140674861892,313.1252819017521,7608.741636476814
380.82462112124983,288.99056010700895,15805.497107497744,313.1252819017521,7171.243104928191
380.82462112124983,288.9227500507526,15133.63866596796,313.1252819017521,6759.457952073785
380.82462112124983,288.8576865764328,16423.86042840891,313.1252819017521,6371.874459176062
380.82462112124983,288.7953391664725,15726.414094612943,313.1252819017521,6615.231879044329
380.82462112124983,288.7355552329863,15057.828114230551,313.1252819017521,6516.491645483544
380.82462112124983,288.678212705666,14776.263643046306,313.1252819017521,8069.033624868731
380.82462112124983,288.6232505493574,15239.480469631539,313.1252819017521,7604.482359168186
