Cell 153,Cell 239
3381.9553,59.2212
3751.9185,56.981457
3875.7275,54.84109
3674.752,52.795696
3482.7485,50.841057
5469.3823,48.97315
5197.2627,47.188114
4937.291,45.48229
4688.9253,43.85215
4451.647,42.294342
5397.6343,40.805656
5128.718,39.383026
5317.8516,38.023518
5052.4966,36.724335
4798.988,35.482796
4556.796,34.296345
4325.416,33.162537
4104.3657,32.079037
3893.1836,31.043613
3691.4287,30.054134
4576.2104,29.108559
4343.964,28.204937
4159.6436,27.341412
3945.9937,26.516201
3741.8813,25.727608
3546.8809,24.974003
3360.5857,24.253834
4038.9204,23.56562
3830.6597,22.907946
3631.6963,22.279451
3441.615,21.678843
3260.0193,21.104883
3086.5303,20.556393
2920.7861,20.03224
2762.4412,19.531342
2611.165,19.05267
3387.8916,18.595236
3276.918,18.158102
3102.6746,17.740362
4234.4067,17.341158
4168.4434,16.959665
3954.4004,16.5951
3749.9126,16.246714
3554.5537,15.913782
3367.916,15.595625
3837.3027,15.291584
3638.0425,15.001034
3447.6777,14.723375
3265.8113,14.458037
4352.0986,14.204473
4325.12,13.962158
4104.083,13.730596
3892.913,13.509308
3691.1704,13.297838
5001.7075,13.095753
4750.466,12.902634
4510.4404,12.718082
4712.4033,12.541721
4505.857,12.373184
5292.845,12.212126
5028.607,12.058214
4776.1646,11.91113
4760.1523,11.770574
4519.6943,11.636253
4289.9707,11.507894
4567.7935,11.385229
4335.923,11.268006
4114.4033,11.155986
4234.3203,11.048936
4328.813,10.946635
4107.611,10.848874
5001.0,10.755451
4749.79,10.666173
4509.7944,10.580855
4280.513,10.499325
4061.4673,10.421411
3852.2002,10.346954
3652.275,10.275802
3461.275,10.207806
3278.8015,10.142827
3104.474,10.080731
3412.3635,10.021391
3232.0735,9.964684
3059.832,9.910493
3530.9927,9.8587055
3345.407,9.8092165
5046.0137,9.761924
4792.7944,9.716729
4550.8794,9.67354
4630.607,9.632267
4395.932,9.592826
4171.734,9.555134
3957.544,9.5191145
3752.916,9.484694
4604.1357,9.4518
4370.6426,9.420366
4461.393,331.4268
4234.2725,317.10907
4017.291,303.42664
4907.4873,290.3513
4957.0376,277.8561
5258.029,265.91534
4995.3447,254.50443
4744.387,243.59981
4504.633,233.17903
4275.5815,223.22064
4056.7559,213.7041
3847.6987,204.60982
3647.9746,195.91907
4564.6606,187.6139
4879.2437,179.67728
4633.469,172.0928
4398.6665,164.84485
4174.346,157.9185
3960.04,151.29948
3755.3008,144.97415
4295.012,138.92947
4075.3188,133.153
3865.433,127.63284
3664.917,122.35762
3473.3525,117.31646
3422.984,112.498985
3242.2197,107.89526
3069.5254,103.49581
2904.5405,99.291565
2746.921,95.27386
2596.3376,91.434425
2452.4768,87.76536
2315.038,84.25909
2183.735,80.908394
2058.2937,77.706375
1938.4521,74.64643
2723.1638,71.72226
2573.641,68.92783
2430.7935,66.2574
2294.3228,63.705456
3151.5796,61.266743
2982.9316,58.936237
2821.8125,56.709137
2667.886,54.580856
3462.244,52.54701
3279.7273,50.603405
3175.5747,48.74604
3005.8555,46.971085
2843.713,45.274887
2688.8086,43.653954
2540.8196,42.104942
2399.4373,40.62466
3349.9446,39.21006
3172.4412,37.858227
3228.9214,36.566376
3056.8208,35.331844
2892.403,34.152092
2735.3252,33.024685
2585.2595,31.947304
2441.8933,30.917725
2304.9272,29.93383
3178.5293,28.993591
3008.6782,28.095074
2846.4097,27.23642
2691.385,26.415867
2543.281,25.631725
2468.1382,24.882374
2330.0005,24.166271
2198.0295,65.31817
2836.339,62.8079
2681.7642,60.40901
2534.0896,58.116566
2393.0076,55.925835
2258.2239,53.83231
2754.5034,51.831676
2603.5818,49.91981
2459.3975,48.092777
2321.65,46.346806
2429.7637,145.39452
2293.339,139.33119
2163.0046,133.5369
2038.4885,127.9997
2137.3662,122.7082
3308.6008,117.65148
3132.943,112.81914
2965.1272,108.20121
2804.8027,272.38867
2651.6355,260.69052
3843.315,249.51141
4062.353,238.82834
3963.4595,228.61928
3758.5674,218.8632
3562.8223,243.50047
3375.8157,233.0841
3197.1572,223.12993
3026.4746,213.61742
2863.4116,204.527
2707.628,195.8399
2558.7988,187.53827
2416.6138,179.605
2280.7761,172.02373
2151.0024,164.77884
2027.0222,157.85542
1908.5767,151.2392
1795.419,144.91653
1687.3127,138.87442
1584.0325,133.10039
1568.5044,127.582565
1968.5754,122.30957
