Cell 1,Cell 17
44.02421,131.63132
42.375717,119.9153
40.81601,109.51285
39.340317,100.2767
37.94411,92.076096
36.623108,84.79493
52.79846,78.33011
50.677353,72.59011
48.670498,67.49367
46.771736,62.968636
44.97525,58.950935
43.275528,55.383698
55.266037,61.659355
53.01202,57.788452
50.87941,54.351543
48.86167,51.299976
74.46333,48.590546
71.17529,46.18489
68.06435,44.04895
65.12097,42.15249
62.33614,40.468655
59.701305,38.97361
57.20839,37.646187
54.84975,36.46759
52.618156,35.421135
50.506763,34.49201
48.509094,33.667053
46.619026,32.93459
44.830765,32.28425
43.138824,31.706821
41.538017,31.194134
40.023438,30.73893
38.59043,30.33476
54.012054,29.975908
51.82558,29.657288
49.756878,29.374392
47.799603,29.123213
45.94775,28.900194
44.19565,58.341103
42.537918,73.024185
40.969475,67.879074
39.48552,63.31083
38.08149,59.254765
36.753086,55.653458
35.496235,52.455925
34.307083,49.61689
33.18198,47.09616
32.11748,69.89574
31.11032,65.10139
30.157406,60.84457
29.25582,57.065018
28.402794,53.70922
27.595718,50.729668
26.832111,48.08418
26.109634,45.7353
25.426075,43.649765
24.779333,41.798058
24.167427,40.153965
23.58848,38.6942
23.040716,106.612686
22.522457,97.701706
22.032112,89.7898
21.56818,82.76497
21.129238,76.52774
20.713936,70.98982
20.321005,66.07281
19.949238,61.707077
19.597496,57.830822
19.2647,54.389164
18.94983,51.333378
18.651918,48.6202
18.370054,46.21122
18.10337,44.072327
17.851053,42.17325
17.612326,40.487083
17.386457,38.989975
17.172754,41.89917
16.970562,40.243736
16.77926,38.77391
16.598265,37.468876
16.427015,36.310158
16.264992,35.281357
16.111694,34.3679
15.966655,33.556858
15.829427,32.83675
15.699591,32.19738
15.576748,31.629692
15.460522,31.125652
15.350555,30.678125
15.246513,30.280775
15.148075,29.927975
15.054938,29.614729
14.966819,32.427406
14.883445,82.54411
14.804563,76.33165
14.729929,161.48906
14.659315,146.42545
14.5925045,186.68594
14.529293,174.23544
14.469486,157.74274
14.412901,143.09915
14.359364,130.09738
14.308709,118.553345
14.260784,108.303604
14.21544,99.20303
14.172538,91.12281
14.1319475,83.94852
14.093543,77.5786
14.057207,71.92286
14.022828,66.90123
13.990301,62.442616
13.959526,58.483894
13.9304085,54.969017
13.90286,51.84822
13.876794,49.07732
13.852133,46.61709
13.8288,44.432693
13.806725,62.55286
13.785837,58.58178
13.766075,55.055923
13.747377,51.925385
13.729688,49.145836
13.71295,46.677917
13.697114,44.486702
13.682131,42.54116
13.667954,94.99776
13.654542,87.389015
13.641852,80.633354
13.629846,74.635124
13.618486,69.3094
13.6077385,64.580795
13.597569,60.38234
13.587948,56.65461
13.578845,53.34483
32.80686,50.406136
31.76257,47.796917
30.774523,45.48024
29.839697,43.42331
28.955223,41.596992
28.11839,39.97544
27.326632,38.53569
26.577518,37.257366
25.868757,36.122364
25.19817,35.114616
24.563705,34.219856
23.963413,33.42541
23.395454,32.72004
22.858088,32.093754
22.349667,31.537685
21.86863,31.043962
21.413502,30.605595
20.98289,30.216375
20.575472,29.870794
20.189999,29.563961
19.825289,29.291527
19.480223,29.049639
19.153744,28.83487
18.844849,28.644182
18.552593,28.474873
18.276077,28.324545
18.014458,28.191072
17.766928,28.072565
17.532732,27.967344
17.31115,124.145096
17.101503,113.26842
16.903149,103.611206
16.715479,95.03674
16.537918,87.42363
16.369919,127.88994
16.210972,116.5934
16.060583,106.5634
15.918297,97.65794
15.783673,89.750946
15.6563015,82.73047
15.53579,76.497116
15.42177,70.96263
15.313892,66.04866
15.211824,61.685635
15.115254,57.811783
15.023886,87.54106
14.937438,80.76835
14.855648,74.75498
14.778262,69.41582
14.705045,124.29903
14.635772,113.40509
14.57023,103.73256
14.508218,95.144485
14.449546,87.5193
14.394034,80.74902
14.341514,74.73782
14.291821,69.40059
14.244805,109.852905
14.200321,100.57863
14.158235,92.34418
14.118414,85.03294
14.080738,78.54144
14.045092,72.777756
14.011366,67.66028
13.979456,63.116558
13.9492655,59.082275
13.9207,55.500305
13.893675,52.319942
13.868104,49.496155
13.843911,46.988964
13.821021,44.762875
13.799364,42.78637
13.778873,41.031467
13.759486,89.99222
13.741144,82.94469
13.723789,76.68732
13.707369,71.1315
13.6918335,66.1986
13.677135,61.818764
13.663228,57.929985
13.65007,65.08375
13.637621,81.78157
13.625843,75.6546
13.614698,70.21457
13.604155,65.384476
13.594179,127.18236
13.58474,115.96515
13.5758095,106.005585
13.567361,97.16266
13.559366,89.3112
13.551803,82.34003
13.544647,76.150444
13.537876,70.65483
13.53147,65.77537
13.52541,61.442986
13.519674,57.59634
13.514249,54.180973
13.509116,51.14853
13.504259,48.456078
13.499663,46.0655
13.495316,43.942947
13.491202,42.05837
13.48731,40.385086
13.483628,38.899414
13.480144,37.580307
13.476848,36.409096
13.473729,35.3692
13.470778,34.445896
13.467986,33.62611
13.465344,32.898235
13.462846,32.251972
13.460481,31.678164
13.458243,31.16869
13.456127,30.71634
13.454124,30.314703
13.4522295,29.958097
13.450437,29.641476
13.44874,29.360352
13.447135,29.110746
13.445617,28.889126
13.4441805,28.692354
13.4428215,28.517645
13.441535,28.362522
13.440318,129.15166
13.439167,117.71365
13.438078,124.81134
13.437047,113.85997
13.436072,104.13643
13.43515,95.50308
13.434277,87.83769
13.433452,81.03172
13.43267,74.98883
13.431931,69.62344
13.4312315,64.85962
13.43057,60.62991
13.429943,56.874424
13.429351,53.539997
13.42879,50.57942
13.42826,47.950775
13.427758,45.616848
13.427283,43.544598
13.426835,41.70468
13.42641,40.071056
13.426007,38.62059
13.425627,37.332745
13.425267,36.189293
13.424927,74.288185
13.424604,72.86179
13.4243,67.73489
13.424011,63.18281
13.4237385,59.1411
13.42348,55.552536
13.423236,52.366318
13.423005,49.53733
13.422787,47.02552
13.42258,44.795334
13.422383,42.81519
13.422198,41.057053
13.422023,39.49604
13.421858,38.11004
13.4217005,36.87944
13.421552,35.786808
13.4214115,34.81668
13.421279,33.955326
13.421153,33.19054
13.421034,32.5115
13.420921,31.908596
13.420815,31.373287
35.650806,30.897997
34.453327,30.475994
33.32035,30.101307
32.248398,46.987053
31.234182,44.761177
30.274597,42.784866
29.3667,41.03013
28.507702,126.42624
27.694973,115.29381
26.926022,105.409515
26.198486,96.63342
25.51014,88.84129
24.858871,90.138725
24.24268,83.07477
23.65968,76.80281
23.108082,71.234055
22.586193,66.28966
22.092415,61.89961
21.625237,58.00177
21.18322,54.540947
20.76501,51.46814
20.369328,62.708084
19.994959,58.719597
19.640753,55.17829
19.305626,52.034035
18.988552,49.242302
18.688555,46.763573
18.404716,44.56275
18.136168,42.608685
17.882084,40.873703
17.641684,39.333244
17.414234,37.9655
17.199036,36.751102
16.995428,35.67286
16.802788,34.71551
16.620522,33.865494
16.448074,33.110783
16.284916,32.44069
16.130547,31.845722
15.984491,31.317463
15.846302,30.84843
15.715557,30.431984
15.591854,30.062231
15.474815,29.733932
15.364079,29.442442
15.259308,29.183634
15.16018,38.496628
15.066392,37.222683
14.977655,36.091568
14.893699,35.087273
14.814263,75.694084
14.739107,70.24963
14.667999,65.4156
14.600721,61.123554
14.537067,57.31272
14.476841,53.929153
14.41986,50.924942
14.365948,48.25756
14.314939,45.889236
14.266678,43.786446
14.221016,41.91942
14.1778145,40.261715
14.136939,38.78987
14.098266,37.483047
14.061675,36.322742
14.027056,35.292526
13.994301,34.37782
13.96331,33.565666
13.93399,32.84457
13.906247,32.204323
13.88,31.635857
13.8551655,31.131126
13.83167,30.682985
13.809439,30.28509
13.788405,29.931805
13.768505,29.61813
13.749677,29.339624
13.731863,29.092342
13.715008,28.872787
13.699061,28.677847
13.683973,28.504763
13.669698,28.351086
13.656192,28.214638
13.643413,28.093487
13.631322,27.98592
13.619883,27.890415
13.60906,27.805616
13.59882,27.730326
13.589131,27.663475
13.579965,27.60412
13.571291,27.551422
13.563086,27.504631
13.555322,43.338066
13.547976,41.52131
13.541026,39.90824
13.534451,44.36756
13.528229,42.43538
13.522343,40.719826
13.516773,39.19662
13.511504,98.66231
13.506518,90.64271
13.5018015,83.52225
13.497338,96.594666
13.493116,88.806885
13.489121,81.89226
13.485341,75.752884
13.481765,70.301834
13.478381,122.34584
13.47518,211.26282
13.472151,190.61867
13.469285,172.28911
13.466574,156.01462
13.464008,141.56479
13.461581,128.73505
13.459285,117.34375
13.457111,107.22963
13.455056,98.249466
13.453111,90.27615
13.45127,83.19679
13.44953,76.91115
13.447882,71.330246
13.446323,66.37506
13.444849,61.97544
13.443454,58.0691
13.442134,102.443954
13.440885,94.00037
13.439703,86.50345
13.438584,79.84708
13.437527,73.937
13.436526,68.689545
13.435579,64.03043
13.434683,59.89369
13.433835,56.22075
13.433033,52.95961
13.432275,50.064102
13.431557,47.493233
13.430878,45.21061
13.430235,43.183903
13.429626,41.38443
13.429051,39.78671
13.428507,38.368122
13.427992,37.108585
13.427505,35.990265
13.427044,34.997326
13.426607,34.115715
13.426194,33.332947
13.425804,32.637943
13.425435,32.020863
13.425085,31.472965
13.424754,30.9865
13.424441,30.554573
13.424146,30.171074
13.423865,29.830574
78.42988,29.528248
74.928185,29.259819
71.6151,29.021486
68.48047,28.809874
65.51468,28.621988
62.70864,28.455166
60.05374,28.307049
57.541843,50.811653
55.165245,48.156975
52.916656,45.799927
50.789185,43.707153
48.776306,41.849014
57.743774,40.199203
55.3563,38.734367
53.09742,37.43377
50.960213,36.278988
48.93812,137.82104
47.02495,125.41104
45.21482,114.392426
43.502197,104.60919
41.881817,95.92284
40.348717,88.21037
38.898193,81.362625
37.525803,84.23077
36.22733,188.956
34.9988,170.81284
33.83644,154.70386
32.736687,140.40099
31.696175,127.70174
39.390785,116.426285
37.99186,106.41502
36.66828,97.5262
35.416,89.63398
34.23117,82.62662
33.110157,76.40491
32.049526,70.88075
31.046024,65.97597
30.096575,61.621094
29.198265,57.75448
28.348341,54.32138
27.544197,51.273193
26.783365,48.566765
26.063515,46.163776
25.382439,44.030205
24.738047,42.135845
24.128365,40.453876
23.551521,38.960487
23.005749,37.634537
22.489372,36.457245
22.00081,35.41195
21.538563,34.483852
21.101215,33.659813
20.687424,32.92816
20.295921,32.278538
19.925505,31.701754
19.57504,31.189636
19.243454,30.734936
18.929728,30.331215
18.6329,29.97276
18.35206,29.654491
18.086346,29.371908
17.834946,29.121008
17.597086,109.11977
17.372038,99.927704
17.159111,91.76622
16.957655,84.5198
16.767048,78.08583
16.58671,72.373215
16.416084,67.3011
16.254648,62.797653
16.101908,58.799126
15.957396,55.2489
15.820666,52.096725
15.848295,49.297966
15.7174425,46.812996
15.593638,44.606636
15.476502,42.647648
15.365676,40.908295
15.2608185,39.36396
15.16161,37.99277
15.067744,36.775314
14.978935,35.69436
14.894909,65.3782
14.815409,61.090343
14.7401905,57.283234
14.669024,53.902973
14.601691,50.9017
14.537985,48.236923
14.47771,45.87091
14.420681,43.770176
14.366725,41.90497
14.315674,40.248886
14.267373,38.77848
14.221675,37.472935
14.178437,36.313766
14.137528,35.284557
14.098824,34.370743
14.062202,33.559383
14.0275545,32.83899
13.994773,32.199368
13.9637575,31.631458
13.934412,31.127222
13.906648,30.67952
31.403172,30.282011
30.434484,29.929071
29.517973,29.615704
28.65083,29.33747
27.83039,29.09043
27.054146,28.871088
26.31971,28.676338
25.624834,28.503424
24.967386,28.349895
24.34535,28.213581
23.75682,28.09255
23.19999,129.97545
22.673151,118.44508
22.17469,108.20747
21.70308,99.11769
21.256868,91.04703
20.834694,83.88124
20.435257,77.51886
20.057337,71.86982
62.17061,66.85414
59.54469,62.400803
57.06021,58.44677
54.709553,54.93605
52.485508,51.81895
50.38126,49.05133
48.390354,93.61699
46.506683,86.16306
44.724472,79.54485
43.038258,73.66866
41.442867,68.451294
39.93341,63.818893
38.505257,59.705864
37.15403,56.053978
35.87558,52.81154
34.665997,49.932632
33.52156,80.97209
32.438774,74.93588
31.414305,69.57645
30.445017,64.81789
37.610405,60.592857
36.307377,56.841526
35.07453,53.510788
33.908096,50.553482
32.80448,47.927746
31.760317,45.5964
30.772392,43.526443
29.83768,41.688564
32.137768,40.056744
31.129513,38.60788
30.175566,75.70574
29.273,70.25998
28.419052,65.42479
27.6111,61.131714
26.846664,57.31997
26.123405,53.935585
25.439102,80.257645
24.791658,74.301544
24.179089,69.013214
23.599512,64.31781
23.051155,60.14885
22.532333,56.4473
22.041456,53.16076
21.57702,50.242702
21.1376,47.65181
37.839935,45.351402
36.524544,43.308914
35.28,41.495422
34.102493,39.885258
32.98841,38.45562
31.93434,37.18627
30.937042,36.059242
29.993462,35.05857
29.100706,34.170094
28.256037,33.38123
27.456863,32.680813
26.700737,32.058926
25.985338,31.50676
25.308472,31.016504
24.668064,30.581215
24.062153,30.194729
23.488876,29.851576
22.946476,29.546896
22.433294,29.276377
21.947754,29.036186
21.488365,28.822927
21.053719,28.633577
20.642487,28.465456
20.253403,85.363815
19.885279,78.83521
19.536982,73.03859
19.207443,67.89186
18.895657,63.32218
18.600664,59.264843
18.32156,55.662407
18.057491,52.463867
17.807644,49.62394
17.571255,47.102425
17.347597,44.863613
17.135988,42.875813
16.935776,41.11088
16.74635,39.54383
28.69843,38.152473
27.875427,36.917114
27.096756,35.82026
26.360025,34.846382
25.66298,33.981697
25.003475,33.213955
24.379498,32.53229
23.789127,31.927055
23.230556,31.389677
22.702072,30.912548
22.202053,30.488914
21.728966,37.246223
21.281363,65.14279
20.857868,60.881336
20.457184,57.097664
20.078083,53.738205
19.7194,50.7554
19.380037,112.75658
19.058954,103.15675
18.755165,94.63324
18.46774,87.06537
18.195797,80.34599
17.9385,74.37998
17.695063,69.08287
17.464737,64.379654
17.246819,60.203754
17.040638,56.496048
16.845562,53.20404
16.660994,50.281128
16.486366,47.68593
16.321144,45.3817
16.164824,43.335808
16.016922,41.519302
15.876986,39.906464
15.744588,38.47445
15.619322,37.202988
15.500802,36.07408
15.388667,35.071747
15.282572,34.181793
15.182191,33.391617
15.087216,32.690037
14.997358,32.067112
14.91234,31.51403
14.831902,31.02296
14.755795,62.46551
14.683788,58.504223
14.61566,54.98707
14.551201,51.864243
14.490213,49.09155
14.432511,46.629723
14.377918,44.44391
14.326264,42.503166
14.277393,40.780014
14.231154,39.25006
14.187407,37.89164
14.146015,36.685524
14.106853,35.614635
14.069799,34.66381
14.034742,33.819595
14.001574,33.07003
13.970192,32.404503
13.940499,31.813593
13.912407,31.288937
13.885828,30.823101
13.86068,30.409496
13.836886,30.042263
13.814375,29.716204
13.793076,29.426702
13.772924,29.169659
13.753858,28.941433
13.735818,28.738796
13.718751,28.55888
13.702602,28.399134
13.687324,28.2573
13.672868,28.131367
13.659191,28.019552
17.023468,27.920277
16.829317,27.832129
16.645624,27.753866
16.471825,27.684378
16.307388,27.622679
16.151806,27.567898
16.004606,27.51926
15.8653345,27.476074
15.733564,27.43773
15.6088915,27.403687
15.490934,27.373459
15.37933,27.34662
15.273738,27.322792
15.173833,27.301634
82.64729,27.282848
78.918434,27.266169
75.39043,27.25136
72.052444,27.23821
68.89426,27.226536
65.90618,27.216171
63.079052,27.206966
60.4042,27.198795
57.87343,27.19154
55.47897,27.185099
53.21348,27.179379
51.070023,27.1743
49.042015,27.16979
47.123245,27.165787
45.307823,27.162233
43.590187,27.159077
41.965073,27.156275
40.427486,27.153786
38.97272,27.151577
37.596313,27.149616
36.294044,27.147875
35.06192,27.146328
33.89616,27.144955
32.79319,27.143736
31.749634,27.142654
30.762285,27.141693
29.828117,27.140839
28.944267,27.140081
28.108025,27.13941
27.316824,27.138813
26.568241,27.138283
25.859978,27.137812
25.189865,27.137394
24.555845,27.137022
23.955976,27.136692
23.388418,27.1364
22.85143,27.13614
22.343369,27.13591
21.86267,27.135704
21.407864,27.135523
20.977556,27.13536
20.570425,27.135218
20.185223,27.13509
19.82077,27.134977
19.475948,27.134878
19.149698,27.134789
18.841022,27.134708
18.548971,27.13464
18.272652,27.134577
18.011215,27.134521
17.763863,27.134472
17.52983,27.134428
17.308405,79.42534
17.098907,73.562546
16.900692,68.35708
16.713154,102.75757
16.535719,94.27881
16.36784,104.06813
16.209002,95.44243
16.058722,87.78384
15.916534,80.9839
15.782006,74.946365
15.654724,69.585754
15.534298,64.82616
15.420359,60.600193
15.312556,56.848038
15.21056,53.51657
15.1140585,50.558617
15.022754,47.932304
14.936368,45.60045
14.854634,43.530037
14.777304,41.691757
14.704138,40.059578
14.634913,38.610397
14.569418,37.323696
14.50745,36.18126
14.448819,35.16691
14.393347,34.26628
14.340862,33.466633
14.291205,32.75664
14.244223,32.12625
14.199771,31.56654
14.157713,31.06958
14.117921,30.628342
14.080272,30.236572
14.04465,29.888727
14.010948,29.579882
13.979061,29.305664
13.948891,29.062191
13.920346,28.846014
13.893339,28.654076
13.867787,28.483658
13.843611,28.332346
13.820737,43.004356
13.799095,41.22501
13.77862,39.645164
13.759246,38.242447
13.740916,36.997
13.723574,35.89119
13.707166,34.90936
13.691642,34.037613
13.676953,33.263603
13.663056,32.576374
13.649907,31.966194
13.637467,31.424427
13.625697,30.943403
13.61456,30.51631
13.604024,30.1371
13.594055,29.800407
13.584623,29.501465
13.575699,29.236038
13.567256,29.000372
13.559267,28.791128
13.551709,28.605343
13.544559,28.440388
13.537792,28.293928
13.531391,28.163889
13.525334,28.04843
13.519604,27.945913
13.514182,27.854893
13.509052,27.774076
13.504199,27.702322
13.499607,27.638613
13.495262,27.582047
13.491152,27.53182
13.487262,27.487226
13.4835825,27.447634
13.480101,27.41248
13.476807,27.381266
13.47369,27.353552
13.470741,27.328945
13.467952,27.307098
13.465312,27.2877
13.462814,27.270477
13.460451,27.255184
13.458216,27.241606
13.4561,27.229551
13.4541,27.218847
13.452206,27.209345
13.450415,27.200905
13.448719,27.193413
13.447116,27.186762
13.445599,27.180855
13.444162,27.175611
13.442804,27.170956
13.441519,27.16682
13.440303,27.16315
13.439153,27.159891
13.438065,27.156998
13.437035,27.154428
13.43606,27.152147
13.435139,27.150122
13.434266,27.148323
13.433441,27.146727
13.43266,27.14531
13.431921,27.14405
13.431223,27.142933
13.430561,27.141941
13.429935,27.14106
13.429343,27.140278
13.428783,27.139584
13.428253,27.138966
13.4277525,27.138418
13.427278,27.137932
13.426829,27.1375
13.426404,27.137117
13.4260025,27.136778
13.425623,27.136475
13.425262,27.136208
13.424923,27.13597
13.424601,27.135757
13.424296,27.13557
13.424007,27.135403
13.423735,27.135256
13.423477,27.135124
13.423233,27.135006
13.423002,27.134903
13.422784,27.134811
13.422577,27.13473
13.422381,27.134657
13.422196,27.134592
13.422021,27.134535
13.421855,27.134485
13.421699,27.13444
13.421551,27.1344
13.42141,27.134365
13.421277,27.134333
13.421152,27.134304
13.421033,27.13428
13.42092,27.134258
13.420814,27.134237
13.420713,27.13422
13.420618,27.134205
13.420528,27.134192
13.420443,27.13418
13.420362,27.134169
13.420286,27.13416
13.420214,27.13415
13.420145,27.134142
13.42008,27.134136
13.420019,27.13413
13.419962,27.134125
13.419907,27.13412
13.419855,27.134115
13.4198065,27.134111
13.41976,27.13411
13.419716,27.134106
13.419674,27.134104
13.419635,27.134102
13.419598,27.134098
13.419562,27.134098
13.41953,27.134096
13.419498,27.134094
13.419468,27.134092
13.41944,27.134092
13.419414,27.13409
13.419388,27.13409
13.419364,27.134089
