Cell 197,Cell 356,Cell 363,Cell 370,Cell 371,Cell 375,Cell 385
5084.432080543668,626.4370656352553,330.57047224785225,2.548832698910199,-473.36535348827215,405.70288438842783,5509.1801974037
7333.197684153647,582.6952448432623,330.57047224785225,2.548832698910199,-473.36535348827215,661.1468066045462,5165.955098400359
7498.338307582847,542.8677916825687,330.57047224785225,2.548832698910199,-473.36535348827215,615.807271046444,4845.446308079925
6810.427181313686,506.6042422899699,330.57047224785225,2.548832698910199,-473.36535348827215,574.1869735221775,6652.678248766705
6168.238710859614,473.5858405655721,330.57047224785225,2.548832698910199,-473.36535348827215,535.9809213762542,6233.770532278825
5568.733833749541,443.52208968650484,330.57047224785225,2.548832698910199,-473.36535348827215,500.9090548128515,5842.588401837262
5009.075635947951,416.1486769116309,330.57047224785225,2.548832698910199,-473.36535348827215,468.71417170064166,5477.296896497314
4486.615679980035,391.22481855228034,330.57047224785225,2.548832698910199,-473.36535348827215,439.1603406588352,5136.182149064756
3998.881309619313,368.5313068472723,330.57047224785225,2.548832698910199,-473.36535348827215,412.0308563795823,4817.644061877057
3543.5649077002345,347.868587355515,330.57047224785225,2.548832698910199,-176.03013109853242,387.1268968546248,4606.611346205044
3118.5112008058004,1001.6749764102219,330.57047224785225,2.548832698910199,-212.1443604961168,364.26584490861103,4323.123063842409
2721.709446767637,924.3544206482455,330.57047224785225,2.548832698910199,-243.87217606409425,343.28018956635606,5219.28029392215
2351.281227634861,853.9529932256108,330.57047224785225,2.548832698910199,-271.74635371239054,324.01600017403734,4895.242206712865
2005.474102017892,789.8515535243537,330.57047224785225,2.548832698910199,-296.2349110463799,306.33210242463997,4592.650896931503
1682.651351182298,731.4863198125995,330.57047224785225,2.548832698910199,-317.7491029728192,290.0988576549128,5337.845235793744
1381.2851431113615,678.3439864321188,330.57047224785225,2.548832698910199,-336.6502271201658,275.19730835323804,5773.943870317846
1099.949452428022,629.957207196816,330.57047224785225,2.548832698910199,-109.30612819025335,261.5181100444678,6825.648952570581
837.3129803168173,585.9003839669963,330.57047224785225,2.548832698910199,-153.52463662414266,248.96108878507044,6674.574733227645
592.1330510083179,545.7860045400321,330.57047224785225,2.548832698910199,353.8913475087534,237.43414253039177,6254.217797984076
758.7678150483056,509.2613467519628,330.57047224785225,2.548832698910199,253.41300913911712,226.852768112225,5861.682151912201
518.8083446745247,476.00518257909505,330.57047224785225,2.548832698910199,165.13877304253478,217.139420369713,5687.844260604921
294.79809289903665,445.7249705208469,330.57047224785225,2.548832698910199,243.29136548340298,208.2228865390384,5332.794454523921
85.67675699755173,418.15444471110357,330.57047224785225,2.548832698910199,156.2464995755852,200.03779797220596,5001.243671972649
116.92651255968235,393.0510819592616,330.57047224785225,2.548832698910199,79.77408301379113,192.52415711461313,6865.209011319597
-80.37231368863203,370.1941486252512,330.57047224785225,2.548832698910199,12.589966553332452,185.62686448262062,6432.234888526508
1528.1537940581125,349.38256438909184,330.57047224785225,2.548832698910199,-46.4339931820211,179.29538297021526,6255.787622208988
1237.0563847176252,330.4333763720031,330.57047224785225,2.548832698910199,-98.28894615232055,173.48329534415677,5863.147972230454
965.3071197243505,313.17989756416046,330.57047224785225,2.548832698910199,-143.84558942974448,168.1479685506406,6400.849146215825
1581.0663912110633,297.47030301611727,330.57047224785225,2.548832698910199,-183.86893770727147,163.2503248334772,5998.608910262112
1286.452136200903,283.1665922411605,330.57047224785225,2.548832698910199,-7.8394169603370925,158.75444500560297,5622.9907447253845
2802.081028034401,270.1428191957996,330.57047224785225,2.548832698910199,-64.38205330903416,154.6273700848354,5272.232930848729
3292.1918632162683,258.2845124457883,330.57047224785225,2.548832698910199,-114.05701347662763,150.83885715326446,6029.652855696453
3090.8432323189754,247.48734765149203,330.57047224785225,78.99902479991803,-70.85882980917549,147.36111995785572,5651.980002651661
2695.8803454508206,237.65638462844265,330.57047224785225,480.6159750855833,-119.74713831963996,144.16867632257004,5299.303731736226
2327.168923176715,228.7051823375834,330.57047224785225,437.8800429520746,-162.6974887207095,141.23810400775452,4969.969257787403
1982.9643366070025,220.5549749106688,330.57047224785225,398.964423384451,-200.4311029782036,138.5479491574145,6506.820826319244
1661.6376795071778,213.1341223338644,330.57047224785225,391.173499177823,308.6161983883438,136.0784668998166,6097.566430181751
1361.667955797958,496.4505863994937,330.57047224785225,356.4331116157993,213.6370058466943,133.8115603123365,5715.398948213068
1081.6362201803404,557.5964902456649,330.57047224785225,324.79828441006845,130.1939467892079,131.73061257479057,5859.266136277719
820.2170332138071,520.0149477039807,330.57047224785225,295.9913991476396,56.88583705227285,129.82038015791943,5492.870627027189
576.1733343632501,485.79647275103275,330.57047224785225,480.59461278052737,-7.5182804670303325,128.06684023550747,5150.725117871834
348.35009434278066,454.64007051719454,330.57047224785225,467.6369404379186,-64.09991828284193,126.45714490801872,4831.224628336608
135.66943230327666,759.3648595348583,330.57047224785225,426.0612561271539,-113.80914969266512,124.97949913229253,4532.870134978125
-62.875243542562316,703.7277752061647,330.57047224785225,388.2021551324385,-157.48072205955415,123.62306916881523,5331.877462332822
-248.22338631080035,653.0694505865188,330.57047224785225,353.7273925749958,-195.84797282854956,122.37791391717388,5000.387226656788
-421.2521932587186,1505.4682446110412,330.57047224785225,322.3344476976552,-229.55514337016854,121.23490099272213,5256.897969851042
170.60058431476526,1383.0650477598083,330.57047224785225,293.74780780035286,-259.16822798006,120.18564569142787,4930.370136538234
68.67211848742305,1271.6152199247297,330.57047224785225,267.7166183865749,2385.7655197647264,119.22247284290324,4625.453631435247
-125.41943240077359,1170.1386585778803,330.57047224785225,244.0124401213271,2497.617332917649,118.33830999888826,4340.7182787552165
-306.6105927866774,1077.742907674714,330.57047224785225,222.42724992973274,2136.7628197202794,117.52667217446279,5377.16847813558
-475.75878453713267,993.6152841189975,330.57047224785225,202.7716252011032,1819.7375327075713,116.78161607168232,5042.6806838540315
-633.6643006132771,917.0159807902312,330.57047224785225,184.87308058090127,1541.217985241453,116.09767904442587,6912.482937286388
-781.0744554611272,847.2712916413835,330.57047224785225,168.57454209180867,1296.5274192371319,115.46984858081987,6476.379908231019
-918.6868809099848,783.7678133591126,330.57047224785225,153.7329891014761,1081.5568256663084,114.89351652687398,6078.413598075329
-1047.1528220708428,725.9470132349215,330.57047224785225,140.2181573254304,892.6964631078766,114.36447145708712,5697.5136942366225
-1167.0800670238575,673.30040738787,330.57047224785225,127.91147071182198,726.7750667287598,113.87881475111315,5341.823751434359
-1279.0362427167547,625.3649220927514,330.57047224785225,116.70491229101448,581.0063814839228,113.43300637012509,5009.675312630741
-1383.5511343007452,822.6876737566822,330.57047224785225,402.1214668959286,452.94274487734083,113.0237656746927,5694.217307504934
-1481.1193706773738,761.3840855861312,330.57047224785225,757.2985360095975,340.43370512365266,112.64809431296469,5338.745626422278
-1572.2026217641246,705.5663371969905,330.57047224785225,689.8291134593003,241.58994936871719,112.30324570309251,5006.80080090071
-1657.2320399006462,654.7435228331201,330.57047224785225,628.3909410130182,154.7517485119945,111.98667925686627,6246.045922952004
-1736.6098467628003,608.4686820503804,330.57047224785225,572.4449561614543,78.46085051545639,111.69608326789677,5854.051292507252
-1810.711774768888,566.3347713963656,330.57047224785225,521.5001310641094,11.436218927564575,111.42932913525141,5488.000998101826
-1879.8884098530748,617.7602468862,330.57047224785225,475.10944422889884,3.9549257673752365,111.18444847527203,5146.177754572737
-1944.4671445903712,574.7949153431956,330.57047224785225,432.86576063903567,-54.020236299492765,110.95966363915116,6289.250512965323
-2004.75364304037,1079.487902772072,330.57047224785225,394.3983832666425,-104.95374146223692,114.5753250197207,5894.396507509348
-2061.03318352067,995.2040902532865,330.57047224785225,359.36972665667855,-149.7009059327653,114.07238010688897,5525.675802937192
-2113.572001380301,918.4625750120738,330.57047224785225,327.4723872393892,-189.0130725282605,113.61068732754352,5181.358907054566
-2162.61863177315,848.588430298291,330.57047224785225,398.26914139003827,-138.7024006537324,113.1868668601318,4859.831073761382
-2208.405496572005,913.9960223284554,330.57047224785225,362.89444595574713,-179.3504437918495,112.79782117068021,4559.58351398922
-2251.149148509182,844.521535813256,330.57047224785225,330.68201253888304,-215.06138337103144,112.44068160703583,5442.268576047335
-2291.0517360202575,781.2640902430329,330.57047224785225,301.3491568083989,-246.43488983634884,112.11284654583655,5103.472187998876
-2328.3022239471848,723.6673501748895,330.57047224785225,274.63846298837103,-273.9977881696467,111.81189746917686,5168.033711689767
-2341.1117941378416,757.7127599442573,330.57047224785225,440.4322280546833,-298.2129079877158,111.53564474097195,4847.387714337545
-2375.0348895182938,702.2235027623212,330.57047224785225,401.2884590690626,-319.486865525168,111.28204368362347,6275.553735567816
-2406.703102107694,651.6998216958328,330.57047224785225,1239.2070526213781,-338.1768995723338,111.04925561317171,5881.605980115398
-2436.266822529612,605.6973808123414,330.57047224785225,1128.6583446601664,-232.93308851313017,110.8355562865673,5513.731955234065
-2463.865210938974,563.8113949601967,330.57047224785225,1027.991839017821,3325.1503400831057,110.63938930742938,5611.94191655702
-2489.629370850158,525.6737000810825,330.57047224785225,936.3242959330152,11041.703767876146,110.45932034968153,5261.915547995735
-2513.6811284338805,490.9488774776385,330.57047224785225,852.8511499621864,10586.02405384531,110.29401426936957,4935.055683431624
-1979.7675592936598,459.3313851611494,330.57047224785225,776.8399792177031,9242.75444438673,110.14227325163179,4629.82911973367
-2037.707744289414,430.5432385156334,330.57047224785225,707.6236694302479,8062.63816473985,110.00298340494072,4359.154313983824
-2091.796855103049,404.3312637158425,330.57047224785225,1404.0208982371971,7385.5824612574415,109.87511476110316,4092.044449654221
-2142.290995247754,380.46493097924014,330.57047224785225,1484.6198986506458,8138.944809807618,109.75773653404822,4651.596697944104
-2189.428934252508,358.7342793707123,330.57047224785225,1352.132957889212,9136.955610101852,109.6499866022512,4365.130876507281
166.57250818120488,338.94820781821176,330.57047224785225,1231.489401121092,8804.265161044264,109.55107150873367,4097.625016082373
-34.02612272322211,320.93273561082503,330.57047224785225,2246.1016012362925,8994.157750225297,109.46027409045737,5422.061544718026
-221.29174594197127,304.5294154847277,330.57047224785225,2045.5433702384005,9023.537634748367,109.37693059014225,5084.602559018566
-396.11059193536283,289.5939603321843,330.57047224785225,1862.9137284168928,9237.485889392481,109.30041539747835,6710.735377900818
-559.3100532736518,275.9950530160152,330.57047224785225,1696.6098925410024,9233.036670383435,109.23018682549,6287.984887960356
-711.6623467463678,263.6130341137522,330.57047224785225,1545.1725119996242,10485.636352687983,109.16571081659553,5893.214378598459
-853.8882975419672,252.33906268424914,330.57047224785225,1407.2724852073363,9610.854075193429,109.10652960715353,5524.571799026609
-986.6611234274835,242.07394134093812,330.57047224785225,1281.699851205772,9638.58063930774,109.0521930629166,5180.32814533177
-1110.608998225067,232.72741434754,330.57047224785225,1167.3525591946748,8410.387208424187,109.00232734357756,4858.868183132603
-934.9662997004492,224.21728260830918,330.57047224785225,1063.2270691176755,7331.369567476028,108.95654335004122,5682.536155115338
-1062.3502096215993,216.46868650495574,330.57047224785225,968.4096846699539,6383.409063064601,108.91452064775855,5327.837423254466
-1072.6485493673927,209.41348028630097,330.57047224785225,882.0683745871606,5550.587725513119,108.8759388021806,4996.614765704481
-1190.881214258401,202.98962171672173,330.57047224785225,803.4453873913841,4818.9202024448205,108.84052315512248,4687.313983240537
-1301.2554807866577,197.14060750096166,402.1235982955307,731.850720629318,4176.120848613154,108.80801430718742,4398.483903981935
-1404.2935657440703,191.81501552046456,396.1736475440704,666.6561394268465,3611.3957180771663,108.77817574716065,4128.771012298365
-1500.4831400244377,186.96597077576303,390.71847825179015,607.289500219415,3115.2621442691297,108.75077859322147,4621.10499860568
-1590.2794038187426,182.55087072827868,385.71692220870824,553.2298069042885,2679.3885837352095,108.72563211051929,5118.645039620927
-1674.1072838807556,178.53085124271104,381.13125969092744,571.1653540886051,2296.456188393034,108.70255319359752,4801.267596969033
-1752.3635087223283,174.87057296399288,376.9269448024512,520.3349088760452,1960.0344158760136,108.68135873699963,4504.896013774582
-1825.4183175977512,171.53783984756825,373.0722087466961,474.04837853677157,1664.4745842146415,108.66191141163317,4228.139665032118
-1893.617413628736,168.50333975998112,369.53799879134,431.8995435813567,1404.8133142136878,108.64405100022363,4347.168474093032
-1957.2836727887743,165.7403850794645,366.2977036101381,393.51853095654667,1176.6903761271012,108.62766306186069,4080.8520667977928
-2016.7183646062501,163.22468381410687,363.32684810716376,358.56851814676713,976.2752033256064,108.6126178968459,3963.439956961973
-2072.202617008177,160.9340954612302,360.6030018640798,326.7428034865724,800.2023170976316,108.59880106426894,4387.962419565641
-2123.9990032342457,158.84849367828977,358.1056875874113,297.7620900961457,645.5151743022892,108.58612101140152,5896.1318590786595
-2172.3527625399347,156.94952214225194,355.81601489763364,1502.027735864924,509.61633216139654,108.57448618551535,5829.744651786853
-2217.492654688694,155.2204724792832,353.71674136432455,1367.9846427329028,390.22368604989606,108.56379740448811,5465.30275582524
-2259.632302725366,153.6461621944388,351.7920283655563,1245.9240937528452,365.3159697559553,108.55399363316764,5124.981953708298
-2298.9709253980564,152.21272104861865,350.0273800527437,1134.7749219140906,2923.33049246938,108.54499094821965,4807.1850774610075
-2335.6950461424904,320.9737207177812,348.4094602451885,1033.561663332628,3522.645468769276,108.53672068509793,5782.339378163297
-2369.978248941392,304.5667079647726,346.9260619125032,1033.8382746655236,4899.3850508796895,108.52913706743836,5421.035177526498
-2401.9826431682195,289.6279263962514,345.5660461394593,1875.3847979679065,4246.8127472602655,108.5221714306947,5083.644062921055
-2431.8598401496556,276.02599783988234,344.31909798537924,1707.9660939087266,3673.5016787243835,108.51577799850281,4768.583514809504
-2459.7514414468537,667.7877731731702,343.1758485544408,1555.5134545607768,4944.6560496092325,108.50991099449858,4474.375017561043
-2485.789038855437,620.3456350404141,342.12766137264475,1416.6891113462982,6507.575085918863,108.50452464231783,4898.225116880822
-2510.09616753048,577.1489192226954,341.1666323878153,1957.3548921550012,7662.683063328444,108.49958079499046,4595.436541473686
-2532.7875735646417,537.8176818766756,340.2855289344477,2941.126027285191,6908.433507695363,127.46855841495533,4725.260272451968
-1525.7170265031657,502.0060978109718,339.477667663405,3051.928275289838,6011.842635181056,125.90795060861521,4433.9194509960125
-787.4802171189463,469.3991645877577,582.6152542434314,5356.804779883513,6261.1258528199605,246.60934333604658,4161.860856178237
-924.6668613218538,439.71013904622896,561.6566985954255,7773.348278590498,9827.383384675317,235.27531393865172,4579.8061703185895
-1052.7353415489924,412.6778517557599,542.4409406758385,8371.11733186838,8576.258311831625,224.87104827335156,4298.091813744166
234.30151144322375,388.06457078545816,524.8230830339713,9975.050953279837,7487.064400759728,215.32026765869702,4035.0232091960484
1806.923322656486,606.3129203561278,508.6701911089043,9083.577305092973,6520.193250716025,206.55294951633837,4659.271502661725
1497.2973490391157,564.3719418288268,493.86043873737054,8271.796041092983,5670.758142665997,198.5048390898078,4531.376970909764
1208.2509650697443,526.1841370870007,480.28222314405264,7532.582161156993,4924.4949156228995,191.11694590451395,4252.867692472921
938.4162508395086,491.4135686344673,467.8330968264237,6859.448848766879,4268.8728071384085,184.33510126288837,3992.792496139676
686.5163508918039,459.75451137704425,456.4191266856522,6246.488877258264,4396.389416125251,178.10957677468446,3749.9299463583634
451.35912656609463,430.92852293508327,445.95431419265833,5688.323340288385,6327.123903537536,172.39476392242838,3799.631362569057
231.83178490421554,404.68206327240296,436.3596798608353,5180.054288554022,5501.138992165338,167.14873155656585,3569.5532366660454
26.89550755667277,380.7843279482669,427.56286651756125,4717.220784478241,4775.477817102994,162.3330580487933,4324.407731816201
494.23070818955466,359.0250813693608,419.4975594702563,4295.761304553495,4137.955319047309,157.91241930478103,5634.78127211541
271.8540013204034,339.21300884059326,412.10290667243896,3911.9776065285077,3577.865930968727,153.8544209175042,5436.605490087609
64.25781188878648,393.11025554257355,405.3231525128144,3562.5015262826896,3085.804867163427,150.12930825027036,5098.183613759369
-129.5402819709515,370.24804266760754,399.10714953405915,3244.2661692318993,2653.509187697195,146.70978333126266,4782.160663300291
-310.45751657821086,349.4316366541592,393.4080532570613,2954.478810718598,2273.7201030849064,143.57076071293105,4716.940936481817
-479.34984895609983,330.4780846234482,388.18286441728094,2690.596481948931,1940.0598053380409,140.68924540168805,4426.150407996771
-637.0165955032654,313.2205774953388,383.3921543065666,2450.3035090548356,1646.925999208543,138.044103976088,4154.605973337262
-784.2038499626108,297.50738187311777,378.99982063254737,2231.491005281193,1389.396076987932,135.6159577753106,4261.251969849577
-921.6082676009469,283.20031416460546,374.9727213077212,2032.2389266495768,1163.1456976041206,133.38698453491645,4000.621353592278
-1049.8799948964647,270.1735198790444,371.2804913439993,1850.7986159032678,964.3756664999726,131.34087261048282,3757.240737402682
-1169.6259654371413,380.0172381132338,367.8952987120982,1685.5777878585552,789.7480928561475,129.46260735457108,4945.542499879033
-1281.4129516785226,358.32665608432876,364.7915696833562,1686.0290818116507,636.3307255253598,127.73841771096835,4781.614764860648
-1385.7698842796406,338.57708355485096,361.94595831215725,1535.5375020678339,501.54742300019785,126.15566177377737,4486.543962921304
-1483.1906597201719,320.59484498966475,359.33694970744335,1398.4988034154005,383.1348184496641,124.70275049347609,4211.001969652356
-1574.1363375660437,304.22173726556775,369.6443525435908,1273.7104711851746,279.1045999904158,123.36902560661338,3953.697769423737
-1659.0372156647256,289.3138394857581,366.3951767477821,1160.077290514518,187.70988031371346,122.14470623005082,4649.787615905753
-1669.3066247467316,275.739987100945,363.416234087176,1056.6021910737352,107.41593032629495,121.02082019641652,4363.441911656902
-1747.8819413821439,263.38079534686,360.68497207313163,1319.490623341887,36.874422312938506,119.98913538955888,4096.047379357431
-1821.2346018172336,252.12759112903507,358.18082185944616,1348.0486072328358,-25.099122555084907,119.04207582121236,3846.3510893149223
-1889.71189608776,241.8814059427354,355.88489306659494,1227.7701627756999,-79.54538427000696,118.17271400160341,3983.2446445397027
-1953.6376767297045,232.55210612199306,353.7799127465797,1253.587790174076,-127.378639008106,117.37465649854015,5353.433126479924
-933.5190340892154,224.05764515895137,351.8499507247448,1156.0649613437588,-169.40207895481782,116.64207445498846,5020.516132985789
-868.7173989634143,216.32333128199815,376.8873024712679,1052.9485044872863,-206.321362110212,115.96958914816163,4709.633319265636
-1000.5045070848693,209.28114081026575,373.0358623137174,959.0500043327554,-238.75643785120386,115.35226436012628,5692.7387918741315
382.3945276127036,202.86912306086447,369.50467359838217,873.5453641862665,-267.251968685091,114.78558348962041,5337.364767041859
167.45117028222214,197.03089680884904,366.2671555165935,795.6842788590984,-292.286424488364,114.26538088750704,5005.5112501143985
-33.205810231024834,191.7151162296076,363.2988329724245,724.783398730091,838.6498291017688,113.78785711556236,4695.621600460642
-220.52612094925382,186.87502839398397,360.5773365826901,660.2205924408589,679.2928862298513,113.34951028192948,4406.242204793635
-395.39599233278506,333.2647056855318,358.08212801876346,601.429270626162,539.2914132348585,112.9471207823304,4136.015641233049
-558.6428169518734,497.60930831015446,355.7944389714238,717.409253095104,746.2090278211922,112.57773604127794,3883.673599227031
-711.0392998772942,465.3958076996569,353.6969659750968,653.5056265047401,638.3057012262854,112.2386552532877,4287.561051984085
