Cell 4,Cell 5,Cell 45,Cell 51,Cell 64,Cell 125,Cell 171,Cell 261,Cell 269,Cell 273,Cell 274,Cell 303,Cell 344
215.1304710192346,1201.1226648269994,672.6662375517395,1854.981637726826,484.6990077076478,310.24391141367556,295.53449823265333,134.36673645964126,10558.955149125877,854.6183503071031,75.69700130697309,699.7873503142449,1900.896900396198
207.1203394396907,1264.3511796183177,640.1473177271951,1770.4311029751489,451.1221337495768,310.24391141367556,275.73103053991025,134.36673645964126,10128.615342282863,796.4967680623643,72.95402052817428,636.6282929859968,1816.4811321207753
199.67304353549056,1194.526961788965,609.2720135710287,1689.5836931202098,420.2331870519109,310.24391141367556,258.7381098493105,134.36673645964126,9716.37319013775,741.0508450071411,70.32220002047283,1541.5342947056172,1735.5093334409976
192.74897149149587,1127.555527125123,579.9571341680188,1612.2774208618384,391.81692713498853,310.24391141367556,244.15681036155755,134.36673645964126,9758.70619431967,688.1574121956685,67.79704607078186,1404.514519941829,1657.8412455731334
186.3113801448202,1787.3211434259701,552.1238220988947,2062.082462029929,365.67547802119356,310.24391141367556,231.6449079400761,134.36673645964126,10391.011804154106,780.5894193711218,65.37422518328918,1279.5178164121,1753.5470524818802
180.32612032663474,1696.1307149408358,525.6973092997193,1968.4610046796329,536.6055326422181,310.24391141367556,220.90870139970474,134.36673645964126,10050.5352708542,725.875796123276,63.04959459703351,1165.4892524806316,1675.1430027279303
174.7613927215511,1608.6661164847005,500.60642878065516,1878.9401331524916,498.8734767772579,310.24391141367556,211.69617656888659,134.36673645964126,9641.576321552511,1795.0878972186124,60.81917558302534,1061.466181667453,1599.9378053914427
169.5876410561013,1524.7747601689512,476.7836756611191,1793.3402820238248,464.1618982233016,310.24391141367556,203.7911163968248,134.36673645964126,9573.879061733393,1693.6711487992193,58.67914962954989,966.5709794648596,1527.8008452430076
348.7064097368114,1444.310894042385,454.1649325115879,1711.489332157807,432.2290367251557,310.24391141367556,197.0079282237564,134.36673645964126,10054.972770473629,1596.92310156885,56.62585462747011,880.0024373804239,2121.434977950238
331.3111771393127,1732.7361832081847,432.68943883602117,1633.2235872699405,402.852480172261,310.24391141367556,191.18741709619067,134.36673645964126,9645.827297750438,1504.6290338470283,54.655773426135646,801.030025632331,2437.2936085214196
315.13808195386684,1643.7759793030193,412.2993027906276,1558.3856987318004,375.82763871977824,310.24391141367556,186.19297106947096,134.36673645964126,9253.887878239113,1416.5837454376879,52.76553383338279,728.9871792822244,2330.9935637341487
300.1013697886875,1558.450296834307,392.9396842893276,1486.8255200631988,350.9661273569387,310.24391141367556,181.9073263443472,134.36673645964126,8878.431855751633,1348.2004444052563,50.951900986140494,663.2658661063231,2229.030432844516
286.12111510922364,1476.610576233694,374.5586118982906,1418.3996186509476,328.09488089727415,310.24391141367556,178.2299122375589,134.36673645964126,10097.038196553496,1482.9582574002409,49.2117697210363,603.3113986071646,2131.2272139061242
273.12319072058233,1398.114483518682,357.1064945547011,1352.9707874676228,307.0545365469673,310.24391141367556,175.074379257895,134.36673645964126,9791.282363400858,1395.9105275883148,47.542160759699335,548.6177343065955,2037.4141071207416
261.0384437929458,1322.8252999410738,340.53642674253,1290.407556790328,287.6985183775033,310.24391141367556,172.36670701626485,134.36673645964126,9670.442530014376,1312.870244080171,45.94021689406331,498.7232643200084,2381.0428782378413
249.8027874143029,1250.6121661275945,324.8038527991862,1230.5844383413128,269.89196921042986,310.24391141367556,170.0432968769789,134.36673645964126,9277.46795434183,1233.652592422006,44.40319535697246,453.20690710636114,2277.0377552383316
239.35659023890608,1329.8575264108524,309.8664448452081,1659.4674830225024,721.9725380237035,310.24391141367556,168.0496291842504,134.36673645964126,9208.677921178929,1158.0819134334865,42.928467822181545,411.68441584123974,2177.275796140024
229.64432553513427,1257.357039085537,295.6839807139553,1852.7622774371505,669.40137075161,310.24391141367556,166.3388899711179,134.36673645964126,8835.123265715883,1303.7524461951175,41.5135051455678,373.8053876942158,2081.584149386989
220.61446437397274,1591.3217563618273,393.2082694855361,1768.3089106515138,621.0386385605174,310.24391141367556,164.87094862053158,134.36673645964126,9453.651532981898,1224.954716413495,40.15588880922196,339.2501510358925,1989.7965552199216
278.95549644210115,1508.1390182007972,374.8135862551048,1687.554518372106,576.5474884212883,310.24391141367556,163.61135078522963,134.36673645964126,9729.400532770494,1149.7843059811332,38.853291847963206,307.72701885588543,1901.7537118870648
266.46095948851894,1428.3548395652688,357.34859049397187,1610.3369912284475,743.9442788633444,310.24391141367556,162.5305096718815,134.36673645964126,9352.199393245179,1078.0744668505454,37.60348647873317,278.96993890931805,1817.3029094332867
254.84432167675826,1351.830182371138,340.76628513337675,1536.5015440686043,1281.6937324100907,310.24391141367556,161.60304991312825,134.36673645964126,8972.60762892489,1009.6658972633335,36.40433265650487,361.2702009839835,1744.6654610226271
244.043891724614,1278.4319899795341,429.66117965868153,1693.1138443889588,1184.3155580634925,310.24391141367556,160.8072277335722,134.36673645964126,10277.287204532404,944.4066196798769,35.25377807428278,645.0046357211144,1666.6237159424045
234.0022813282591,1208.0325768452658,409.42408926253074,2182.073669621466,1094.7327939146498,310.24391141367556,160.12435111576622,134.36673645964126,9858.79407636089,975.7563512403415,34.1498505337087,586.6525241716568,1591.7660527723936
224.66622205678138,1140.5093843761986,390.20982598103996,2083.197207534893,1012.3212944524269,310.24391141367556,159.5383830716801,134.36673645964126,9457.89860293016,1084.8856241021263,33.09066175975885,533.4205908214317,1519.9623445644154
720.0501478505947,1075.7447367926345,371.9666930385727,1988.650945522885,936.5070240292358,310.24391141367556,159.03557543174662,134.36673645964126,9073.863479615942,1353.0446827043,32.0743997713498,484.8596169224942,1451.0883237450691
676.5640042229968,1013.6262683733988,354.6455571359702,1898.2457966766517,1294.0284492726396,310.24391141367556,158.6041178926971,134.36673645964126,10175.169049227805,1271.9776658049668,31.099325066641455,519.4757666664763,1385.0242393423443
636.1332193843197,954.0455806824207,563.5943417396277,2775.897871812634,1195.6628481629718,310.24391141367556,158.23390913571527,134.36673645964126,9811.484510105773,1194.6424604427787,30.163766808340032,472.13842557444093,1321.6554673371609
598.5431326969031,896.8990970609094,536.588117045534,2651.0123772482,1105.1716367436672,310.24391141367556,157.9162363918522,134.36673645964126,9412.579270879354,1120.8676798983558,29.26612663839509,428.95474046926284,1260.8719003118294
563.594159206198,1029.0139024478533,510.9467604704298,2531.596853234361,1159.8399719956767,310.24391141367556,157.64363811291886,134.36673645964126,9030.450397401655,1050.4891396007831,28.404863419211463,389.56030095221854,1202.5684357312825
531.1006910079892,1646.7017605144424,486.60139384276175,2417.4115536840513,1072.2164363728905,310.24391141367556,157.40973612479854,134.36673645964126,10158.250105366315,983.3504064440167,27.57850467774029,353.6226485287351,1146.643633169689
500.89033430896677,1561.2564491410574,463.48646540688196,2308.2272305567894,991.6074881897961,310.24391141367556,157.20902200439053,134.36673645964126,9744.76185957807,919.3026156814163,26.78563516138799,320.83837743848187,1093.0004467323006
472.80250561817684,1479.302104518518,441.5398108582028,2203.825377999293,917.4514209004338,310.24391141367556,157.0368113032407,134.36673645964126,9492.86539680632,858.2032502226147,26.024900652713256,290.93078480186534,1041.5458588445279
446.6881570888279,1400.6960264533939,420.7023786850025,2103.996035079916,849.23169397471,310.24391141367556,156.88902992448507,134.36673645964126,9107.359570493238,1465.8571831186762,25.29499652533602,263.64755128410224,992.1907581816334
477.4141998065002,1325.3013741271761,400.9181080981167,2008.5388844214333,786.4731487186881,310.24391141367556,156.76221412284974,134.36673645964126,8738.065656852279,1582.589727492764,24.594671558634456,238.75828443019196,1223.8103782831736
450.97584616056906,1252.9870440259688,411.7780625734659,1919.297553902122,935.8612110375161,310.24391141367556,156.6534036931227,134.36673645964126,8962.781457892606,1490.9555718827412,23.922731752442008,405.1445904317049,1956.1277332576092
426.3950669180701,1183.6271816592437,392.44484177637224,1831.930002627435,866.1677292211328,310.24391141367556,156.56003515862545,134.36673645964126,9536.428869632713,1403.5396780069627,23.27802125356229,367.8394148211182,1970.7601789904388
403.5413384015405,1117.10105948953,374.0887327634171,1748.3891114022913,802.0534100321112,310.24391141367556,521.9071891373502,134.36673645964126,9544.843907973518,1320.1480761381536,22.65943952190569,333.8076156604003,1883.4940690264932
382.2933227242392,1053.2928327917928,356.6603886124019,1668.507155621993,924.5295459381201,310.24391141367556,469.97682790140885,134.36673645964126,9157.151558410455,1334.2967578307487,22.065927979049775,302.76205305828665,2607.4154282263416
362.53822692102653,1080.5452738387135,340.1128732897204,1592.123856970697,855.7432296539107,310.24391141367556,425.4164010808994,134.36673645964126,8785.763894949063,1254.0929001142736,21.49647000823931,274.4406420550386,2494.17446573417
344.1711315616671,1018.2305773947213,324.4017226855129,1519.0860172104874,792.463383125582,310.24391141367556,387.1800407085871,134.36673645964126,10435.875081556522,1177.5810590129222,20.950090954386265,248.6043232035078,2385.5536202538715
327.0945024695953,958.4618403898163,309.4846394378948,1449.2471519704493,734.2492714875062,310.24391141367556,354.37019425363405,134.36673645964126,10010.711055519621,1104.5918009323223,20.425852402024272,225.0350636677775,2281.3644152301094
311.2177024406811,1447.3167533777519,295.32146241538004,1382.4671245357404,680.6953161242426,310.24391141367556,326.21675059721775,134.36673645964126,9603.426910761798,1034.9625282156267,19.922861712051173,203.53393461575004,2181.4259424666366
296.45644192684114,1370.01743799071,281.8741056817263,1318.612023777282,631.4284701588049,310.24391141367556,302.0588515551454,134.36673645964126,9467.870281762463,968.5385777763295,19.440256762940955,183.91946326993525,2085.5648621262926
282.7323212723819,1295.8762036167159,269.10643642562684,1257.5536758705234,586.1055329057722,310.24391141367556,281.32944998262434,134.36673645964126,9083.41523660926,905.1726717818588,18.977209765440765,166.02609176976242,1993.6150365200795
269.97243398549637,1224.764021937158,256.9840308200934,1199.1696442954415,544.4108305353385,310.24391141367556,263.54200410959754,134.36673645964126,8715.128158819454,1637.8219054300146,18.532929169919424,149.70280388057083,2355.7345295905293
258.1090615624927,1156.5572357271042,245.4743266103419,1143.3428636256128,1271.5584784498772,310.24391141367556,248.27894189569054,134.36673645964126,8362.329360951337,1543.6450252012771,18.106653944321888,134.81184325533448,2252.7618772548967
247.07923098292562,1091.1370705740583,234.54634845559846,1301.907800610268,1174.9917054747868,310.24391141367556,235.18201747508766,134.36673645964126,8024.36698759206,1453.8035942072142,17.69765357416925,121.2275079903315,2153.9903966345623
236.82439427503644,1028.3896348779595,224.17067741152212,1241.581020065922,1086.155279220543,310.24391141367556,223.94382726942945,134.36673645964126,9719.348775820057,1368.0979054158427,17.30523187725578,108.83515880385984,2059.2487010172913
227.29004704603844,1619.1978546270873,214.3194204126277,1183.8964513619605,1004.4304252697883,310.24391141367556,214.30056206268017,134.36673645964126,9324.317559698893,1322.3447314196596,16.92870983751231,97.53019669737454,1968.3721175577803
801.7423449427679,1534.87632253576,204.96605768440037,1128.7386159859784,929.2478076819916,310.24391141367556,206.02587296764716,134.36673645964126,8945.899623402935,1242.6911666739559,16.567450400536877,87.21720846330429,1881.2034196995069
752.5164554051415,1453.9997366880727,196.08542748450702,1075.9964299566982,860.0837448137398,310.24391141367556,198.9255308495673,134.36673645964126,8583.396724804563,1166.7043499885956,16.22083177071559,77.80915033984027,1797.5911181904164
706.749183920872,1376.4273500155691,187.65363455006485,1025.5641803864426,796.4564251390298,310.24391141367556,192.8328792067608,134.36673645964126,9400.640795340727,1094.215580191084,15.888258855313676,69.226623218459,2170.706216311633
664.1975495407055,1302.0242748247147,179.64800432127583,977.3409761647439,737.9226113508142,310.24391141367556,187.60489740287485,134.36673645964126,9019.012898382562,1025.0638465386423,15.569165171824,61.397185998417655,2075.2826359546575
624.6356611585911,1234.9450520763564,172.04699138869518,931.2298324310253,684.0745886031724,310.24391141367556,183.11887425071765,134.36673645964126,8653.43382817301,1094.9595987485043,15.263003311224512,54.25475286458888,1983.7521218559425
587.853435773441,1522.298441842227,164.83016423444292,887.1382809261464,634.5372348237945,310.24391141367556,179.26950884220528,134.36673645964126,8303.229756644861,1214.7795454776824,14.969248752675274,408.2705974974822,1895.9559826152704
553.6555608915068,1441.9357720033888,157.97806790310688,844.9778817111672,588.9654572374056,310.24391141367556,175.96645388321156,134.36673645964126,8683.289294362534,1140.0777629767297,14.687399863518447,461.75207308289384,2013.6715543123453
521.8603958936025,1364.8563052462607,151.47226977810823,804.6640400618842,547.0418730298159,310.24391141367556,173.1321642042129,134.36673645964126,8331.82936356709,1068.814823261846,14.416974084581287,419.4797649266714,2393.544342606365
492.29920909567596,1290.9260083694853,145.2952985465474,766.1158843985211,508.4742763889226,310.24391141367556,170.70011148188715,134.36673645964126,8161.152132111034,1000.8324621722933,14.15750793017614,380.91677682183894,2289.0292098606174
464.81501808087694,1220.016097195073,139.43052212889552,729.2560831802656,472.99411262579594,310.24391141367556,168.61322784255896,134.36673645964126,7926.215628822259,1220.8237349530086,13.908556988100433,345.7375167288704,2188.7779929684084
439.26188779528286,1152.0032807090242,265.401877221793,694.0106617998056,440.35418935630724,310.24391141367556,166.82251731233214,134.36673645964126,10366.13582972503,1145.8436321385336,13.669694012288177,313.64514016670194,2092.617107951961
415.5041370908929,1086.7691507097754,253.46672746945063,660.3089415481742,410.3272421749497,310.24391141367556,165.2859419254378,134.36673645964126,9943.905397186536,1074.315189492987,13.440512737506985,284.36877311313515,2000.3793184895069
393.41560630377666,1385.237042282224,242.1348034051954,628.0832954741325,413.5880454149675,310.24391141367556,163.9674451616902,134.36673645964126,9691.636864134198,1006.0797766446924,13.220620249964027,257.66125370406644,1911.9047124777508
372.8790469025307,2024.3831520190063,231.37560271069864,597.269087349014,543.5921659801985,310.24391141367556,162.83605167789108,134.36673645964126,9297.771663538033,940.9854770891856,13.009638894654543,233.29728592001865,1827.0397254694046
353.78538906642757,1923.5077871381322,221.16019472285328,567.8044885612615,505.30075342280696,310.24391141367556,161.86524169745022,134.36673645964126,10010.025508703415,1069.2907754120315,12.807207229036104,211.0711660265813,1745.6372627434978
336.0332839217581,1826.75339388261,211.46108310467665,555.9454801028883,470.07464849892364,310.24391141367556,161.03220332968715,134.36673645964126,9779.80970813478,1001.2865637364613,12.6129800230286,190.79531773066716,1667.555844813221
319.52843215513445,1733.952003504654,279.35533745435833,744.000650640206,437.6684593615388,310.24391141367556,160.3173900649286,134.36673645964126,10053.796989324466,936.4130283419215,12.426624444317234,172.2986137137232,1592.6602177774655
304.1832483201414,1644.9419949126452,266.7149875299918,833.6536632769439,407.85650851921656,310.24391141367556,159.70403249323624,134.36673645964126,9644.701321284505,874.525943153664,12.247821012026769,155.42494130556514,1520.8200105474373
289.916189450639,1559.5685829523748,254.713446788631,793.8357932935181,380.4310017813974,310.24391141367556,159.17771105829374,134.36673645964126,9252.809753331576,1043.1472206285027,12.076264550395782,140.03187496973518,1451.9109555497353
276.6515719552998,1477.6832080554886,243.31850392762874,755.7618807809932,355.2010211783148,310.24391141367556,158.7260966579808,134.36673645964126,8877.398652715243,976.3466222386033,11.91166132775391,125.98950137674952,1385.8133018123492
264.31896126606586,1399.143292098867,232.49947352319373,719.3555707610296,331.99078545903285,310.24391141367556,158.33856917462955,134.36673645964126,9959.914184876085,912.6211581373432,11.753728102847582,113.17930551250191,1322.4123032458908
252.85282088601136,1323.8121163343123,222.22725706554468,1273.0976207495794,310.6385514586279,310.24391141367556,158.0060343695473,134.36673645964126,9554.766758685011,851.829348832015,11.602195939537047,423.8420085590588,1261.5979745029786
242.1922987663029,1251.5586993182394,212.47422088860196,1500.0439034836656,290.9955765005267,310.24391141367556,157.72069500117038,134.36673645964126,9166.657416970209,793.8361845564979,11.456804484750842,409.47021297050986,1203.2649689079299
470.23435994842663,1182.2571865601199,203.2141198760448,1431.039144665681,272.92511131642306,310.24391141367556,157.4758677195871,134.36673645964126,8794.869362918156,1101.9943888134067,11.317305783182816,371.78545972494095,1147.3116018942972
579.3979917081509,1115.786972592794,194.42203642615698,1475.6270340473443,256.3012098607245,310.24391141367556,654.6744070575282,134.36673645964126,8438.717049712643,1032.4847450034003,11.183460462595102,337.40746915955674,1093.6413158485639
545.7941109478288,1052.0324568318488,186.07431941667272,1407.6916111370413,241.0081037001975,310.24391141367556,583.9016377426326,134.36673645964126,9638.172024969472,966.1748082363971,11.055039641166635,306.04598859013834,1042.160604914909
514.5513140963064,990.8826773646842,178.1485079108337,1342.7316520109543,226.93924071025123,310.24391141367556,523.1729362649226,134.36673645964126,9582.78824065682,902.9176668907634,10.93182302014464,277.4364306155523,992.7802356982878
485.5037076042065,932.2311888802044,170.6232853810236,1280.6169076492786,213.9966136882155,310.24391141367556,471.06294855601146,134.36673645964126,9690.753075147493,842.5726349308262,10.813600791193142,251.3372333472553,945.4143927722745
458.49696408389065,875.9759405985045,163.4783881560366,1221.2226221961175,202.09007370782902,310.24391141367556,426.34840795899896,134.36673645964126,9296.924983923147,785.0055570826554,10.700168868021688,227.52816668371585,899.9812279954491
433.3877424754939,822.0189710950951,156.6946054210774,1164.4297771001027,191.1366892500956,310.24391141367556,387.9797538795301,134.36673645964126,8926.822476601536,730.088625728594,10.591334608430884,1169.4870551967176,856.4016398083189
410.0427114844559,770.2665303712123,150.25370292381848,1110.1243586925384,181.06015111050735,310.24391141367556,355.0564125463959,134.36673645964126,8663.608631987894,677.699953661163,10.48691109226686,1065.1132763773307,814.6000666903185
683.6045923765432,720.6282863967971,434.2017984052182,1585.6751266817703,171.7902536002139,310.24391141367556,326.8055567761979,134.36673645964126,8312.976826121429,627.7229026963403,10.386719982444035,969.8978837465148,774.5039378434254
642.6791176122942,673.0181796026717,413.73524634672316,1512.919757616809,163.2624367823481,310.24391141367556,302.56410060143935,134.36673645964126,7977.090136177887,580.0465719548121,10.290588663922355,883.0374105110707,1004.7179183499616
604.6291310372546,627.3532021774306,394.30308756461557,1443.3510339708005,155.4172829319842,310.24391141367556,281.76301323465975,134.36673645964126,7655.328445022951,534.5650654400957,10.19835405840431,803.7987023774774,956.8652590362038
569.2525452555494,823.9961439205882,375.85307596687085,1376.8293073101388,148.20015032519848,310.24391141367556,263.91401340377024,134.36673645964126,10109.481554861322,491.1773699682266,10.109856902289414,731.5129361066071,910.9648701560457
536.3615550974085,1192.1432948282068,358.33555945551916,1313.2211547869817,141.56080702812972,310.24391141367556,248.59815577731862,134.36673645964126,9698.0440901472,449.7870805095536,10.024945561371206,665.5700042793759,866.9371618687626
505.78150846881306,1125.2691502021444,341.70338837391455,1252.398890858015,135.4528968393592,310.24391141367556,235.4559432687295,134.36673645964126,9303.90935832415,734.6650417610289,9.943476030837267,605.4133273084863,824.7057181616344
477.3500213417576,1421.6749080127202,325.9118239540032,1194.2405672844516,129.83398506627825,310.24391141367556,224.17887366678121,134.36673645964126,8926.349820392072,682.0655542631359,9.86530907424645,550.5352147665734,784.1972968499454
450.91615377966724,1345.4232000337406,310.91841624601506,1138.6294848507957,124.66486425018195,310.24391141367556,214.50225274563238,193.515604165369,8564.669187348181,631.8876365983566,9.790309269854625,500.4724708549749,745.3415854363682
426.3395554452375,1272.2868484589967,296.68279049542406,1085.4540712945336,119.90953890748024,310.24391141367556,206.19893816102314,190.22812841493595,9385.907398166799,584.019594430343,9.718348825311695,454.8025797064832,1132.0740536454073
403.4897331785829,1202.1384118839192,335.40947378684064,1034.6077592358242,115.53489746573119,310.24391141367556,199.07404465023106,187.12339193145914,9004.899618342952,538.3552265868301,9.649304716638838,413.14007379356474,1079.025471677603
382.2453490929623,1134.855942067928,319.936024590799,985.9882537556452,111.5104604936202,310.24391141367556,192.96030535998622,184.1912018433348,8639.914298082478,1698.4868226450328,9.583059641902759,375.133329582672,1028.1410741978427
362.4936102232359,1070.3223735828797,305.2446188259626,939.498386887956,107.80818233670104,310.24391141367556,187.71424189024324,181.421990889342,8290.278585880586,1601.5172177966624,9.519498206518673,340.4615768116005,979.332665408698
344.1296276567456,1008.4252796724438,291.2957667475419,895.0446527759892,104.40228327071536,310.24391141367556,183.21270054890746,201.7554727417301,8337.753191184049,1509.011602222501,9.458513598970077,308.83215190747035,932.5157116219756
327.05592825208,949.0570553575704,546.4738589065709,852.5379400941044,218.07432672262186,310.24391141367556,179.35001421694093,198.010050191039,9364.747243731545,1420.764531585857,9.399999961414734,279.9780870980654,887.6086698720254
311.181844287532,892.1143681200908,520.3329295940581,811.8929827313983,205.84137072487246,310.24391141367556,176.03553042442238,194.47278805115428,8984.629112268898,1336.5799609641351,9.34385811173018,253.65586736985117,844.5339034430488
296.4230862150182,837.498096867562,495.5131672301032,773.02817668624,194.58767803800103,310.24391141367556,173.1914446024024,191.1321354181776,8620.49633099781,1256.2707565675855,9.289991728816716,229.64335527267212,1399.3007280574552
282.70128489642224,785.1130877926447,471.9478298735507,735.8655800662718,184.2348795209653,310.24391141367556,170.7509842869229,187.97715173980376,8271.677024975901,1179.6589398799294,9.238307352597408,207.73785305354923,1494.028019378399
269.9435948750913,734.8684595488811,449.5735325167282,762.1796052114096,174.71083161869367,310.24391141367556,168.65688324004165,184.99750681532055,9634.61733777433,1106.5738566036653,9.188719152389357,187.75450048383607,1426.2121039875803
302.376699305701,1057.7299665223509,428.3300639799836,1621.1221471777026,165.94921963356745,310.24391141367556,166.85997764117522,182.18348079560877,9733.949360505376,1328.4816943328267,9.141139390161154,169.52461165121835,1361.1629121244007
288.236593557135,996.3473989723183,408.1602648413762,1546.8142879216575,157.88899315022252,310.24391141367556,165.31807693665718,179.52585737161354,9338.304863186808,1248.5454147423343,9.09548891094968,152.89434744507176,1298.7675287540903
275.0899875326278,970.0867792013827,389.0098748487917,1475.7609451764229,150.47399982460988,310.24391141367556,163.99501779477345,177.01593903313406,10236.389747102368,2116.858894494273,9.051687606117563,137.72332700666348,1238.917921654193
262.8670875332415,912.2849000807006,370.8273803320563,1407.8196628912829,143.6526039142671,310.24391141367556,162.85971806079763,174.64551655124387,9819.61536878345,2000.6292798095326,9.00966204274721,293.9528489970244,1181.5100869224125
251.5029368960162,856.8445931945055,353.5638616150511,1342.8540885309778,137.37727429101147,310.24391141367556,161.88555114661114,172.40683846071144,9420.368332711345,1889.7498848710068,8.969338787921032,266.40438720899033,1126.4444151875355
240.9372634060843,803.6692398917279,337.17287094540376,1280.7339730757017,131.60430978273527,310.24391141367556,161.0496288675848,170.29259580121007,9037.911334261786,1783.9753483496693,8.930651084441216,241.27323803196785,1073.6254474688153
