Cell 1,Cell 6
18.02093,62.407845
18.02093,60.502808
18.02093,58.69049
18.02093,56.96637
18.02093,61.65178
18.020927,59.783546
18.020927,58.006226
18.020927,56.315407
18.020927,54.70687
18.020927,53.176613
18.020927,51.720833
18.020927,50.335896
18.020927,49.018356
18.020927,47.76494
18.020927,46.57252
18.020927,45.438133
18.020927,44.35895
18.020926,43.33229
18.020926,42.35559
18.020926,41.426422
18.020926,40.542477
18.020926,39.701546
18.020926,38.901543
18.020926,38.140472
18.020926,37.41644
18.020926,36.727642
18.020926,36.072365
18.020926,35.448982
18.020926,34.855934
18.020926,34.291744
18.020926,33.755016
18.020926,33.244408
18.020926,32.758644
18.020926,32.296524
18.020926,31.856895
18.020926,31.43866
18.020926,31.040777
18.020926,30.662258
18.020926,30.302162
18.020926,29.959589
18.020926,29.633688
18.020926,29.323647
18.020926,29.028694
18.020926,28.748096
18.020926,28.481155
18.020926,28.227203
18.020926,27.985611
18.020926,27.755775
18.020926,27.537127
18.020926,27.329117
18.020926,27.131231
18.020926,26.942974
18.020926,26.763882
18.020926,26.593502
18.020926,26.431416
18.020926,26.277218
18.020926,26.130524
18.020926,25.990969
18.020926,25.858204
18.020926,25.731903
18.020926,25.611746
18.020926,25.497438
18.020926,25.388693
18.020926,25.28524
18.020926,25.186821
18.020926,25.093193
18.020926,36.802147
18.020926,36.143246
18.020926,35.51641
18.020926,34.920082
18.020926,61.49128
18.020926,59.63085
18.020926,57.86097
18.020926,56.177216
18.020926,54.5754
18.020926,53.051544
18.020926,51.60185
18.020926,50.222702
18.020926,48.910675
18.020926,47.6625
18.020926,46.475063
18.020926,45.34542
18.020926,44.270752
18.020926,43.248383
18.020926,42.275764
18.020926,41.350487
18.020926,40.470234
18.020926,39.63282
18.020926,38.83616
18.020926,38.07827
18.020926,37.357265
18.020926,36.67135
18.020926,36.018814
18.020926,35.398033
18.020926,34.807465
18.020926,55.14147
18.020926,53.59007
18.020926,52.114166
18.020926,50.710087
18.020926,49.37434
18.020926,48.1036
18.020926,46.8947
18.020926,45.744633
18.020926,44.650536
18.020926,43.609684
18.020926,42.619484
18.020926,41.677475
18.020926,40.78131
18.020926,39.928757
18.020926,39.1177
18.020926,41.838844
18.020926,40.934822
18.020926,40.0748
18.020926,39.25663
18.020926,38.47828
18.020926,37.73781
18.020926,37.03337
18.020926,36.363216
18.020926,35.725677
18.020926,35.119164
18.020926,34.542164
18.020926,33.993248
18.020926,33.471043
18.020926,32.974255
18.020926,32.50164
18.020926,32.05203
18.020926,31.624296
18.020926,31.21738
18.020926,30.830269
18.020926,30.461994
18.020926,35.22765
18.020926,34.64537
18.020926,34.09143
18.020926,33.56445
18.020926,33.063114
18.020926,32.586178
18.020926,32.13245
18.020926,31.700806
18.020926,31.290167
18.020926,30.899511
18.020926,30.527868
18.020926,30.17431
18.020926,29.837961
18.020926,29.517979
18.020926,29.21357
18.020926,28.923975
18.020926,28.648472
18.020926,28.38638
18.020926,28.13704
18.020926,27.899836
18.020926,27.674175
18.020926,27.459496
18.020926,27.255264
18.020926,27.060972
18.020926,26.876137
18.020926,26.700294
18.020926,26.53301
18.020926,26.373867
18.020926,26.22247
18.020926,26.07844
18.020926,25.94142
18.020926,25.811068
18.020926,25.68706
18.020926,25.569086
18.020926,25.456854
18.020926,25.350082
18.020926,25.248508
18.020926,25.151878
18.020926,25.05995
18.020926,24.972494
18.020926,24.889296
18.020926,24.810146
18.020926,24.73485
18.020926,24.663216
18.020926,24.59507
18.020926,24.53024
18.020926,24.468563
18.020926,24.40989
18.020926,24.35407
18.020926,24.300968
18.020926,24.25045
18.020926,24.20239
18.020926,24.15667
18.020926,24.113174
18.020926,24.071796
18.020926,24.03243
18.020926,23.994982
18.020926,23.959356
18.020926,23.925463
18.020926,23.893219
18.020926,23.862545
18.020926,23.833363
18.020926,23.805603
18.020926,23.779192
18.020926,23.754066
18.020926,63.83149
18.020926,89.20185
18.020926,85.99286
18.020926,82.94004
18.020926,80.03578
18.020926,77.272865
18.020926,74.64441
18.020926,72.143875
18.020926,69.76503
18.020926,67.50195
18.020926,65.34901
18.020926,63.300842
18.020926,61.35235
18.020926,59.498688
18.020926,57.73523
18.020926,56.057594
18.020926,54.46161
18.020926,52.94329
18.020926,51.49886
18.020926,50.124725
18.020926,48.817467
18.020926,47.573822
