Cell 0,Cell 1,Cell 2,Cell 5,Cell 6,Cell 8,Cell 12,Cell 48,Cell 50,Cell 53,Cell 55,Cell 56,Cell 58,Cell 64,Cell 68,Cell 72,Cell 74,Cell 90,Cell 102,Cell 104,Cell 214,Cell 277,Cell 280,Cell 281,Cell 285,Cell 293,Cell 295,Cell 310,Cell 319,Cell 326,Cell 327,Cell 328,Cell 330,Cell 334,Cell 341,Cell 349,Cell 446,Cell 448,Cell 452,Cell 456
283.6209418098243,1197.0480120293366,223.45670771107734,280.7255675084595,7415.099143344423,663.7532167940864,-883.6921592300524,1935.175312313449,-151.96319938274877,198.84469993614428,-409.91713593039697,161.73766342992658,285.0134850503932,-509.342202760602,-70.03394064844875,262.5046968736929,394.914194579345,1222.1695418780173,8702.4202493098,1315.8980742288009,1345.7700311774288,1111.4082903290216,2721.4582490868806,62.80520377826155,244.52655124637434,-569.5745003506062,7393.319093909708,218.49364207085492,341.6488410259713,6869.020020335521,3443.302937689255,1549.4205099704525,2691.0101007878266,5714.603488893627,1.2714132674660081,223.85493538873249,349.9574367746597,300.410145496557,695.5838850045028,158.90118381067134
283.6209418098243,1187.5362939442068,223.45670771107734,280.7255675084595,7767.743675652612,656.1262631753797,-887.2067467141594,1661.617204110115,-151.96319938274877,198.84469993614428,-409.91713593039697,132.8084045118779,285.0134850503932,-528.1583346906801,-70.03394064844875,262.5046968736929,394.914194579345,1480.1070389684883,8220.698551497177,1401.6887158760853,1244.310078564997,918.1843584024208,2535.446286392164,62.80520377826155,238.51089570534128,-569.5745003506062,8461.330359951313,218.49364207085492,331.2469243151082,6617.726092856715,3190.9174247399524,1469.5502718599082,2470.3152691041737,7663.337854777975,273.2179439078088,223.85493538873249,330.9965598332363,282.3265871779243,683.3994984689831,116.31610850497708
283.6209418098243,1178.4591461412003,223.45670771107734,280.7255675084595,8334.178735946078,649.0076714059865,-890.5394494284101,4178.835490991872,-151.96319938274877,198.84469993614428,-409.91713593039697,105.87563598015356,285.0134850503932,-545.0614111664431,-70.03394064844875,262.5046968736929,394.914194579345,1744.8285935996225,7764.321092919397,1322.5733665932248,1151.7500275660539,735.103675669332,2361.9016088405665,62.80520377826155,232.86914153295353,-569.5745003506062,13105.833444335902,218.49364207085492,321.3377139128761,6933.428218889633,4789.276649976506,1393.9390668913115,2265.2163852136714,7820.760705604093,252.104724669361,223.85493538873249,313.41785455741297,265.2484915719259,671.8717891433661,294.1366572125385
283.6209418098243,1262.6844820507151,223.45670771107734,280.7255675084595,7767.232445182329,642.3635669719952,-893.6995447167701,5682.696834150003,-151.96319938274877,198.84469993614428,-409.91713593039697,80.80160149345838,285.0134850503932,-560.2460427870926,-70.03394064844875,262.5046968736929,394.914194579345,1637.152081142336,9658.3568087151,1661.8527548229758,1067.3092385962154,561.633832478489,2199.988767214218,62.80520377826155,227.57801907580009,-569.5745003506062,14657.923339782237,218.49364207085492,311.8979249067024,6497.855984176093,4452.699969946652,1322.359722216363,2074.6111541571604,7869.24849834603,232.50281212371706,223.85493538873249,297.12058241926707,249.11993521296847,660.9654176741305,241.59582478273268
283.6209418098243,1250.174473159541,223.45670771107734,280.7255675084595,7239.454123286111,636.1622726252615,-896.6960657825748,13999.41908525566,-151.96319938274877,198.84469993614428,-409.91713593039697,57.45800515927916,285.0134850503932,7618.716445565013,-70.03394064844875,262.5046968736929,394.914194579345,1537.094709224106,9126.340187135092,1552.2642637676527,990.2756145459425,397.2699155156534,2048.9279763576906,62.80520377826155,222.61575404180383,-569.5745003506062,24454.993002036274,218.49364207085492,302.90530998169135,6083.1758378236445,4137.176513816164,1254.5972720178381,1897.4751618374905,7455.379847938246,214.30403672021532,223.85493538873249,282.0113596273889,233.8880921698422,650.646936797495,192.92298856214168
283.6209418098243,1238.2359974315418,223.45670771107734,280.7255675084595,8094.0342039754705,630.3743083834084,-899.5374354775826,15698.945469432228,-151.96319938274877,198.84469993614428,-409.91713593039697,35.72543169992697,285.0134850503932,6773.53771943267,-70.03394064844875,262.5046968736929,394.914194579345,1444.1170491400794,8622.314777545775,1450.0792144248956,919.9992531248113,241.5347366854436,1907.9919413498747,62.80520377826155,217.96191491233046,-569.5745003506062,23083.033971964658,218.49364207085492,294.33865942062397,6785.45850282817,3841.388898694753,1693.7917237169952,1732.8569922068552,7063.324185709676,197.40796511389095,223.85493538873249,268.0035162577251,219.5031272341903,640.8846692691113,147.83323644187706
283.6209418098243,1226.8428097513645,223.45670771107734,280.7255675084595,7543.6787335740055,624.9721473891855,-902.2317104426058,15295.697418526217,-151.96319938274877,198.84469993614428,-409.91713593039697,15.492705583426169,285.0134850503932,6014.286729220158,-70.03394064844875,262.5046968736929,394.914194579345,1357.7181243334073,8144.807435360469,1354.7979730508744,855.8874419791118,93.97459116810856,1776.5020733242975,62.80520377826155,213.59732138945358,-569.5745003506062,25637.006713281273,218.49364207085492,286.1778011039584,6353.066931951406,4503.916281564536,1731.8045405537857,3549.9539774974655,6691.9296561969595,181.72132033151863,223.85493538873249,255.01685211294728,205.91795177986785,631.6485247586068,106.06292706496718
283.6209418098243,1215.9702519176074,223.45670771107734,280.7255675084595,7031.34425938038,619.9300328049877,-904.7865200723533,13766.62220792854,-151.96319938274877,198.84469993614428,-409.91713593039697,-3.3436888104432483,285.0134850503932,5332.227146645414,-70.03394064844875,262.5046968736929,394.914194579345,1277.432846918711,7692.423629276704,1265.9537428128492,797.399470703992,-45.83942269525983,1653.8251935706885,62.80520377826155,209.50399861958752,-569.5745003506062,23630.766412083292,218.49364207085492,278.40347843951463,6790.62988917992,4185.189211963635,1642.2089607860628,3268.5606574325884,6340.10934534268,167.1575392667499,223.85493538873249,242.9768737829799,193.08810169262148,622.9102439901949,67.3676451486263
283.6209418098243,1205.5941540100853,223.45670771107734,280.7255675084595,6554.404804824217,615.2239778128561,-907.2090665154301,12381.237428454742,-151.96319938274877,198.84469993614428,-409.91713593039697,-20.880110730161412,285.0134850503932,4719.5108270360915,-70.03394064844875,262.5046968736929,394.914194579345,1202.8281114321258,7937.241021300633,1183.1115872267583,1123.4826959010911,-178.31394399102587,1963.0477274247023,62.80520377826155,205.6651008995416,-569.5745003506062,26930.405193861225,218.49364207085492,270.99747243278955,6357.919470669534,3916.877184402056,1557.390846770028,3160.3040619739827,6006.830538307919,153.63625388130924,223.85493538873249,231.81455050436918,180.97158478218847,614.6430325317588,31.520992225223473
283.6209418098243,1195.692055092868,223.45670771107734,280.7255675084595,6110.414569116923,610.831582508997,-909.5061246743375,11126.040150282344,-151.96319938274877,198.84469993614428,-409.91713593039697,-37.20628185127277,285.0134850503932,4169.0884538592045,-70.03394064844875,262.5046968736929,394.914194579345,1133.502428620368,7698.467574816612,1105.8663549620928,1256.77479922192,-303.83424950153653,2103.43359153466,62.80520377826155,202.06478960620717,-569.5745003506062,31851.516685896466,218.49364207085492,263.9422659935908,6090.633845106869,3634.869355250541,1477.095559837464,2906.44589909047,5691.116184315995,141.08284870013173,223.85493538873249,380.58866313050993,169.52874345318628,606.821316654239,-1.6867105932041528
283.6209418098243,1249.037144137478,223.45670771107734,280.7255675084595,6961.6342982337,606.7319728686218,-911.6843473812615,9988.796974851559,-151.96319938274877,198.84469993614428,-409.91713593039697,-52.40572878124846,285.0134850503932,3674.6260426258814,-70.03394064844875,262.5046968736929,394.914194579345,1172.8650990747954,7926.723442779902,1033.8395060140606,1163.1213645236294,-422.7653981142652,1958.8443582885045,62.80520377826155,198.68823319655763,-569.5745003506062,29414.16504221422,218.49364207085492,257.22125755908814,6456.483428518449,3370.5011755780815,1401.0820111246467,2670.526945798118,5392.04050212124,129.4280335652889,223.85493538873249,359.39484545913365,158.7221021172119,599.4212316128572,-32.44973749341282
283.6209418098243,1243.1452988461936,223.45670771107734,280.7255675084595,7139.470236267337,602.9055566053058,-913.7497771168116,8958.422941114073,-151.96319938274877,198.84469993614428,-409.91713593039697,-66.55621030556036,285.0134850503932,3230.4346283900927,-70.03394064844875,262.5046968736929,394.914194579345,1110.5821407929707,8053.398740514901,966.6789285981324,1415.5217344384846,-535.4532913076184,1823.9461650712044,62.80520377826155,195.52156143128116,-569.5745003506062,27145.897388538746,218.49364207085492,250.81862376470897,6044.351133547686,3122.6693738351587,1329.121685009858,2451.2796239290515,5313.547826707158,118.6074697956741,223.85493538873249,339.7459802191677,148.5163061576815,592.4200723307396,-60.948085680829394
283.6209418098243,1231.5278680176284,223.45670771107734,280.7255675084595,6655.060566845006,599.3342062764696,-915.708273256124,8024.875080219498,-151.96319938274877,198.84469993614428,-409.91713593039697,-79.73011411617831,285.0134850503932,2831.403371216205,-70.03394064844875,262.5046968736929,394.914194579345,1257.7043315162482,7605.8235283620625,904.0555822167532,1307.9432520546575,491.79490644676866,1698.0893536803196,62.80520377826155,192.55169752810014,-569.5745003506062,25034.983255729338,218.49364207085492,244.71927366777018,5807.925369076224,2960.295096669435,1260.9986391133878,2247.5259549278007,5294.509740858713,108.56146501123538,223.85493538873249,321.5294880620793,138.87795408313974,585.7962323637645,581.4705190265381
283.6209418098243,1220.4411988707127,223.45670771107734,280.7255675084595,7709.909691104069,596.0008930724168,-917.5653899985466,7179.054759264378,-151.96319938274877,198.84469993614428,-409.91713593039697,-91.99485354006755,285.0134850503932,2472.9407182872956,-70.03394064844875,262.5046968736929,394.914194579345,1184.4957141779773,7181.797145220266,845.6630093781358,1209.8014144043404,331.09737120485147,1580.6680891555502,62.80520377826155,189.76641919692787,-569.5745003506062,23070.506627797404,218.49364207085492,238.9088487474783,7871.171804684092,4051.1750438943463,1196.5081615241138,2095.810861905481,5571.203098939416,99.23456114568974,223.85493538873249,304.6409378328998,129.7754601981493,579.5293870060208,507.77688511918365
283.6209418098243,1253.5122414809182,223.45670771107734,280.7255675084595,8509.449244284517,592.8897478514955,-919.3263153324815,6412.718325822558,-151.96319938274877,198.84469993614428,-409.91713593039697,-103.41315745616737,285.0134850503932,2150.922157810462,-70.03394064844875,262.5046968736929,394.914194579345,1116.467150492213,8942.3040473981,791.215382471438,1120.2684627663905,178.83568774907215,1471.1168197396798,62.80520377826155,187.15425182834463,-569.5745003506062,21242.3093012796,218.49364207085492,233.37366186977192,7371.918422146093,3760.766823621819,1135.456526658881,1917.1768226601403,5278.446752652601,90.57529030590956,223.85493538873249,288.9834972538048,121.17908512087067,573.6003712195021,536.0764151001526
283.6209418098243,1241.4214220135677,223.45670771107734,280.7255675084595,7930.394555046933,589.9859390697766,-920.9961151760151,5718.396053256865,-151.96319938274877,198.84469993614428,-409.91713593039697,-114.04343650631183,285.0134850503932,1861.6426115940942,-70.03394064844875,262.5046968736929,394.914194579345,1053.252185384964,8447.961255360598,740.4462220285973,1521.9398165269006,34.56691633502549,1368.9082016832635,62.80520377826155,184.7044379760194,-569.5745003506062,19540.936197736006,218.49364207085492,228.10068202853245,7322.026824124273,3603.1032400936197,1360.5623583863646,1751.166318998035,5001.12009379361,82.5358619667612,223.85493538873249,274.46738360769376,113.0606611248414,567.9909354934957,465.72457806209127
283.6209418098243,1229.8827265310615,223.45670771107734,280.7255675084595,7391.34377217939,587.275733816215,-922.5794892362882,5089.320851655907,-151.96319938274877,198.84469993614428,-409.91713593039697,-123.94008827099684,285.0134850503932,1601.7734662970993,-70.03394064844875,262.5046968736929,394.914194579345,994.51005958273,8245.742497751973,693.1069929158637,1405.0263739715328,-102.12837661788035,1795.5472393198643,62.80520377826155,182.40689158034255,-569.5745003506062,23096.27811303079,218.49364207085492,223.07745805163708,6856.591310280055,3340.7221210853636,1290.762798842101,4165.816058875597,4859.767067111072,75.07190357170295,223.85493538873249,261.00952804482256,105.3936073977658,562.6838679148875,400.5519402339352
283.6209418098243,1218.8711306210857,223.45670771107734,280.7255675084595,6889.533712079846,584.746131601688,-924.0808320446529,4519.360885020885,-151.96319938274877,198.84469993614428,-409.91713593039697,-133.1537414099939,285.0134850503932,1368.3247316313473,-70.03394064844875,262.5046968736929,394.914194579345,2043.9626234285224,7788.0476563121265,648.965944665937,1298.368423738736,946.7021187382512,1671.593870309787,62.80520377826155,180.2521369332693,-569.5745003506062,28873.307602324574,218.49364207085492,218.29219489490592,7225.138647406432,3094.753112421182,1224.6851630725,4028.394179227364,4604.505837836365,68.14222402156548,223.85493538873249,248.53267531422597,98.15283848877478,557.6628110627041,340.1771539600858
283.6209418098243,1208.3625864337591,223.45670771107734,280.7255675084595,6422.39113255308,582.385108499636,-925.5044770973037,4002.961465796273,-151.96319938274877,198.84469993614428,-409.91713593039697,-141.73153032054057,285.0134850503932,1158.6102503219834,-70.03394064844875,262.5046968736929,394.914194579345,1945.7597436768735,7354.433870465847,607.8070128452526,1201.0665518398098,762.1244267747817,1555.9483626190852,62.80520377826155,178.2312934195307,-569.5745003506062,28477.368136011795,218.49364207085492,342.71704783433375,6765.669930013765,2864.1693585716926,1162.1310868225987,3713.1910435657605,4362.696756936232,61.708580978029474,223.85493538873249,236.96536850492822,91.31464223810515,552.9124451135709,284.2469477567712
283.6209418098243,1198.3341447519358,223.45670771107734,280.7255675084595,5987.521014060654,580.181495075742,-820.6110420398797,3535.089390806758,-151.96319938274877,198.84469993614428,-409.91713593039697,-149.71732401916583,285.0134850503932,970.2169363881245,-70.03394064844875,262.5046968736929,394.914194579345,1823.8658241533967,9183.406595532257,569.4287204212696,1112.2998354905508,587.2360045268788,1448.0539535530322,62.80520377826155,176.33607551663346,-569.5745003506062,29454.780277942013,218.49364207085492,332.2645329779327,7056.14110080601,3803.5304980218552,1102.9125818138473,4307.831200397945,4133.632793163982,167.37897480338444,223.85493538873249,226.24127765920744,84.85665688891463,548.4180605956426,232.43420370462823
283.6209418098243,1188.7635887802937,223.45670771107734,280.7255675084595,6502.347675761757,578.1247322472915,-827.391437705431,3111.18411313175,-151.96319938274877,198.84469993614428,-409.91713593039697,-157.15200079988045,285.0134850503932,800.9771872517383,-70.03394064844875,262.5046968736929,394.914194579345,1710.59690453263,8676.379232704989,533.6432012000583,1031.3194954555229,1127.090540813612,1347.3911118621754,62.80520377826155,174.55864020696887,-569.5745003506062,27183.69426479767,218.49364207085492,322.30716583646125,6607.079609237269,3528.6125130389687,1046.8519136737987,3972.880993755906,3916.640118397765,153.84183553684105,223.85493538873249,216.298940373175,78.75772612877617,544.1659856346724,432.48303148799937
283.6209418098243,1179.6304107077663,223.45670771107734,280.7255675084595,6061.954119752757,576.2050543886522,-833.820759144065,2727.114040933074,-151.96319938274877,198.84469993614428,-409.91713593039697,120.57320610224959,285.0134850503932,648.9437372528165,-70.03394064844875,262.5046968736929,394.914194579345,1605.3426332589586,9689.752317708877,500.2753758517658,957.4427925329346,933.0435498308003,1253.475096336088,62.80520377826155,172.89166327175843,-569.5745003506062,25070.15708502589,218.49364207085492,312.8214478742956,7709.499452876321,3270.89081813396,993.7805033033119,3661.600709789491,3711.0837228749274,141.27370562489918,223.85493538873249,207.08136506825,72.99789146028297,540.1430976727898,369.7575372103518
283.6209418098243,1170.914468934199,223.45670771107734,280.7255675084595,5651.984880241303,574.4133062257941,-839.917255867925,2379.1357659701853,-151.96319938274877,198.84469993614428,-409.91713593039697,94.48482840067467,285.0134850503932,512.3671967114705,-70.03394064844875,262.5046968736929,394.914194579345,1507.535871666904,9156.084328879237,469.1618227603275,890.0464357583037,749.1827157549984,1165.853758537746,62.80520377826155,182.41021799637113,-569.5745003506062,23103.241003887706,218.49364207085492,303.7850707413826,7220.202124319265,3029.289729649562,1465.1602572745296,3372.3177410202497,3516.3605792545395,129.6052186156886,223.85493538873249,198.5357258153703,67.5582853895179,536.3370065739592,311.6497187060685
283.6209418098243,1162.5964763515653,223.45670771107734,280.7255675084595,5954.023455366387,572.7410038714492,-845.6981397914736,2063.857930787306,-151.96319938274877,198.84469993614428,-409.91713593039697,70.19692669017847,285.0134850503932,389.6760323963219,-70.03394064844875,262.5046968736929,394.914194579345,1416.6496422233488,9234.400738075949,530.6471687564507,828.5620658032653,574.9737978803098,1084.1052234675935,62.80520377826155,180.25526498503933,-569.5745003506062,21272.772192919245,218.49364207085492,295.17670265018836,6853.074708967119,2802.800702604351,1389.783061091634,3103.4773998955966,3583.351301597425,118.77199005173763,223.85493538873249,190.6130571592036,62.4211352407512,532.736054623979,257.81961015541754
283.6209418098243,1154.6586106954853,223.45670771107734,280.7255675084595,5551.510758846057,571.1801517196311,-851.1797073018091,1778.207293166216,-151.96319938274877,198.84469993614428,-409.91713593039697,47.58520288079755,285.0134850503932,2477.0725542990785,-70.03394064844875,262.5046968736929,394.914194579345,1332.1943209103779,8910.412444635656,497.48176648553556,772.4710669877173,409.90996028513473,1007.8358143682332,62.80520377826155,178.23423836583123,-569.5745003506062,19569.28580805526,218.49364207085492,286.9761714811709,6416.519075885868,2590.478668583148,1318.4252740306904,2853.6351062885437,4318.184550113198,108.7142054826874,223.85493538873249,183.2679184247796,57.56960293914456,529.3292554953299,207.95242274057708
283.6209418098243,1147.0832938421884,223.45670771107734,280.7255675084595,6714.726094367797,569.7233645159556,-856.3775223641371,1519.3999175322106,-151.96319938274877,198.84469993614428,-409.91713593039697,26.533995356779013,285.0134850503932,3906.817453050279,-70.03394064844875,262.5046968736929,394.914194579345,1253.715073748747,8417.747387036281,466.5569645977124,721.3002948192325,253.5109478575862,936.6782827048952,62.80520377826155,176.33882209867542,-569.5745003506062,17983.97325525236,218.49364207085492,279.164037536678,6006.847718240459,4275.315682129019,1250.8725406260282,2621.448330856806,4091.4660453143515,99.3763686952841,223.85493538873249,176.45821061201673,52.987807898936424,526.1060501065624,161.75622530970196
283.6209418098243,1139.8539242303345,223.45670771107734,280.7255675084595,7567.892112552913,568.3636232169995,-861.3062334162985,1284.9130987819472,-151.96319938274877,198.84469993614428,-409.91713593039697,6.935607589892807,285.0134850503932,3516.9981101045055,-70.03394064844875,262.5046968736929,394.914194579345,1521.4846019783126,7951.002740568429,437.72139591918483,674.6181087082281,105.3222241739353,870.2900381459091,62.80520377826155,174.5612189423305,-569.5745003506062,16508.639221737576,218.49364207085492,271.7220207870489,6672.549819434764,3970.8874414974116,1186.921980021186,2439.41927196538,3876.6960267877375,90.70694313185244,223.85493538873249,170.1449169963015,48.660758358886554,523.056611798062,118.96095255563618
283.6209418098243,1132.9548768610164,223.45670771107734,280.7255675084595,7053.88527507302,567.094580166102,-865.9797564742419,1072.4616806425825,-151.96319938274877,198.84469993614428,-409.91713593039697,-11.310225918160823,285.0134850503932,3579.9390292048233,-70.03394064844875,262.5046968736929,394.914194579345,1429.6114340693275,9923.114631176803,410.833947181478,632.0308319291938,-35.08735546664787,808.3514395783304,62.80520377826155,172.89410467801795,-569.5745003506062,15135.64796506908,218.49364207085492,264.6324820717765,7157.267558473071,3685.501194177663,1126.38157561736,2236.503737758104,4177.148417960428,82.65808486149955,223.85493538873249,164.29184372906792,44.57428653241833,520.1714801211311,79.31614671513557
283.6209418098243,1126.3710150165414,223.45670771107734,280.7255675084595,6575.388691605933,565.9100708120828,-870.4113972023393,879.9746792066953,-151.96319938274877,198.84469993614428,-409.91713593039697,-28.296858434555507,285.0134850503932,3145.3743241264815,-70.03394064844875,262.5046968736929,394.914194579345,1344.2389985088892,9377.16832157268,385.76299608205477,694.2570841475774,-168.12647482819784,750.5642081938795,62.80520377826155,171.3305823330546,-569.5745003506062,17455.207612640465,218.49364207085492,257.87875879287293,6701.978528283783,3417.9660221307045,1069.069320581227,2047.9274374342833,3957.8627744549367,75.18537555131863,223.85493538873249,158.86545199111362,40.71501809003854,517.4419270489074,42.58987419484623
283.6209418098243,1120.087934401042,223.45670771107734,280.7255675084595,6742.741719451864,564.8044799202034,-874.613545737598,705.5761178930329,-151.96319938274877,198.84469993614428,-409.91713593039697,-44.111173500201126,285.0134850503932,2754.9910163268187,-70.03394064844875,262.5046968736929,394.914194579345,2439.2033416264658,8859.94759898688,1024.7989794887656,649.9471512598918,-294.18166191372546,696.650145750662,62.80520377826155,169.86425847479836,-569.5745003506062,21323.981178999893,218.49364207085492,318.46045555484886,6650.284684296114,4456.986591293512,1014.8132788801003,2125.5174058790417,3750.1337715203867,68.24757069638115,223.85493538873249,153.83461385196873,37.07032638296728,514.8594686951392,8.567291245135028
