Cell 121,Cell 255,Cell 370,Cell 372,Cell 375,Cell 378,Cell 388,Cell 390,Cell 396,Cell 409
175.17355,129.22755,333.95627,159.17249,236.6991,324.25156,4612.988,340.4876,154.28825,1372.0156
175.16576,72.986275,322.55896,159.05942,224.99216,309.74048,4424.5796,323.03302,153.77512,1291.6786
175.15865,19.891787,312.58688,158.95204,214.61981,296.31854,5412.009,306.77933,153.30064,1217.4663
175.15215,-30.231998,303.86188,158.85007,205.42993,283.904,5189.576,291.64395,152.86194,1148.9117
175.14622,-77.55128,296.22794,158.75323,197.28767,272.42123,4976.6157,774.30743,152.4563,1085.5835
175.14082,-122.22298,289.54865,158.66127,190.07364,261.80032,4772.7236,727.0047,152.08122,1027.0833
175.1359,285.7933,283.70465,158.57394,183.682,251.97656,4577.5137,682.95654,151.7344,973.04297
175.13141,220.79196,278.59143,158.49101,178.01903,242.89014,5241.5166,641.939,151.41374,923.1225
175.1273,159.42757,274.11765,158.41226,173.00162,234.4857,5026.344,603.74365,151.11725,877.0078
175.12357,101.49654,270.2033,158.33746,168.55621,226.71207,4820.3345,568.1762,150.8431,834.40875
175.12015,46.806828,266.7785,158.26645,164.61757,219.52188,4623.097,535.05597,150.5896,795.0574
175.11703,-4.8228765,263.78195,158.199,161.12793,212.87137,4434.259,504.21448,150.35521,758.70593
175.1142,-53.56385,261.16013,158.13495,158.03612,206.72,4253.4614,475.49493,150.13849,725.1259
175.1116,224.49069,258.86618,158.07413,155.29677,201.03035,4080.363,464.68805,149.9381,694.1059
175.10924,162.91927,256.8591,158.01637,152.8697,195.76773,4532.9463,438.68805,149.7528,665.45074
175.10709,104.79292,255.10301,157.96152,150.71931,190.9001,4347.947,414.477,149.58148,638.9802
175.10512,49.91877,253.56653,157.90942,148.81409,186.39781,4170.8247,391.9317,149.42308,614.5277
175.10333,-1.885071,252.22218,157.85997,147.12605,182.23344,4001.2454,370.93756,149.2766,591.93933
175.10168,-50.790413,251.04594,157.81299,145.63045,178.38164,3838.887,351.38794,149.14117,571.07306
175.10019,-96.95943,250.01682,157.76839,144.30534,174.81894,3683.4424,333.18335,149.01595,551.7976
175.09883,-140.54518,249.11636,157.72601,143.1313,171.52362,3534.617,316.23126,148.90015,533.9916
175.0976,-181.69228,248.32854,157.68579,142.0911,168.47565,3912.1787,300.44556,148.79309,517.5431
175.09645,-220.53714,247.6392,157.64758,141.16948,165.65645,3753.613,293.365,148.6941,502.34857
175.09543,-257.2086,247.0361,157.61131,140.35294,163.04884,3601.7996,279.15256,148.60257,488.31244
175.09448,-291.82822,246.5084,157.57686,139.62947,160.63695,3456.4507,265.91797,148.51793,475.34637
175.09361,-324.51077,246.04669,157.54414,138.98848,158.40608,3317.2913,570.82855,148.43968,463.3688
175.09283,-355.36472,245.64273,157.51306,138.42056,156.34265,3184.0576,537.52576,148.36732,452.30438
175.09212,-384.49237,245.28928,157.48357,137.91739,154.4341,4217.0464,506.51434,148.30042,442.08344
175.09146,-411.99026,244.98003,157.45555,137.47157,152.6688,4550.121,530.69135,148.23856,432.64175
175.09087,-437.94962,244.70946,157.42894,137.07658,151.03598,4693.366,500.15015,148.18135,423.91986
175.09032,-462.45648,244.47272,157.40367,136.72662,149.52573,4501.5356,471.71027,148.12846,415.86288
175.08983,-485.59216,244.26558,157.37967,136.41655,148.12881,4317.8735,445.2271,148.07956,408.42017
175.08937,-468.99207,244.08435,157.35689,136.14183,146.83676,4543.71,420.5661,148.03435,401.54486
175.08896,-491.76205,243.92578,157.33525,135.89844,145.64168,4358.252,397.60187,147.99254,463.2085
175.0886,-513.25806,243.78703,157.3147,135.68279,144.5363,4180.6914,376.2176,147.95387,452.15628
175.08824,-533.55133,243.66565,157.29518,135.49171,143.51387,4010.6917,356.3047,147.91814,441.94666
175.08794,-552.7091,243.55943,157.27666,135.32242,142.56819,3847.9312,337.76178,147.88509,432.51538
175.08765,-570.795,243.4665,157.25905,135.17244,141.6935,4518.475,320.49475,147.85452,822.9917
175.08739,-587.86896,243.38521,157.24234,135.03955,140.88445,4334.092,304.4157,147.82626,784.51074
175.08714,-603.9876,243.31406,157.22647,134.92181,140.13611,4157.56,289.44293,147.80014,1183.3604
175.08693,-519.62335,243.25182,157.2114,134.81749,139.44395,3988.5452,275.50037,147.77599,1117.4059
175.08673,-539.5605,243.19736,157.19708,134.72507,340.31497,5060.8,262.5171,147.75365,3373.596
175.08655,-558.382,243.1497,157.1835,134.64317,324.59824,4853.3228,250.42708,147.73299,3140.6646
175.08638,-576.1506,243.10802,157.1706,134.57062,310.06116,4654.6807,239.1689,147.7139,3193.2234
175.08623,-592.92487,243.07155,157.15833,368.6789,296.61514,4464.497,264.26904,147.69624,2974.043
175.08609,-608.7607,243.03963,226.1171,341.92627,284.17834,4382.3745,273.1347,147.67992,2893.803
175.08597,-623.7104,291.96518,222.63266,318.22342,272.675,4203.7866,260.31415,147.66481,2697.4495
175.08586,-637.82367,285.81897,219.32368,297.22272,262.03503,4032.8032,248.37573,147.65085,2550.5654
175.08575,-651.1473,398.33426,216.18137,278.6161,252.19365,3869.101,237.2587,147.63795,2380.3794
175.08566,-663.72546,1539.8148,213.1973,594.24274,243.09093,3712.3699,226.90656,147.626,3006.6794
175.08557,-623.7332,7796.053,210.3635,5778.9185,234.67142,3562.3127,217.26666,147.61497,9197.917
175.0855,-637.8452,11115.741,207.67242,6507.691,226.88385,3418.6455,208.29002,147.60478,8520.957
175.08542,-651.16766,10404.603,205.11685,6318.2954,219.68077,3281.096,199.931,147.59534,7895.6064
175.08536,-663.7446,9133.84,202.69,5613.286,213.01833,3149.4036,192.14713,147.58662,7317.93
175.0853,-522.201,8021.99,200.38536,4988.648,206.85594,3463.79,184.89877,147.57855,6784.2944
175.08524,-541.99384,7049.1807,198.19678,4435.2183,201.15607,3757.933,178.14915,147.57109,6291.3413
175.08519,-560.67926,6198.024,196.11842,3944.88,195.88402,4096.806,171.86392,147.5642,5835.9697
175.08514,-578.3193,5453.307,194.14473,3510.44,191.00766,3930.3784,166.01114,147.55783,5415.3145
175.0851,-594.9722,4801.719,192.27045,3125.5264,186.4973,3771.0378,160.56104,147.55193,5026.728
175.08507,-610.6934,4231.6143,190.49054,2784.493,182.32547,4547.019,155.4859,147.54648,4667.7666
175.08504,-625.53503,3732.8032,188.80026,2482.3374,178.46675,4361.4204,300.945,147.54144,4336.1714
175.08499,-43.08936,3296.3696,187.19513,2214.6274,174.89766,4183.7246,286.21103,147.53677,4029.8562
175.08498,-89.68928,2914.5134,185.6708,1977.4364,171.59645,4013.596,272.4908,147.53247,3746.8936
175.08495,-133.68184,2580.4097,184.22327,1767.2853,168.543,3850.7117,537.3723,147.52849,3485.5027
175.08492,-175.21297,2288.0864,182.84862,1581.0914,165.71875,3694.7634,506.37146,147.5248,3244.0398
175.0849,-214.42038,2032.3192,181.54321,1416.1237,163.10646,3545.456,477.50354,147.5214,3020.9854
175.08488,-251.43405,1808.5364,180.30353,1269.9623,160.69025,4079.0,450.62183,147.51825,2814.936
175.08485,-286.37674,1612.7383,179.12628,1140.4633,158.45538,3913.3308,425.58966,147.51534,2624.595
175.08484,-319.36435,1441.4254,178.00833,1025.7272,156.38826,3754.716,402.2798,147.51263,2448.7651
175.08482,-350.50626,1291.5356,176.94667,924.0709,154.47627,3602.8557,380.57367,147.51015,2286.3398
175.08481,-379.9057,1160.3901,175.93848,834.00354,152.70781,3457.462,360.36102,147.50784,2136.2976
175.08481,-407.66025,1045.6447,174.98106,754.20386,151.07207,3318.2595,341.53906,147.50572,1997.6938
175.0848,-433.86185,945.2486,174.07185,683.50134,149.5591,3285.4849,324.01215,147.50375,1869.6572
175.08478,31.382694,857.4073,173.20844,620.85895,148.15968,3153.6057,307.6911,147.50192,1751.3816
175.08478,-19.384035,780.55084,172.3885,565.3578,146.86531,4217.084,292.49298,147.50024,1642.1228
175.08476,-67.31025,713.3055,171.60986,516.1837,145.66809,4045.5344,278.34055,147.49869,1541.1936
175.08475,-112.55495,654.4694,170.87044,472.6155,144.56071,3881.2903,265.16187,147.49725,1447.9592
175.08475,-155.26814,602.9909,170.16826,434.01407,143.53647,3724.04,252.88988,147.49593,1361.8325
175.08475,-195.59146,557.95,169.50142,399.8132,142.5891,3573.4858,241.46225,147.49469,1282.2717
175.08473,-233.65866,518.54156,168.86818,369.51123,141.71281,3429.3428,422.9906,147.49355,1208.7766
175.08473,-269.59592,484.06128,168.26683,342.6637,140.90231,3291.3376,399.8595,147.49251,1140.8845
175.08472,-303.52243,453.89288,167.69576,318.8768,140.15265,3159.2092,378.31995,147.49153,1078.1682
175.08472,-335.5507,427.49713,167.15344,297.8016,139.45924,4047.2886,566.8949,147.49063,1020.2334
175.08472,-365.78693,404.40222,166.63844,279.12897,138.81789,3882.9697,533.8628,147.48979,966.7152
175.08472,-394.33145,384.19543,166.14938,262.58502,138.22467,3725.648,503.1034,147.48903,917.27716
175.0847,-421.27884,366.51553,165.68495,247.9271,137.67596,3575.0254,474.46033,147.48831,871.6081
175.0847,-446.71848,351.04657,165.2439,234.94017,137.16846,3430.8167,447.78802,147.48766,829.4208
175.0847,-470.7347,337.51205,164.82507,223.43375,136.69904,3292.7488,422.9508,147.48706,790.4496
175.0847,-493.4072,325.67004,164.42732,213.23907,136.26485,3851.5137,399.8225,147.4865,754.44946
175.0847,-514.8111,315.30896,164.04962,204.20657,135.86325,3695.5312,378.28546,147.48598,721.1939
175.08469,-535.0175,306.24353,163.69093,196.2038,135.49179,3546.1912,358.2303,147.48549,690.4737
175.08469,-20.38965,298.31177,163.3503,189.11331,135.14821,3403.2102,339.55493,147.48505,662.09546
175.08469,-68.25965,291.3719,163.02682,182.83116,134.83043,3266.3179,322.1645,147.48463,635.8807
175.08469,-113.45125,285.29987,162.71965,177.26518,134.53648,3843.4185,305.97055,147.48425,611.6644
175.08469,-156.11427,279.98718,162.42793,172.33371,134.2646,3687.7808,290.8908,147.4839,589.29443
175.08469,-4.1213384,275.33884,162.15092,167.96443,134.01314,3538.7708,346.06165,147.48358,568.62976
175.08469,-52.901558,271.2718,161.88785,164.09326,133.78055,3396.106,593.6822,147.48328,549.5405
175.08469,-98.95247,267.71335,161.63803,160.66339,133.5654,3259.516,558.807,147.483,531.9066
175.08469,-142.42671,264.5999,161.40079,157.62453,133.36641,3128.7427,753.5078,147.48274,515.61707
175.08469,-183.46852,261.8758,161.17549,154.9321,133.18236,3003.5378,707.63617,147.48251,500.5694
175.08469,-130.77913,259.49237,160.96155,152.5466,133.01212,3603.647,664.92065,147.48228,486.66888
175.08469,-44.74207,257.40698,160.75838,150.43306,132.85464,3458.2195,625.1441,147.48209,473.82812
175.08467,-91.24946,255.58237,160.56544,148.56046,132.709,3449.6433,588.10425,147.4819,461.9663
175.08467,151.4156,253.98593,160.38222,146.90134,132.5743,3310.7737,553.61285,147.48172,451.0088
175.08467,93.93287,252.58914,160.20822,145.43135,132.44969,3177.8176,521.4946,147.48157,440.88666
175.08467,39.666386,251.36702,160.04298,144.12895,132.33444,3873.3843,491.58618,147.48141,431.5362
175.08467,-11.563783,250.29773,159.88608,142.975,132.22784,3716.4707,463.73553,147.48128,422.89856
175.08467,145.1982,249.36217,159.73706,141.95264,132.12924,3566.239,437.8011,147.48116,414.91946
175.08467,88.06336,248.54358,159.59555,141.0468,132.03804,4084.4832,413.651,147.48103,407.54865
175.08467,34.12531,247.82738,159.46118,140.24423,131.95369,3918.5803,391.16254,147.48093,400.7398
175.08467,-16.794863,247.20073,159.33356,139.53316,131.87566,3759.7422,370.22137,147.48083,394.45
175.08467,-64.865974,246.65245,159.21237,138.90315,131.8035,3607.6677,350.721,147.48074,388.63974
175.08467,-110.24745,246.17273,159.09729,138.34496,131.73674,3462.069,332.56232,147.48065,383.27243
175.08467,-153.08974,245.753,158.988,137.8504,131.675,3322.6704,315.65298,147.48058,378.3143
175.08467,-193.53494,245.38576,158.88422,137.41222,131.6179,3291.3457,299.90707,147.4805,373.73416
175.08467,-231.7172,245.06444,158.78566,137.024,131.56508,3386.6865,285.2445,147.48042,369.5032
175.08467,-267.7631,244.78331,158.69208,136.68002,131.51622,3250.4978,271.59082,147.48036,365.5948
175.08467,-301.79214,244.53734,158.6032,136.37527,131.47104,3120.1084,258.87653,147.48032,361.98438
175.08467,-333.9172,244.32211,158.51878,136.10526,131.42923,2995.2712,247.03699,147.48026,358.64917
175.08467,-353.53372,244.13382,158.43863,135.86603,131.39058,2984.9478,973.6886,147.48021,355.56827
175.08467,-382.7638,243.96906,158.36252,135.65407,131.35481,2865.8662,912.66785,147.48016,352.72223
175.08467,-410.35843,243.8249,158.29024,135.46628,131.32175,3565.1619,855.8455,147.48012,350.09314
175.08467,-436.40906,243.69878,158.22159,135.2999,131.29115,3421.3733,802.93274,147.48007,347.66452
175.08467,-461.00214,243.58842,158.1564,135.15247,131.26286,3283.7075,820.12006,147.48004,345.42102
175.08467,-484.21918,243.49187,158.0945,135.02187,222.01486,3151.904,769.6653,147.48001,343.34857
175.08467,-506.1372,243.4074,158.03572,134.90613,215.17725,3025.7131,769.3065,147.47998,341.43414
175.08467,-526.8289,243.33348,157.97989,134.8036,208.85281,2904.8958,722.3479,147.47995,339.66562
175.08467,-546.36285,243.26881,157.92688,134.71277,203.00308,2789.2231,678.6202,147.47992,338.03195
175.08467,-564.80383,243.21222,157.87653,134.63228,197.59239,3482.4841,637.90106,147.4799,336.52283
175.08467,-129.23872,243.16272,157.82872,134.56096,258.7974,3342.216,599.9835,147.47987,335.12875
175.08467,-59.841927,243.1194,157.78333,134.49779,249.19902,3207.9211,564.6748,147.47986,333.84094
175.08467,-105.50447,243.0815,157.7402,134.4418,240.32108,3190.2146,531.7954,147.47984,332.65134
175.08467,-148.61214,243.04834,157.69926,134.39221,232.10945,3062.3923,501.17828,147.47981,331.5524
175.08467,-189.30788,243.01933,157.66039,134.34827,224.51416,2940.013,472.66766,147.4798,330.53726
175.08467,-227.72665,242.99394,157.62346,134.30933,217.48895,2822.8447,446.11865,147.47978,329.59952
175.08467,-263.99582,242.97173,157.5884,134.27484,210.99103,3076.794,421.3963,147.47977,328.73325
175.08467,-298.2357,242.9523,157.5551,134.24428,296.11536,3699.4783,398.37494,147.47977,327.93304
175.08467,-330.55978,242.93529,157.52348,134.2172,283.71606,3549.97,376.9375,147.47975,327.19382
175.08467,-361.0753,242.92041,157.49345,134.1932,272.2474,3866.144,356.97504,147.47974,326.51096
175.08467,-389.88342,242.9074,157.46494,134.17195,261.63953,3810.4998,338.38605,147.47972,325.88016
175.08467,-124.019424,242.89601,157.43785,134.15312,251.82785,3656.264,321.07605,147.47972,325.29745
175.08467,-166.09114,242.88605,157.41214,134.13643,242.7526,3600.1504,304.95703,147.4797,324.75916
175.08467,-205.80893,242.87733,157.38771,134.12164,234.35847,3454.8718,289.94702,147.4797,324.2619
175.08467,-243.30441,242.8697,157.36452,134.10855,226.59439,3315.7795,275.96976,147.47969,323.80258
175.08467,-278.702,242.86302,157.3425,134.09694,219.41302,3986.0452,262.95416,147.47969,323.37823
175.08467,-312.119,242.8572,157.32158,134.08665,212.77069,3824.3342,250.8341,147.47968,322.98627
175.08467,351.7191,242.85208,157.30173,134.07755,206.62689,3669.5093,239.54793,147.47968,322.62418
175.08467,283.02914,242.84761,157.28287,134.06947,200.94421,3521.277,229.03827,147.47966,322.2897
175.08467,629.8905,242.84369,157.26495,134.06233,195.68805,3379.3572,219.25171,147.47966,321.9807
175.08467,545.63635,242.84027,157.24794,134.05598,239.70334,3243.4807,210.13849,147.47966,321.69528
175.08467,466.09644,242.83728,157.23178,134.05037,231.53809,3612.14,201.6523,147.47966,321.4316
175.08467,1572.824,242.83466,157.21645,134.0454,223.98569,3466.3508,286.57806,147.47964,321.18805
175.08467,1435.8112,242.83237,157.20187,134.041,217.00014,3326.7698,272.8326,147.47964,320.96304
175.08467,1306.4647,242.83037,157.18805,134.0371,210.5389,3193.1326,260.03287,147.47964,320.75522
175.08467,1184.3553,242.82861,157.17491,134.03363,204.56259,3065.186,248.11378,147.47964,320.5632
175.08467,1079.9174,242.82707,157.16243,134.03056,199.03485,2942.6877,237.01477,147.47963,320.38586
175.08467,970.4837,242.82573,157.15059,134.02785,193.92201,2825.4058,226.67941,147.47963,320.22202
175.08467,867.1729,242.82455,157.13934,134.02544,189.1929,3019.442,217.05515,147.47963,320.07065
175.08467,769.6425,242.82353,157.12866,134.02332,184.81876,2898.8916,208.09306,147.47963,319.93085
175.08467,677.569,242.82263,157.11852,134.02142,180.7729,2783.4746,199.74759,147.47963,319.8017
175.08467,590.6472,242.82184,157.10887,134.01974,177.03073,2672.9724,191.97632,147.47963,319.6824
175.08467,508.58887,242.82115,157.09973,134.01826,173.56941,2567.1755,184.73975,147.47961,319.57217
175.08467,845.99554,242.82054,157.09103,134.01695,170.36789,2465.8838,178.00105,147.47961,319.47037
175.08467,749.65,242.82002,157.0828,134.0158,167.40666,2368.9055,171.72601,147.47961,319.3763
175.08467,865.22565,242.81956,157.07495,134.01476,164.6677,2276.0566,165.88272,147.47961,319.28946
175.08467,767.8042,242.81915,157.0675,134.01384,162.1343,2727.3708,160.44144,147.47961,319.2092
175.08467,675.8336,242.8188,157.06044,134.01303,159.79105,2619.2576,155.37456,147.47961,319.13504
175.08467,589.0089,242.8185,157.05374,134.01231,157.62367,2791.117,150.65628,147.47961,319.06656
175.08467,507.04224,242.81822,157.04736,134.01169,155.61897,2790.9043,146.26263,147.47961,319.0033
175.08467,429.66162,242.81798,157.0413,134.01112,153.76472,2680.0857,142.1713,147.47961,318.94485
175.08467,356.61057,242.81778,157.03557,134.01062,152.04967,2573.986,138.36145,147.47961,318.8909
175.08467,287.64682,242.8176,157.0301,134.01018,150.46332,2472.4043,134.81372,147.47961,318.841
175.08467,222.54172,242.81744,157.02492,134.00978,148.99605,2995.2073,131.5101,147.47961,318.79495
175.08467,161.07942,242.8173,157.02,134.00945,147.6389,2875.689,128.43378,147.47961,318.75238
175.08467,103.055984,242.81718,157.01534,134.00914,146.3836,2761.26,125.56911,147.47961,318.71307
175.08467,48.27906,242.81708,157.0109,134.00887,145.22253,2917.43,122.90154,147.4796,318.67676
175.08467,-3.433045,242.81699,157.00668,134.00862,144.14862,2801.2234,120.41751,147.4796,318.64322
175.08467,-52.251778,242.8169,157.00267,134.0084,143.15529,3420.145,118.104385,147.4796,318.61224
175.08467,-98.339005,242.81683,156.99887,134.00821,142.23653,3361.0068,115.95042,147.4796,318.58362
175.08467,-141.84761,242.81677,156.99527,134.00804,141.38672,3335.6724,336.13635,147.4796,318.55716
175.08467,-182.92183,242.81671,156.99184,134.0079,140.6007,3201.656,318.9811,147.4796,318.53275
175.08467,-221.6979,242.81667,156.98859,134.00777,139.87366,3326.134,303.00623,147.4796,318.51016
175.08467,-258.30435,242.81662,156.98549,134.00764,139.2012,3192.524,288.13043,147.4796,318.48932
175.08467,-292.86264,242.81659,156.98256,134.00755,138.57921,3666.497,274.27814,147.4796,318.47006
175.08467,-325.48734,242.81656,156.97977,134.00746,138.0039,3518.3933,261.37897,147.4796,318.4523
175.08467,-356.28665,242.81653,156.97711,134.00737,137.47177,3376.5962,249.36726,147.4796,318.43585
175.08467,3528.4631,242.8165,156.97461,134.00731,136.97958,3240.8372,238.182,147.4796,318.4207
175.08467,3282.0295,242.81648,156.97221,134.00723,136.52434,3110.8591,227.76633,147.4796,318.40665
175.08467,3049.384,242.81647,156.96996,134.00719,136.10327,2986.416,218.06728,147.4796,318.3937
175.08467,2829.7556,242.81644,156.9678,134.00713,135.71379,2867.272,209.03555,147.4796,318.38174
175.08467,2622.4158,242.81644,156.96576,134.0071,135.35355,2753.2014,200.62524,147.4796,318.3707
175.08467,2426.677,242.81642,156.9638,134.00705,135.02036,2643.9883,192.79358,147.4796,318.36047
175.08467,2241.8901,242.8164,156.96198,134.00702,134.71216,2804.7634,185.50076,147.4796,318.35104
175.08467,2067.4424,242.81639,156.96022,134.00699,134.4271,2693.3547,178.70972,147.4796,318.34232
175.08467,1902.7551,242.81639,156.95856,134.00696,134.16342,2586.69,172.38593,147.4796,318.3343
175.08467,1747.2825,242.81638,156.95697,134.00693,133.91956,2484.5674,166.49722,147.4796,318.32684
175.08467,1600.5085,242.81638,156.95547,134.00691,133.69398,2386.7935,161.01367,147.4796,318.31998
175.08467,1461.9469,242.81638,156.95406,134.0069,133.48534,2293.1829,155.90741,147.4796,318.31363
175.08467,1331.1381,242.81636,156.9527,134.00688,133.29236,2319.7222,151.15248,147.4796,318.30777
175.08467,1207.6481,242.81636,156.95142,134.00687,133.11386,3361.164,146.7247,147.4796,318.30237
175.08467,1091.0677,242.81636,156.9502,134.00685,132.94876,3447.7764,142.60156,147.4796,318.29736
175.08467,981.0101,242.81636,156.94904,134.00684,132.79605,3308.9863,138.76212,147.4796,318.29272
175.08467,877.1103,242.81635,156.94794,134.00682,132.6548,3176.1064,135.18683,147.4796,318.28848
175.08467,779.02386,242.81635,156.9469,134.00682,132.52415,3048.8848,131.85753,147.4796,318.28452
175.08467,686.42554,242.81635,156.9459,134.0068,132.40332,2927.0806,128.7573,147.4796,318.28088
175.08467,599.0082,242.81635,156.94496,134.0068,132.29155,2810.4631,125.87038,147.4796,318.27753
175.08467,516.48193,242.81635,156.94406,134.00679,132.18817,2698.8115,123.18208,147.4796,318.2744
175.08467,438.57324,242.81635,156.94322,134.00679,132.09254,2591.9146,120.67874,147.4796,318.27155
175.08467,365.02365,242.81635,156.94241,134.00679,132.0041,2489.5693,118.34765,147.4796,318.2689
175.08467,760.60754,242.81635,156.94165,134.00677,131.92229,2391.5823,116.17694,147.4796,318.26645
175.08467,669.0397,242.81633,156.94092,134.00677,131.84662,2297.7678,114.15558,147.4796,318.2642
175.08467,582.5951,242.81633,156.94023,134.00677,131.77664,2207.9482,112.2733,147.4796,318.2621
175.08467,500.98718,242.81633,156.93958,134.00677,131.7119,2121.9536,110.52052,147.4796,318.26016
175.08467,423.94543,242.81633,156.93895,134.00676,131.65202,2039.6206,108.88834,147.4796,318.25836
175.08467,351.2142,242.81633,156.93835,134.00676,176.04074,1960.7937,107.36846,147.4796,318.2567
175.08467,282.55246,242.81633,156.93779,134.00676,172.65375,1885.3235,105.953156,147.4796,318.2552
175.08467,873.9196,242.81633,156.93726,134.00676,169.52095,2655.02,104.63522,147.4796,318.25378
175.08467,776.0118,242.81633,156.93675,134.00676,166.62329,2549.9878,103.407974,147.4796,318.2525
175.08467,683.5819,242.81633,156.93628,134.00676,163.94312,2449.428,102.26516,147.4796,318.25128
175.08467,596.3237,242.81633,156.93582,134.00676,161.4641,3171.1768,101.20097,147.4796,318.25018
175.08467,513.94775,242.81633,156.93538,134.00676,159.17116,3124.5132,100.21001,147.4796,318.24918
175.08467,1147.3461,242.81633,156.93497,134.00676,157.05031,2999.4885,99.28722,147.4796,318.24823
175.08467,1034.1395,242.81633,156.93459,134.00674,155.08864,2879.7878,98.427925,147.4796,318.24734
175.08467,927.267,242.81633,156.9342,134.00674,153.2742,2765.1843,97.627754,147.4796,318.24652
175.08467,826.3743,242.81633,156.93385,134.00674,151.59595,2655.461,96.88264,147.4796,318.2458
175.08467,731.1266,242.81633,156.93352,134.00674,150.04367,2550.41,96.18878,147.4796,318.2451
175.08467,641.2081,242.81633,156.9332,134.00674,148.60788,2449.8323,95.54267,147.4796,318.24448
175.08467,556.3208,242.81633,156.93289,134.00674,147.27988,2353.5374,94.94101,147.4796,318.24387
175.08467,476.18298,242.81633,156.93262,134.00674,146.05153,2261.343,94.38075,147.4796,318.24335
175.08467,400.52905,242.81633,156.93234,134.00674,144.91537,2173.0747,93.85903,147.4796,318.24283
175.08467,329.108,242.81633,156.93208,134.00674,143.86452,2506.5637,93.373215,147.4796,318.24237
175.08467,261.68307,242.81633,156.93184,134.00674,142.89252,2407.853,92.92082,147.4796,318.24194
175.08467,198.03073,242.81633,156.9316,134.00674,141.99347,2313.3457,92.49956,147.4796,318.24155
175.08467,137.93983,242.81633,156.93138,134.00674,141.1619,2222.8628,92.10727,147.4796,318.24118
175.08467,81.21107,242.81633,156.93117,134.00674,140.39275,2136.233,91.74198,147.4796,318.24084
175.08467,27.656376,242.81633,156.93097,134.00674,139.68134,2053.292,91.40182,147.4796,318.24054
175.08467,-22.901857,242.81633,156.93079,134.00674,139.0233,1973.883,91.08507,147.4796,318.24023
175.08467,-70.631294,242.81633,156.9306,134.00674,138.41466,1897.8555,90.7901,147.4796,318.24
175.08467,-115.6902,242.81633,156.93044,134.00674,137.8517,1825.0652,90.515434,147.4796,318.23975
175.08467,-158.22798,242.81633,156.93027,134.00674,137.33101,2398.2961,90.25967,147.4796,318.2395
175.08467,-198.38571,242.81633,156.93011,134.00674,136.84938,2304.1958,90.02149,147.4796,318.2393
175.08467,-236.29654,242.81633,156.92996,134.00674,136.40392,2675.7925,89.79971,147.4796,318.2391
175.08467,471.55664,242.81633,156.92982,134.00674,135.99187,2745.898,89.593185,147.4796,318.23892
175.08467,396.1615,242.81633,156.92969,134.00674,135.61076,2636.9958,89.40087,147.4796,318.23877
175.08467,324.98483,242.81633,156.92957,134.00674,135.25826,2532.731,89.22179,174.33304,318.23862
422.43976,257.79062,242.81633,156.92944,134.00674,134.9322,2432.906,89.05502,172.3092,318.23846
400.73517,194.35605,242.81633,156.92934,134.00674,134.63063,2337.332,88.899734,170.4379,318.23834
380.93506,134.47072,242.81633,156.92923,134.00674,134.35168,2718.37,88.75513,168.70761,318.23822
362.8723,77.936104,242.81633,156.92912,134.00674,134.09367,2610.6401,88.620476,167.10774,318.2381
694.19336,24.56464,242.81633,156.92903,134.00674,133.85504,2507.4976,88.49509,165.62845,318.238
648.64325,-25.820621,242.81633,156.92894,134.00674,133.63431,2408.747,88.37832,164.26064,318.2379
1511.033,-73.38673,242.81633,156.92885,134.00674,133.43015,2314.2017,88.26959,162.99591,318.23782
1393.8077,-118.29146,242.81633,156.92877,134.00674,133.2413,2223.6824,88.16834,161.8265,318.23773
1286.8687,-160.68367,242.81633,156.92868,134.00674,133.06664,2906.7527,88.07406,160.74524,318.23767
1189.3131,-200.70401,242.81633,156.92862,134.00674,132.90508,2791.001,87.98627,159.74547,318.23758
1100.3179,860.07355,242.81633,156.92854,134.00674,132.75565,2680.1782,87.90451,158.82103,318.23752
1019.1316,762.9403,242.81633,156.92847,134.00674,132.61743,2574.0747,87.82838,157.96628,318.23746
945.06915,671.2418,242.81633,156.9284,134.00674,132.4896,2472.4893,87.757484,157.17593,318.23743
877.5055,584.6741,242.81633,156.92834,134.00674,132.37135,2375.2295,87.691475,156.44516,318.23737
815.8703,502.94995,242.81633,156.92828,134.00674,132.26198,2282.1113,87.630005,155.76945,318.2373
759.64343,425.79834,242.81633,156.92824,134.00674,132.16081,2430.737,87.57276,155.14468,318.23727
708.3503,352.96347,242.81633,156.92818,134.00674,132.06725,2335.2554,87.519455,154.567,318.23724
661.5579,284.20383,242.81633,156.92813,134.00674,131.9807,2243.8396,87.46982,154.03285,318.2372
618.87146,319.65097,242.81633,156.92809,134.00674,131.90065,2156.3167,87.42359,153.53896,318.23715
1187.8187,252.75522,242.81633,156.92804,134.00674,131.82661,2072.5205,87.380554,153.08229,318.23712
1098.9546,724.88916,242.81633,156.928,134.00674,131.75812,1992.2925,87.34048,152.66003,318.2371
1565.7455,635.3197,242.81633,156.92796,134.00674,131.69478,1915.481,87.303154,152.2696,318.2371
1443.7195,550.76184,242.81633,156.92792,134.00674,131.63618,1841.9402,87.268394,151.9086,318.23706
1729.7855,470.93506,242.81633,156.92789,134.00674,131.582,2095.8635,87.23603,151.5748,318.23703
1593.3655,395.5747,242.81633,156.92786,134.00674,131.53188,2014.6416,87.205894,151.26616,318.237
