Cell 19,Cell 25
14.286618,17.866116
14.2864895,17.866104
14.2863655,17.866095
14.286248,17.866085
14.286136,17.866076
14.286028,17.866068
14.285925,17.86606
14.285827,17.866053
14.285732,17.866047
14.285643,17.86604
14.285557,17.866034
14.285475,17.866028
14.285397,17.866022
14.285321,17.866018
14.28525,17.866013
14.285181,17.866009
14.285115,17.866005
14.285053,17.866001
14.284993,17.865997
14.284936,17.865995
14.284881,17.865992
14.284829,17.86599
14.284779,17.865986
14.284731,17.865984
14.284685,17.865982
14.284641,17.86598
14.2846,17.865976
14.28456,17.865974
14.284522,17.865974
14.284486,17.865973
14.284451,17.86597
14.284417,17.865969
14.284386,17.865967
14.284355,17.865967
14.284326,17.865965
14.284298,17.865963
14.284271,17.865963
14.284246,17.865961
14.284222,17.865961
14.284199,17.86596
14.284177,17.86596
14.284156,40.558643
14.284135,39.08978
14.284116,37.715992
14.284098,36.431126
14.28408,35.229427
14.284062,34.10552
14.284046,33.05435
14.284031,32.071228
14.284017,31.151743
14.284002,30.291773
14.283989,29.487467
14.283976,28.735224
14.283963,28.031672
14.283952,27.37366
14.28394,26.758238
14.28393,26.182653
14.283919,25.644323
14.28391,25.14084
14.2839,24.669947
14.283891,24.229534
14.283882,23.817629
14.2838745,23.432384
14.283866,23.072077
14.283859,22.735092
14.283852,22.41992
14.283845,22.125147
14.283838,21.849455
14.283832,21.591608
14.283826,21.350452
14.28382,21.124905
14.283814,20.913958
14.28381,20.716665
14.283805,20.53214
14.2838,20.359564
14.283795,20.198154
14.283791,20.047194
14.283787,19.906006
14.283783,19.773954
14.283779,19.650454
14.283775,19.534945
14.2837715,19.426912
14.283769,19.325874
14.283765,19.231375
14.283762,19.142992
14.283759,19.060331
14.283756,18.98302
14.283753,18.910713
14.2837515,18.843088
14.283749,18.779839
14.283747,18.720684
14.283744,18.665358
14.283742,18.613613
14.28374,18.565218
14.283738,18.519955
14.283736,18.477623
14.283734,18.43803
14.283732,18.401
14.283731,18.366367
14.28373,18.333975
14.283729,18.30368
14.283727,18.275347
14.283726,18.248846
14.283724,18.224062
14.283723,18.200882
14.283722,18.179203
14.283721,18.158926
14.283719,18.139961
14.283718,18.122225
14.283717,18.105637
14.283716,18.090122
14.283715,18.075611
14.283715,18.06204
14.283714,18.049347
14.283713,18.037476
14.283712,18.026373
14.283711,18.01599
14.283711,18.006277
14.2837105,17.997194
14.28371,17.988699
14.28371,17.980753
14.283709,17.973322
14.283708,17.966372
14.283708,17.959871
14.283707,17.953793
14.283707,17.948107
14.283706,17.942787
14.283706,17.937815
14.283705,17.933163
14.283705,17.928812
14.283705,17.924742
14.283704,17.920937
14.283704,17.917377
14.283704,17.91405
14.283703,17.910934
14.283703,17.908024
14.283703,17.9053
14.283702,17.902752
14.283702,17.90037
14.283702,17.898142
14.283702,17.896057
14.283701,17.89411
14.283701,17.892286
14.283701,17.890581
14.283701,17.888987
14.2837,17.887495
14.2837,17.8861
14.2837,17.884796
14.2837,17.883575
14.2837,17.882435
14.2837,17.881369
14.283699,17.88037
14.283699,17.879436
14.283699,17.878563
14.283699,17.877747
14.283699,17.876984
14.283699,17.876268
14.283699,17.8756
14.283698,17.874975
14.283698,17.874392
14.283698,17.873844
14.283698,17.873333
14.283698,17.872856
14.283698,17.872408
14.283698,17.87199
14.283698,17.8716
14.283698,17.871233
14.283698,17.870892
14.283698,17.870571
14.283697,17.870272
14.283697,17.869991
14.283697,17.86973
14.283697,17.869486
14.283697,17.869257
14.283697,17.869041
14.283697,17.868841
14.283697,17.868654
14.283697,17.868479
14.283697,17.868315
14.283697,17.868162
14.283697,17.86802
14.283697,17.867886
14.283697,17.86776
14.283697,17.867641
14.283697,17.867533
14.283697,17.86743
14.283697,17.867334
14.283697,17.867245
14.283697,17.86716
14.283697,17.867083
14.283697,17.867008
14.283697,17.86694
14.283697,17.866875
14.283697,17.866816
14.283696,17.86676
14.283696,17.866707
14.283696,17.866657
14.283696,17.866611
14.283696,17.86657
14.283696,17.86653
14.283696,17.866491
14.283696,17.866455
14.283696,17.866423
14.283696,17.866392
14.283696,17.866364
14.283696,17.866337
14.283696,17.866312
14.283696,17.866287
14.283696,17.866266
14.283696,17.866245
14.283696,17.866226
14.283696,17.866207
14.283696,17.866192
14.283696,17.866175
14.283696,17.866161
14.283696,17.866146
14.283696,17.866135
14.283696,17.866121
14.283696,17.86611
14.283696,17.8661
14.283696,17.86609
14.283696,17.866081
14.283696,17.866072
14.283696,17.866064
14.283696,17.866056
14.283696,17.866049
14.283696,17.866043
14.283696,17.866037
14.283696,17.866032
14.283696,17.866026
14.283696,17.86602
14.283696,17.866016
14.283696,17.86601
14.283696,17.866007
14.283696,17.866003
14.283696,17.866
14.283696,17.865997
14.283696,17.865993
14.283696,17.86599
14.283696,17.865988
14.283696,17.865986
14.283696,17.865982
14.283696,17.86598
14.283696,17.865978
14.283696,17.865976
14.283696,17.865974
14.283696,17.865973
14.283696,17.86597
14.283696,17.865969
14.283696,17.865969
14.283696,17.865967
14.283696,17.865965
14.283696,17.865965
14.283696,17.865963
14.283696,17.865963
14.283696,17.865961
14.283696,17.865961
14.283696,17.86596
14.283696,17.86596
14.283696,17.865957
14.283696,17.865957
14.283696,17.865957
14.283696,17.865955
14.283696,17.865955
14.283696,17.865955
14.283696,17.865955
14.283696,17.865953
14.283696,17.865953
14.283696,17.865953
14.283696,17.865953
14.283696,17.865953
14.283696,17.865952
14.283696,17.865952
14.283696,17.865952
14.283696,17.865952
14.283696,17.865952
14.283696,17.865952
14.283696,17.865952
14.283696,17.865952
14.283696,17.86595
14.283696,17.86595
14.283696,17.86595
14.283696,17.86595
14.283696,17.86595
14.283696,17.86595
14.283696,17.86595
14.283696,17.86595
14.283696,17.86595
14.283696,17.86595
14.283696,17.86595
14.283696,17.86595
14.283696,17.86595
14.283696,17.86595
14.283696,17.86595
14.283696,17.86595
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,17.865948
14.283696,51.26296
14.283696,49.101215
14.283696,47.079403
14.283696,45.188457
14.283696,43.41991
14.283696,41.765835
14.283696,40.21883
14.283696,38.77196
14.283696,37.418743
14.283696,36.15312
14.283696,34.969418
14.283696,33.862335
14.283696,32.826912
14.283696,31.858511
14.283696,30.952791
14.283696,30.1057
14.283696,29.313438
14.283696,28.572458
14.283696,27.879442
14.283696,27.231283
14.283696,26.625078
14.283696,26.058111
14.283696,25.527845
14.283696,25.031902
14.283696,24.56806
14.283696,24.134241
14.283696,23.728504
14.283696,23.34903
14.283696,22.994118
14.283696,22.662178
14.283696,22.351725
14.283696,22.061367
14.283696,21.789804
14.283696,21.535818
14.283696,21.298273
14.283696,21.076103
14.283696,20.868315
14.283696,20.673975
14.283696,20.492216
14.283696,20.322222
14.283696,20.16323
14.283696,20.01453
14.283696,19.875456
14.283696,19.745384
14.283696,19.62373
14.283696,19.50995
14.283696,19.403538
14.283696,19.304012
14.283696,19.210928
14.283696,19.123869
14.283696,19.042446
14.283696,18.966293
72.570206,18.89507
69.99807,18.828455
67.53944,18.766153
65.18931,18.707884
62.942883,18.653387
60.795593,18.602417
58.74306,18.554747
56.781105,18.510162
54.905727,18.468462
53.11311,18.429462
51.399597,18.392988
49.761703,18.358873
48.196087,18.326967
46.699562,18.297125
45.269077,18.269217
43.90172,18.243113
42.594696,18.2187
41.345356,18.195866
40.151146,18.174511
39.009636,18.15454
37.9185,18.135859
36.875515,18.118387
35.878555,18.102047
34.925594,18.086765
34.014683,18.072472
33.14397,18.059103
32.311684,18.0466
31.51612,18.034908
30.755669,18.023972
30.028774,18.013742
29.333958,18.004175
28.6698,17.995228
28.034954,17.98686
27.428122,17.979034
26.848068,17.971714
26.293613,17.964869
25.763624,17.958466
25.257023,17.952477
24.77278,17.946877
24.309906,17.941637
23.867456,17.936737
23.444532,17.932156
23.040272,17.92787
22.65385,17.923862
22.284483,17.920113
21.931416,17.916607
21.593927,33.628613
21.271332,32.60832
20.962975,31.65407
20.668222,30.761583
20.386478,29.926867
20.117168,29.146181
19.859741,28.416029
19.613674,27.733137
19.378468,27.094446
19.153639,26.497099
18.938732,25.938417
18.733309,25.4159
18.536951,24.9272
18.349258,24.470137
18.16985,24.042656
17.998356,23.642847
17.83443,23.268917
17.67774,22.919191
17.527964,22.5921
17.384796,74.56269
17.247948,70.89279
17.117138,67.46044
16.9921,64.25026
16.87258,61.247875
16.758335,58.439823
16.649132,55.813534
16.544746,53.357243
16.444967,51.05994
16.349592,48.911343
16.258427,46.90182
16.171284,45.02237
16.087986,43.264576
16.008364,41.620556
15.932255,40.08296
15.859506,38.644882
15.789967,37.299892
15.7234955,36.04196
15.659959,65.35091
15.599225,62.27728
15.541172,59.4026
15.485681,56.713993
15.432638,54.199413
15.381936,51.8476
15.333471,49.648014
15.287146,47.59081
15.242865,45.66676
15.200537,43.867252
15.160078,42.184223
15.121404,40.610138
15.084436,39.13794
15.049101,37.761036
15.015324,36.473255
14.983038,35.26883
14.952176,34.14237
14.922677,33.088818
14.894479,32.103462
14.867526,31.18189
14.841762,30.31997
14.817135,29.513838
14.793594,28.759888
14.771093,28.054739
14.749585,27.395233
14.729026,26.778418
14.709373,26.201525
14.690589,25.661976
14.672633,25.15735
14.65547,24.685389
14.639063,24.243975
14.623382,23.831135
14.608391,23.445017
14.594063,23.083893
14.580366,22.746141
14.567275,22.430254
14.554761,22.134813
14.542799,21.858496
14.531364,21.600063
14.520435,21.35836
14.509988,21.132301
