Cell 19,Cell 25,Cell 59
18.198523,62.52873,466.61145
18.198242,59.522167,439.16302
18.19798,56.72392,413.34546
18.197737,54.119564,389.06183
18.19751,51.695652,366.22104
18.197298,49.439693,344.73734
18.197102,47.340046,324.5301
18.196918,45.385876,305.52347
18.196747,43.567104,287.64612
18.196587,41.874355,270.83096
18.196438,40.298893,265.74207
18.1963,38.83259,250.22836
18.19617,37.467884,235.6364
18.19605,36.197735,221.91142
18.195938,35.015594,289.99127
18.195835,33.915363,304.6885
18.195738,32.89136,286.86078
18.195646,31.938314,270.0923
18.195562,40.836414,254.32011
18.195484,39.332867,268.40744
18.19541,37.9335,252.73537
18.195341,36.631092,313.68796
18.195278,83.3109,313.978
18.195219,78.86438,295.59833
18.195164,74.72595,278.3107
18.195112,70.87427,262.0502
18.195063,67.28946,333.12524
18.195019,63.953037,313.60794
31.80995,60.84779,295.25024
30.882282,78.02472,277.98328
30.017818,73.94447,261.74225
29.212254,70.146935,246.46619
28.461573,66.61252,232.09775
27.76204,63.323,218.58301
27.110168,60.26141,242.94893
26.502708,57.411945,228.78947
25.93664,54.759914,215.4713
25.409138,52.291637,202.94443
24.917576,49.99438,191.16185
24.459505,47.856297,180.07933
24.032644,45.86636,169.65529
23.634869,44.014297,159.85059
23.264193,42.29056,150.62843
22.918774,40.68626,141.95422
22.596888,39.19312,133.7954
22.296932,37.803432,182.56667
22.017414,36.510036,171.99484
21.756943,35.30626,162.05115
21.514215,34.185886,169.74902
21.288027,33.143143,159.93875
21.07725,32.17265,150.71136
20.880833,31.2694,174.53595
20.697798,30.428732,164.44127
20.527233,29.646315,154.94637
20.368292,28.918108,149.01588
20.220179,28.240358,140.43748
20.082155,27.60957,132.36877
52.3338,27.022486,192.22429
50.00778,26.47608,181.07864
47.840237,25.967533,170.59523
45.820374,25.494223,160.73468
43.938133,25.053707,151.46
42.184135,24.643713,142.73639
40.54964,24.262129,134.53108
39.026512,23.90698,126.8133
72.509125,23.576443,119.55408
68.808495,23.268806,112.72616
70.19507,22.982485,106.303925
66.65211,22.716003,100.26327
63.350533,22.467985,94.58152
60.27391,22.23715,89.23735
57.406906,22.02231,84.21071
54.735237,21.822357,169.24246
52.245598,21.636257,159.4623
49.925583,21.463053,150.26321
47.76364,21.30185,141.6107
45.749,21.151814,144.38152
43.87162,21.012175,136.07846
42.122154,20.882212,128.26874
40.491882,20.761253,120.923035
38.972687,20.648676,114.01378
37.557,20.543898,107.51504
36.23777,20.44638,101.40242
35.00842,20.35562,95.652985
33.86283,20.271147,90.245155
32.79529,20.192528,85.15864
31.80049,20.119356,80.37434
30.873466,20.051254,75.87429
30.009602,19.987871,96.045616
29.204597,19.928879,90.614456
28.45444,19.873976,85.506
27.755392,19.822876,80.70106
27.103973,19.775316,76.1816
26.496937,19.731052,71.93067
25.93126,19.689856,67.93231
25.404125,19.651512,64.17152
24.912905,19.615826,60.634163
24.455153,19.582613,57.306988
24.02859,19.5517,54.177498
23.631088,19.52293,51.233948
23.260672,19.496155,48.46529
22.915491,19.471233,45.86113
22.59383,19.448038,43.411697
22.294083,19.42645,41.1078
22.01476,19.406359,38.94079
21.754467,19.38766,36.90253
21.51191,19.370255,34.98538
21.285877,19.354057,33.182133
21.075247,19.33898,31.486027
20.878965,19.32495,29.890694
20.696058,19.31189,28.390152
20.525614,19.299736,26.978764
20.366781,19.288424,25.651234
20.218771,19.277895,24.402576
20.080845,19.268097,23.228111
19.952316,19.258978,22.123428
19.832544,19.250488,21.084377
19.720932,19.24259,20.107063
19.616926,19.235237,19.187817
19.520004,19.228394,18.323189
19.429688,19.222025,17.50993
19.345524,19.216097,16.744993
19.267096,19.21058,16.025505
19.19401,19.205446,15.348765
19.125904,19.200666,14.7122345
19.062437,19.196218,14.1135235
19.003296,19.19208,13.5503845
18.948185,19.188227,13.020705
18.896828,19.18464,12.522497
18.848969,19.181303,12.053889
18.80437,19.178198,11.613125
18.762814,19.175306,11.198547
18.724085,19.172617,10.808603
18.687998,19.170113,10.441827
18.654367,19.167782,10.096843
18.623028,19.165611,9.772356
18.593824,19.163593,9.467149
18.566612,19.161715,9.180076
18.541252,19.159966,8.910059
18.51762,19.158339,8.656086
18.4956,19.156822,8.417202
18.475079,19.155413,8.192512
18.455956,19.1541,7.9811716
18.438135,19.15288,7.782388
18.421528,19.151743,7.5954156
18.406054,19.150684,7.419552
18.391634,19.1497,7.2541375
18.378197,19.148785,7.098551
18.365675,19.14793,6.9522085
18.354006,19.147137,6.8145614
18.343132,19.146399,6.6850924
18.332998,19.14571,6.563316
18.323555,19.145071,6.448775
18.314756,19.144476,6.341039
18.306557,19.14392,6.239705
18.298916,19.143406,6.144391
18.291794,19.142925,6.0547404
18.28516,19.142477,5.9704165
18.278976,19.142061,5.891103
18.273214,19.141674,5.816501
18.267845,19.141314,5.746332
18.26284,19.14098,5.6803327
18.258179,19.140667,5.618254
18.253834,19.140377,5.559864
18.249784,19.140106,5.5049434
18.246012,19.139854,5.4532857
18.242495,19.13962,5.4046974
18.23922,19.139402,5.358996
18.236166,19.1392,5.31601
18.23332,19.139011,5.275578
18.230669,19.138836,5.237548
18.228199,19.138672,5.201778
18.225897,19.13852,5.168133
18.223751,19.138378,5.136487
18.221752,19.138247,5.1067214
18.219889,19.138123,5.0787244
18.218153,19.138008,5.0523906
18.216534,19.137903,5.0276217
18.215027,19.137804,5.004324
18.213621,19.13771,4.982411
18.212313,19.137627,4.9617996
18.211092,19.137547,4.9424133
18.209955,19.137472,4.9241786
18.208897,19.137403,4.9070272
18.207909,19.137339,4.890895
18.20699,19.137278,4.8757215
18.206131,19.137222,4.8614492
18.205334,19.13717,4.848025
18.204588,19.137123,4.835398
18.203896,19.137077,4.8235216
18.203249,19.137035,4.812351
18.202646,19.136997,4.801844
18.202084,19.136961,4.791961
18.201561,19.136927,4.7826657
18.201075,19.136896,4.7739224
18.200619,19.136868,4.7656984
18.200197,19.136839,4.7579637
18.199802,19.136814,4.750688
18.199434,19.136791,4.7438445
18.199091,19.136768,4.7374077
18.198772,19.13675,4.7313538
18.198475,19.13673,4.725659
18.198198,19.136711,4.720303
18.197939,19.136696,4.715265
18.197699,19.13668,4.7105265
18.197474,19.136665,4.706069
18.197266,19.136652,4.701877
18.197071,19.13664,4.6979337
18.19689,19.13663,4.694225
18.19672,19.136618,4.6907363
18.196562,19.136608,4.687455
18.196415,19.136599,4.6843686
18.19628,19.136591,4.6814656
18.196152,19.136581,4.6787353
18.196032,19.136576,4.676167
18.19592,19.136568,4.6737514
18.195818,19.136562,4.671479
18.195723,19.136555,4.6693425
18.195633,19.136549,4.667332
18.195549,19.136545,4.6654415
18.19547,19.13654,4.663663
18.195398,19.136536,4.6619906
18.195332,19.136532,4.660417
18.195269,19.136528,4.6589375
18.19521,19.136524,4.6575456
18.195154,19.13652,4.656236
18.195103,19.136517,4.6550045
18.195057,19.136515,4.6538463
18.195011,19.13651,4.652757
18.194971,19.136509,4.6517324
18.194933,19.136507,4.6507683
18.194897,19.136503,4.649862
18.194862,19.136501,4.649009
18.194832,19.1365,4.648207
18.194803,19.136497,4.647453
18.194777,19.136497,4.6467433
18.19475,19.136496,4.6460757
18.194727,19.136494,4.645448
18.194706,19.136492,4.644858
18.194685,19.136492,4.6443024
18.194666,19.13649,4.6437798
18.194649,19.13649,4.6432886
18.194632,19.136488,4.6428266
18.194616,19.136488,4.6423917
18.194603,19.136486,4.641983
18.19459,19.136486,4.641598
18.194576,19.136484,4.641237
18.194565,19.136484,4.6408963
18.194553,19.136484,4.6405764
18.194544,19.136482,4.6402755
18.194534,19.136482,4.639992
18.194527,19.136482,4.639726
18.194517,19.13648,4.6394753
18.19451,19.13648,4.63924
18.194504,19.13648,4.6390185
18.194496,19.13648,4.63881
18.19449,19.13648,4.6386137
18.194485,19.136478,4.6384296
18.194479,19.136478,4.638256
18.194475,19.136478,4.638093
18.19447,19.136478,4.6379395
18.194466,19.136478,4.637795
18.194462,19.136478,4.6376595
18.194458,19.136478,4.6375318
18.194454,19.136477,4.6374116
18.19445,19.136477,4.6372986
18.194448,19.136477,4.6371922
18.194445,19.136477,4.6370926
18.194443,19.136477,4.6369987
18.19444,19.136477,4.63691
18.194437,19.136477,4.636827
18.194435,19.136477,4.636749
18.194433,19.136477,4.6366754
18.194431,19.136477,4.6366057
18.19443,19.136477,4.636541
18.19443,19.136477,4.63648
18.194427,19.136477,4.636422
18.194426,19.136477,4.636368
18.194424,19.136477,4.636317
18.194424,19.136475,4.636269
18.194422,19.136475,4.636224
18.194422,19.136475,4.6361814
18.19442,19.136475,4.636142
18.19442,19.136475,4.636104
18.194418,19.136475,4.636069
18.194418,19.136475,4.636036
18.194416,19.136475,4.6360044
18.194416,19.136475,4.6359754
18.194416,19.136475,4.6359477
18.194414,19.136475,4.6359215
18.194414,19.136475,4.635897
18.194414,19.136475,4.6358743
18.194412,19.136475,4.6358523
18.194412,19.136475,4.6358323
18.194412,19.136475,4.635813
18.194412,19.136475,4.635795
18.194412,19.136475,4.6357784
18.19441,19.136475,4.635762
18.19441,19.136475,4.6357474
18.19441,19.136475,4.635733
18.19441,19.136475,4.6357203
18.19441,19.136475,4.6357074
18.19441,19.136475,4.635696
18.19441,19.136475,4.635685
18.194408,19.136475,4.6356745
18.194408,19.136475,4.635665
18.194408,19.136475,4.6356554
18.194408,19.136475,4.635647
18.194408,19.136475,4.6356387
18.194408,19.136475,4.635631
18.194408,19.136475,4.635624
18.194408,19.136475,4.6356173
18.194408,19.136475,4.635611
18.194408,19.136475,4.635605
18.194408,19.136475,4.635599
18.194408,19.136475,4.635594
18.194408,19.136475,4.635589
18.194408,19.136475,4.6355844
18.194408,19.136475,4.63558
18.194408,19.136475,4.635576
18.194407,19.136475,4.635572
18.194407,19.136475,4.635568
18.194407,19.136475,4.635565
18.194407,19.136475,4.6355615
18.194407,19.136475,4.6355586
18.194407,19.136475,4.6355557
18.194407,19.136475,4.635553
18.194407,19.136475,4.6355505
18.194407,19.136475,4.635548
18.194407,19.136475,4.6355457
18.194407,19.136475,4.635544
18.194407,19.136475,4.635542
18.194407,19.136475,4.63554
18.194407,19.136475,4.635538
18.194407,19.136475,4.6355367
18.194407,19.136475,4.6355352
18.194407,19.136475,4.6355333
18.194407,19.136475,4.6355324
18.194407,19.136475,4.635531
18.194407,19.136475,4.6355295
18.194407,19.136475,4.6355286
18.194407,19.136475,4.6355276
18.194407,19.136475,4.6355267
18.194407,19.136475,4.6355257
18.194407,19.136475,4.6355247
18.194407,19.136475,4.635524
18.194407,19.136475,4.635523
18.194407,19.136475,4.6355224
18.194407,19.136475,4.6355214
18.194407,19.136475,4.635521
18.194407,19.136475,4.6355205
18.194407,19.136475,4.6355195
18.194407,19.136475,4.635519
18.194407,19.136475,4.6355186
18.194407,19.136475,4.635518
18.194407,19.136475,4.6355176
18.194407,19.136475,4.635517
18.194407,19.136475,4.6355166
18.194407,19.136475,4.6355166
18.194407,19.136475,4.635516
18.194407,19.136475,4.6355157
18.194407,19.136475,4.635515
18.194407,19.136475,4.635515
18.194407,19.136475,4.6355147
18.194407,19.136475,4.6355147
18.194407,19.136475,4.6355143
18.194407,19.136475,4.6355143
18.194407,19.136475,4.635514
18.194407,19.136475,4.635514
18.194407,19.136475,4.6355133
18.194407,19.136475,4.6355133
18.194407,19.136475,4.6355133
18.194407,19.136475,4.635513
18.194407,19.136475,4.635513
18.194407,19.136475,4.635513
18.194407,19.136475,4.6355124
18.194407,19.136475,4.6355124
18.194407,19.136475,4.6355124
18.194407,19.136475,4.6355124
18.194407,19.136475,4.635512
18.194407,19.136475,4.635512
18.194407,19.136475,4.635512
18.194407,19.136475,4.635512
18.194407,19.136475,4.635512
18.194407,19.136475,4.635512
18.194407,19.136475,4.6355114
18.194407,19.136475,4.6355114
18.194407,19.136475,4.6355114
18.194407,19.136475,4.6355114
18.194407,19.136475,4.6355114
19.495573,19.136475,58.348167
19.406921,19.136475,55.156815
19.324308,19.136475,118.43124
19.247324,19.136475,111.67003
19.175587,19.136475,129.10919
19.108736,19.136475,350.82733
19.04644,19.136475,512.132
18.988388,19.136475,805.84503
18.934292,19.136475,856.2337
69.87017,19.136475,981.36237
66.34934,19.136475,1067.5842
63.068398,19.136475,1109.5889
60.010994,19.136475,1043.9377
57.161903,19.136475,982.1873
54.506927,19.136475,924.1058
52.032845,19.136475,869.4752
55.44998,19.136475,818.0905
52.911644,19.136475,769.75885
60.74077,19.136475,724.2988
57.84195,19.136475,681.53986
55.14064,19.136475,641.3214
52.623383,19.136475,603.49255
50.277626,19.136475,567.9113
48.091698,19.136475,534.44415
46.054707,19.136475,502.96542
44.1565,19.136475,473.35703
42.387623,19.136475,445.5078
40.739265,19.136475,419.31326
39.203217,19.136475,394.67508
37.77182,19.136475,371.50076
36.43795,19.136475,349.70337
35.19496,19.136475,329.20105
34.036663,19.136475,309.9169
32.957283,19.136475,291.77853
31.951443,19.136475,274.71786
31.014133,19.136475,258.67087
30.140686,19.136475,243.57729
29.326748,19.136475,229.3805
28.568268,19.136475,216.0272
27.861465,19.136475,203.46732
27.20282,19.136475,191.65367
26.589048,19.136475,180.54193
26.017096,19.136475,170.09041
25.484112,19.136475,160.25986
24.987442,19.136475,151.0134
24.524612,19.136475,142.31631
24.093315,19.136475,134.13597
23.691404,19.136475,126.441666
23.316877,19.136475,119.20452
22.967869,19.136475,112.39737
22.642637,19.136475,105.99467
22.339565,19.136475,99.97238
22.057144,19.136475,94.307915
21.793964,19.136475,88.98
21.548714,19.136475,83.96865
21.320175,19.136475,79.25505
21.107208,19.136475,74.82151
20.908749,19.136475,70.65139
20.723812,19.136475,66.729034
20.551477,19.136475,101.98705
20.390882,19.136475,96.20288
20.24123,19.136475,90.76238
20.101772,55.546238,85.645134
19.971819,53.02348,80.831924
19.850718,50.675514,131.34894
19.73787,48.49024,123.82022
19.632708,46.45637,116.73883
19.534712,44.563427,110.07818
19.443392,42.801647,103.81327
19.358295,41.16193,131.85844
19.278996,39.63583,124.29946
19.2051,38.215473,117.1896
19.136238,36.893528,110.50217
19.072067,35.663174,104.21207
19.01227,34.518074,98.2957
18.956547,33.452312,92.73085
18.90462,32.460396,87.49664
18.856232,31.53721,82.573425
18.811138,30.677988,77.942726
18.76912,29.8783,73.58716
18.729961,29.13402,69.49038
18.693474,28.441309,65.63701
18.65947,27.796597,62.012585
18.627785,27.196554,58.603508
18.598257,26.638086,55.396984
18.570742,26.118315,52.380978
18.5451,25.634558,49.544167
18.521206,25.184319,46.875908
18.49894,24.765276,44.366184
18.478191,24.375267,42.005573
18.458857,24.012281,39.78522
18.440838,23.674446,37.696793
18.42405,23.36002,35.73245
18.408401,23.067379,33.884815
18.393822,22.795013,32.146957
18.380236,22.541521,30.51236
18.367575,22.305592,28.97488
18.355776,22.08601,27.528748
18.344782,21.881643,26.168541
18.334536,21.691435,24.889149
18.324987,21.514406,23.685776
18.316092,21.349646,22.553898
18.3078,21.196299,21.489273
18.300076,21.053577,20.4879
18.292875,20.920746,19.546026
18.286167,20.797117,18.660114
18.279915,20.682055,17.826838
18.274088,20.574965,17.043072
18.26866,20.475294,16.305872
18.263601,20.38253,15.612474
18.258886,20.296194,14.960275
18.254494,20.21584,14.346826
18.250399,20.141052,13.769825
18.246584,20.071447,13.227107
18.243029,20.006664,12.716635
18.239716,19.946371,12.236492
18.23663,19.890255,11.784878
18.233753,19.838026,11.360096
18.231071,19.789417,10.960553
18.228573,19.744177,10.584749
18.226246,19.70207,10.231274
18.224077,19.66288,9.8988
18.222055,19.626408,9.58608
18.220171,19.59246,9.291941
18.218416,19.560865,9.015277
18.21678,19.531462,8.755053
18.215256,19.504093,8.510288
18.213835,19.478622,8.280067
18.212511,19.454914,8.063525
18.211277,37.02628,7.8598485
18.210129,39.859516,7.6682734
18.209057,38.423656,7.488081
18.20806,53.85467,7.318595
18.207129,51.449116,7.1591787
18.206263,49.210236,7.009234
18.205454,47.126484,6.8681984
18.204702,45.18711,6.7355423
18.204,43.382114,6.6107683
18.203346,41.702183,6.493408
18.202738,40.13865,6.3830204
18.20217,38.683453,6.279192
18.201641,37.32908,6.181532
18.201147,36.068546,6.0896745
18.20069,34.89536,6.003275
18.20026,33.803455,5.922009
18.199862,32.787212,5.845571
18.19949,31.84138,5.773675
18.199144,30.961082,5.706051
18.19882,30.141779,5.642444
18.19852,29.379244,5.582617
18.19824,28.669542,5.5263443
18.197979,28.009014,5.4734154
18.197735,27.394255,5.4236307
18.197508,58.396397,5.3768044
18.197298,55.67615,5.3327603
18.1971,53.14439,5.2913327
88.5773,50.78805,5.252367
83.7819,48.594975,5.2157164
79.313225,46.553856,5.181243
75.14901,44.65416,5.1488185
71.26852,42.88609,5.11832
67.65242,41.24053,5.089634
64.28269,39.70898,5.0626516
61.142555,38.28355,5.037273
60.07911,36.95689,5.0134025
57.225372,35.72215,4.9909496
54.56608,34.57296,4.969831
52.087967,33.503395,4.9499674
49.778694,32.50794,4.931284
47.626762,31.581459,4.9137106
45.621445,30.719172,4.897181
43.752754,29.916628,4.8816338
42.011387,29.169693,4.8670106
40.388664,28.474512,4.8532557
38.8765,34.28103,4.840318
37.467365,33.231693,4.82815
36.15424,32.255062,4.816704
34.93058,31.346104,4.8059382
51.55715,30.500124,4.795812
49.28405,29.712759,4.786288
47.165817,28.979948,4.7773294
45.191902,28.297915,4.7689033
43.35248,27.663136,4.7609777
41.638386,27.07234,4.753523
40.041077,26.52248,4.746511
38.552597,26.010717,4.739916
47.15332,25.534414,4.7337127
45.180264,25.091114,4.727878
43.341637,24.67853,4.72239
41.628277,24.29453,4.717228
40.031654,23.93714,4.712373
38.543816,23.604511,4.707806
37.15735,23.29493,4.7035103
35.86535,23.0068,4.69947
34.66137,22.738632,4.69567
33.53943,22.489046,4.6920958
32.493923,22.256752,4.6887336
31.519653,22.040554,4.685571
30.611763,21.839336,4.682597
29.765732,21.652061,4.679799
28.97734,29.891449,4.677168
28.242668,29.146257,4.6746926
27.558048,28.4527,4.6723647
68.03861,27.807198,4.670175
64.64257,27.206419,4.6681156
61.47792,26.647268,4.666178
58.528877,26.126862,4.664356
55.78077,25.642511,4.662642
53.219894,25.191721,4.6610303
50.833496,24.772165,4.659514
48.609695,24.381678,4.6580877
46.53741,24.01825,4.6567464
218.07663,96.49654,4.6554847
231.90225,91.13641,4.654298
303.051,134.39703,4.6531816
535.18945,449.26712,4.6521316
1115.7659,760.51105,4.651144
1063.0693,821.15765,4.650215
1019.2446,844.0361,4.6493416
990.29376,805.36237,4.6485195
924.06165,750.88635,4.6477466
1022.4512,700.1849,4.64702
954.0281,652.9964,4.646336
942.5639,609.0775,4.645693
903.8813,664.9862,4.6450877
906.36365,620.2366,4.644519
845.85,642.9327,4.6439834
848.3232,599.71106,4.64348
791.764,559.4842,4.6430063
739.0583,522.04456,4.642561
689.9436,487.19907,4.6421423
644.1753,454.76794,4.6417484
601.5253,424.5839,4.6413774
561.7812,396.49124,4.641029
524.745,370.34506,4.6407013
490.23212,346.01053,4.640393
458.07074,323.36206,4.6401024
428.10062,302.28287,4.6398296
400.17245,282.6642,4.639573
374.14713,264.4049,4.639332
349.895,249.75623,4.639105
327.29523,233.77704,4.638891
306.23523,218.90501,4.6386905
286.61014,205.06345,4.638501
268.32217,192.18094,4.638324
251.28021,180.19102,4.6381564
235.39937,169.03188,4.637999
220.60052,158.64592,4.637851
206.80998,148.97958,4.6377125
193.95903,139.98302,4.6375813
181.98364,207.11008,4.6374583
190.15884,194.08575,4.637343
178.44238,181.96387,4.6372337
167.5242,170.68188,4.637131
157.3499,160.18161,4.637035
159.0416,150.40887,4.636945
198.44458,141.31328,4.6368594
186.16359,132.84789,17.97475
174.71933,124.969055,76.58834
164.05481,117.63612,72.31324
154.1169,110.81128,68.292145
144.85608,104.45931,64.50997
136.22624,98.54746,60.95251
128.18437,124.52599,61.121307
120.690414,117.22376,57.765186
113.70705,110.42749,85.0658
107.19948,104.10212,80.28702
101.13529,101.458694,75.79216
95.484276,95.75475,71.56437
90.21828,90.44602,67.58777
85.31107,85.50513,63.847443
80.73821,80.90658,60.32935
153.76245,76.62665,57.020283
144.52579,72.64327,53.907825
135.91844,68.93589,50.980297
127.89754,65.48539,48.226707
120.42313,62.273968,45.636723
113.45797,59.285053,43.200623
106.96737,56.50324,40.909267
100.919,53.914173,38.75405
95.28272,51.50449,36.726887
90.03046,49.261776,34.82017
85.13605,47.174454,33.02674
80.57511,45.23176,31.339867
76.32492,43.423668,29.75322
72.36431,41.740856,28.260845
68.67355,40.17464,26.85714
86.771126,38.71695,25.536835
82.098785,37.360256,24.294975
77.74479,36.09757,23.126904
73.68744,34.922367,22.028233
69.906525,33.828594,20.994839
66.383224,32.810604,20.022846
63.099968,31.863153,19.108603
60.040413,30.981348,18.24868
57.189316,30.160639,17.43985
54.53248,29.396797,16.679077
52.056656,28.68588,15.963505
120.12241,86.51268,15.290449
113.17775,81.844315,14.657383
106.706245,77.49941,14.061931
100.67567,73.45556,13.501857
95.05597,69.6919,12.97506
89.81915,66.18902,12.479564
84.93914,62.928844,12.013507
80.39162,59.894558,11.575141
76.15393,57.070507,11.162821
72.20497,54.442135,10.774999
68.52507,51.995876,10.410219
65.09589,49.719112,10.067114
61.900345,47.6001,9.744393
58.92253,45.627914,9.440847
56.1476,43.792377,9.155337
53.56173,42.08402,8.886791
51.152046,40.494026,8.6342
48.906544,39.014202,8.396617
46.814034,37.636913,8.173149
44.86409,36.355057,7.96296
43.047005,35.162014,7.7652583
41.35372,34.05164,7.5793037
39.775803,33.018196,7.404397
38.305397,32.05636,7.239883
36.935173,31.161167,7.085143
35.65831,30.328001,6.9395976
34.468437,66.03929,6.8026996
33.35964,62.789494,6.6739354
32.326385,59.76486,6.552822
31.36353,56.949802,6.4389043
30.466278,54.329792,6.331755
29.630157,51.891315,6.2309723
28.851006,49.621796,6.1361775
28.124939,47.509525,6.0470147
27.448341,45.543613,5.96315
26.81784,43.713917,5.884268
26.2303,42.010994,5.8100724
25.68279,40.426064,5.740286
25.172585,38.95095,5.674645
24.69714,37.578045,5.6129045
24.25409,36.300266,5.5548325
23.841225,35.11102,5.500211
23.45649,34.004173,5.4488344
23.097967,43.08919,5.4005103
22.763872,41.429554,5.3550577
22.452541,39.88491,5.3123055
22.16242,38.447292,5.272094
21.892067,37.109283,5.234271
21.640135,35.863983,5.198695
23.615778,34.704967,5.1652336
23.246403,33.626255,5.13376
22.902195,32.622288,5.1041565
22.58144,31.687885,5.0763116
22.282537,54.234447,5.0501213
22.004,51.802578,5.025487
21.744442,49.539207,5.0023165
21.502567,47.432663,4.9805226
21.277172,45.472076,4.9600234
21.067133,43.647335,4.9407425
20.871407,41.949024,4.922607
20.689014,40.36839,4.905549
20.519049,38.897274,4.889505
20.360662,37.528088,4.8744135
20.21307,36.253765,4.860219
20.075531,35.067745,4.846868
19.947365,33.963898,4.83431
19.82793,32.936535,4.8224983
19.716633,31.980356,4.8113885
19.612919,31.09043,4.8009386
19.516272,30.262163,4.7911096
19.426208,29.491287,4.7818646
19.342283,28.773823,4.773169
19.264074,28.10607,4.76499
19.191195,27.484585,4.757297
19.12328,26.90616,4.750061
19.059994,26.367815,4.7432547
19.001019,25.86677,4.736853
18.946062,25.40044,4.730832
18.89485,24.966423,4.725168
18.847126,24.562477,4.7198415
18.802654,24.186522,4.714831
18.761211,23.836613,4.710118
18.722593,23.51095,4.705685
18.686607,23.207851,4.7015157
18.653072,22.925753,4.6975937
18.621822,22.663202,4.6939054
18.592701,22.418842,4.690436
18.565563,22.191414,4.6871724
18.540276,21.979742,4.684103
18.51671,21.782738,4.681216
18.494751,21.599384,4.6785
18.474287,21.428734,4.6759458
18.455217,21.269907,4.6735435
18.437449,21.122086,4.6712837
18.420889,20.984507,4.669158
18.405458,20.85646,4.667159
18.391079,20.737286,4.6652784
18.377678,20.62637,4.66351
18.365192,20.523138,4.661846
18.353556,20.42706,4.6602817
18.342712,20.337637,4.6588097
18.332607,20.25441,4.6574254
18.323193,20.17695,4.656123
18.314417,20.104858,4.6548986
18.30624,20.037762,4.6537466
18.29862,19.975313,4.652663
18.291521,19.91719,4.651644
18.284904,19.863096,4.6506853
18.278738,19.81275,4.6497836
18.272993,19.765892,4.648936
18.267637,19.722282,4.648138
18.262648,19.681692,4.647388
18.258,19.643915,4.6466823
18.253666,19.608755,4.6460185
18.249628,19.576033,4.645394
18.245867,19.545576,4.644807
18.24236,19.517231,4.644254
18.239094,19.490849,4.643735
18.236048,19.466295,4.643246
18.233212,19.443441,4.6427865
18.230568,19.422173,4.6423545
18.228104,19.402378,4.6419477
18.225807,19.383953,4.6415653
18.22367,19.366806,4.6412053
18.221674,19.350847,4.640867
18.219816,19.335993,4.6405487
18.218086,19.322168,4.6402493
18.216473,19.309303,4.639968
18.214968,19.297327,4.6397033
18.213568,19.286182,4.639454
18.212261,19.27581,4.6392198
18.211046,19.266155,4.6389995
18.209911,19.25717,4.638792
18.208855,19.248808,4.638597
18.20787,19.241024,4.6384134
18.206953,19.23378,4.6382413
18.206099,19.227037,4.6380787
18.205301,19.220762,4.637926
18.20456,19.214922,4.6377826
18.203869,19.209488,4.6376476
18.203224,19.204428,4.637521
18.202623,19.19972,4.637401
18.202063,19.195337,4.637289
18.201542,19.19126,4.637183
18.201056,19.187464,4.637084
18.200602,19.183931,4.6369905
18.20018,19.180643,4.6369023
18.199787,19.177582,4.63682
18.19942,19.174734,4.636742
18.199078,19.172083,4.6366687
18.198761,19.169615,4.6366
18.198463,19.16732,4.636535
18.198187,19.165182,4.636474
18.19793,19.163193,4.636417
18.19769,19.161343,4.636363
18.197466,19.159618,4.6363125
18.197258,19.158016,4.636265
18.197063,19.156523,4.63622
18.196882,19.155134,4.636178
18.196714,19.153841,4.6361384
18.196556,19.152637,4.636101
18.19641,19.151518,4.636066
18.196274,19.150475,4.636033
18.196146,19.149506,4.6360016
18.196028,19.148602,4.6359725
18.195917,19.147762,4.6359453
18.195814,19.14698,4.6359196
18.195719,19.146252,4.6358953
18.19563,19.145575,4.6358724
18.195545,19.144943,4.635851
18.195469,19.144358,4.6358304
18.195396,19.14381,4.6358113
18.195328,19.143303,4.6357937
18.195265,19.14283,4.6357765
18.195208,19.14239,4.635761
18.195152,19.14198,4.635746
18.1951,19.141598,4.635732
18.195055,19.141243,4.635719
18.19501,19.140913,4.6357064
18.19497,19.140606,4.635695
18.194931,19.14032,4.635684
18.194895,19.140053,4.6356735
18.194862,19.139805,4.635664
18.19483,19.139574,4.635655
18.194801,19.139359,4.6356463
18.194775,19.13916,4.635638
18.19475,19.138973,4.6356306
18.194727,19.1388,4.6356235
18.194704,19.13864,4.635617
18.194685,19.138489,4.6356106
18.194666,19.13835,4.6356044
18.194647,19.13822,4.6355987
18.194632,19.138098,4.6355934
18.194616,19.137985,4.6355886
18.194601,19.137882,4.635584
18.194588,19.137783,4.6355796
18.194576,19.137693,4.635576
18.194565,19.13761,4.6355715
18.194553,19.13753,4.635568
18.194544,19.137457,4.635565
18.194534,19.137388,4.6355615
18.194525,19.137325,4.635558
18.194517,19.137266,4.6355557
18.19451,19.13721,4.635553
18.194504,19.137161,4.6355505
18.194496,19.137114,4.635548
18.19449,19.13707,4.6355457
18.194485,19.137028,4.635544
18.194479,19.13699,4.6355414
18.194475,19.136953,4.63554
18.19447,19.13692,4.635538
18.194466,19.13689,4.635536
18.194462,19.136862,4.635535
18.194458,19.136833,4.6355333
18.194454,19.136808,4.635532
18.19445,19.136786,4.635531
18.194448,19.136765,4.6355295
18.194445,19.136744,4.6355286
18.194443,19.136726,4.635527
18.19444,19.13671,4.635526
18.194437,19.136692,4.635525
18.194435,19.136677,4.6355247
18.194433,19.136663,4.635524
18.194431,19.13665,4.635523
18.19443,19.136639,4.6355224
