Cell 0,Cell 4,Cell 26,Cell 70
-200.46027,39.56875,91.426765,104.99781
-212.5957,39.56875,91.426765,100.39729
-223.98735,39.56875,91.426765,96.0198
-234.6808,39.56875,91.426765,91.854515
-244.71884,39.56875,91.426765,87.89116
-254.14165,39.56875,91.426765,84.119934
-262.98694,39.56875,91.426765,80.53153
-271.29007,39.56875,91.426765,77.11709
-279.08432,39.56875,91.426765,73.86817
-286.40085,39.56875,91.426765,70.77676
-293.26895,39.56875,91.426765,67.835205
-299.7161,39.56875,91.426765,65.036255
-305.7681,39.56875,91.426765,62.372993
-311.4492,39.56875,91.426765,59.838837
-316.78204,39.56875,91.426765,57.427536
-321.7881,39.56875,91.426765,55.133125
-66.476166,39.56875,91.426765,52.94995
-86.82355,39.56875,91.426765,50.872604
-105.92383,39.56875,91.426765,48.895966
-123.853455,39.56875,91.426765,47.015152
-73.70969,39.56875,91.426765,45.225517
-93.61371,39.56875,91.426765,43.522644
-112.29782,39.56875,91.426765,41.902313
-129.83676,39.56875,91.426765,40.36054
-146.30075,39.56875,91.426765,38.893505
-86.285706,39.56875,91.426765,37.49759
-105.418945,39.56875,91.426765,36.16935
-123.37952,39.56875,91.426765,34.905495
-140.23926,39.56875,91.426765,33.70291
-156.06567,39.56875,91.426765,32.558624
-170.92207,39.56875,91.426765,31.469814
-184.86792,39.56875,91.426765,30.433784
-197.95901,39.56875,91.426765,29.44798
-101.38312,39.56875,91.426765,28.509966
-119.591034,39.56875,91.426765,27.617424
-136.68298,39.56875,91.426765,26.76815
-152.72736,39.56875,91.426765,25.960049
-42.35901,39.56875,91.426765,25.191122
-64.18454,39.56875,91.426765,24.459473
-84.67236,39.56875,91.426765,23.76329
-103.90448,39.56875,91.426765,23.100859
-121.957855,39.56875,91.426765,22.47054
-138.90475,39.56875,91.426765,21.870777
-154.81296,39.56875,91.426765,21.30009
-169.74614,39.56875,91.426765,20.757069
-183.76405,39.56875,91.426765,20.240372
-196.9228,39.56875,91.426765,19.748726
-209.27505,39.56875,91.426765,19.28091
-220.87022,39.56875,91.426765,18.835775
-231.75473,39.56875,91.426765,18.41222
-241.97212,39.56875,91.426765,18.009197
-251.56328,39.56875,91.426765,17.625711
-260.5666,39.56875,91.426765,17.260817
-269.01807,39.56875,91.426765,16.913612
-276.95157,39.56875,91.426765,16.583239
-284.39883,39.56875,91.426765,16.26888
74.49939,39.56875,91.426765,15.969763
45.511566,39.56875,91.426765,15.685145
110.99902,39.56875,91.426765,15.414326
286.40924,39.56875,91.426765,15.156635
244.43335,39.56875,91.426765,14.911436
205.03021,39.56875,91.426765,14.678124
168.04211,39.56875,91.426765,14.456123
133.32098,39.56875,91.426765,14.244884
100.727936,39.56875,91.426765,14.043884
70.13254,39.56875,91.426765,13.852631
41.412354,39.56875,91.426765,13.670647
14.452423,39.56875,91.426765,13.497486
-10.855103,39.56875,91.426765,13.33272
-34.61151,39.56875,91.426765,13.175941
-56.911896,39.56875,91.426765,13.026763
-77.84549,39.56875,91.426765,12.884816
-97.49603,39.56875,91.426765,12.749751
-115.9422,39.56875,91.426765,12.621233
-133.25778,39.56875,91.426765,12.498945
-149.51208,39.56875,91.426765,12.3825865
-164.77016,44.11019,91.426765,12.271868
-179.09306,43.86168,91.426765,12.166517
-192.5381,43.626766,91.426765,12.066274
-205.15909,43.40471,91.426765,11.970889
-217.00653,43.1948,91.426765,11.88013
-228.12784,42.99638,91.426765,11.793769
-238.56752,42.808815,91.426765,11.711596
-248.36734,42.631516,91.426765,11.633406
-257.56653,59.175293,91.426765,11.559006
-75.74539,58.1024,91.426765,11.488214
-95.52466,57.088223,91.426765,11.420853
-114.091644,56.12954,91.426765,11.356757
-131.52066,88.39911,91.426765,11.295769
-147.88144,85.727066,91.426765,11.237738
-163.23946,83.20123,91.426765,11.182519
-177.65617,80.81363,91.426765,11.129978
-33.911774,78.55667,91.426765,11.079984
-56.255035,76.42321,91.426765,11.032413
-77.22888,74.406494,91.426765,10.987148
80.342316,72.500145,91.426765,10.944078
50.99637,70.698105,91.426765,10.903096
152.69849,68.99468,91.426765,10.8641
272.26184,128.15996,91.426765,10.826995
231.15308,123.312164,91.426765,10.791689
192.56384,118.729645,91.426765,10.758094
156.33978,114.39789,91.426765,10.726128
122.33594,110.30317,91.426765,10.695711
90.41617,106.43252,91.426765,10.66677
60.45279,102.77367,91.426765,10.639231
32.325867,99.31503,91.426765,10.613027
5.9228516,96.04566,91.426765,10.588093
-18.861908,92.95519,91.426765,10.564368
-42.127594,90.03384,91.426765,10.541794
259.47577,87.27234,91.426765,10.520313
219.15063,84.66196,91.426765,10.499874
181.29706,82.19441,91.426765,10.480426
145.76355,79.86189,91.426765,10.461921
112.4079,77.65701,91.426765,10.444313
81.09662,75.57279,91.426765,10.427558
51.704437,73.602615,91.426765,10.411615
24.113708,71.74025,91.426765,10.396446
-1.7859802,69.9798,91.426765,10.382012
-26.098267,68.315674,91.426765,10.368278
-48.92044,66.742615,91.426765,10.355209
-70.34381,65.25564,91.426765,10.342773
-90.45413,63.850025,91.426765,10.330941
-109.33188,62.52133,91.426765,10.319683
-127.05261,61.265343,91.426765,10.30897
-143.68724,143.14914,91.426765,10.298777
-159.30232,137.48114,91.426765,10.289078
-173.96034,132.12328,91.426765,10.279848
-187.71997,127.0586,91.426765,10.271067
-200.63626,122.27107,91.426765,10.262711
-212.76091,117.74552,91.426765,10.25476
-224.14244,113.46761,91.426765,10.247194
-234.82639,109.4238,91.426765,10.239995
-244.85551,105.601265,91.426765,10.233146
-254.26994,101.9879,91.426765,10.226628
-263.10736,98.572266,91.426765,10.220427
-271.40314,95.34354,91.426765,10.214525
-279.19043,92.29149,91.426765,10.20891
-286.5005,89.406456,91.426765,10.2035675
-293.36246,86.67929,91.426765,10.198483
-299.8039,84.10136,91.426765,10.193646
-305.85052,81.66449,91.426765,10.189043
-311.52655,79.36097,91.426765,10.184664
-316.85468,77.1835,91.426765,10.180496
-321.85623,75.12518,91.426765,10.176531
-326.55127,73.179504,91.426765,10.172758
-330.95853,71.340294,91.426765,10.1691675
-94.35333,69.60172,91.426765,10.165751
-112.992096,67.95829,91.426765,10.162501
-130.4885,66.404785,91.426765,10.159408
-146.91254,64.936295,91.426765,10.156465
-162.32994,63.548157,91.426765,10.153665
-176.8024,62.235985,91.426765,10.151
-190.38783,60.995613,91.426765,10.148464
-203.14061,59.823112,91.426765,10.146052
-81.627716,58.714775,91.426765,10.143757
-101.04645,57.667084,91.426765,10.141572
-16.283966,56.676727,91.426765,10.139494
-39.70764,55.740562,91.426765,10.137516
-61.69568,54.855625,91.426765,10.135634
190.63776,54.01911,91.426765,10.133844
154.53174,53.228374,91.426765,10.13214
120.63867,52.480907,91.426765,10.130519
129.61566,51.77434,91.426765,10.128977
97.249725,51.10644,91.426765,10.127509
117.67145,50.475086,91.426765,10.126112
86.03757,49.87828,91.426765,10.1247835
56.34256,49.314137,91.426765,10.123519
265.96356,48.78086,91.426765,10.122315
225.24078,48.276764,91.426765,10.121171
187.01392,47.800255,91.426765,10.120081
151.13,47.349815,91.426765,10.119045
363.4696,46.92403,91.426765,10.118058
316.77063,46.52154,91.426765,10.11712
324.94855,46.14108,91.426765,10.116227
280.6106,45.781433,91.426765,10.115377
358.6076,45.44147,91.426765,10.114569
312.20667,45.12011,91.426765,10.113799
268.64966,44.816334,91.426765,10.113068
286.77032,44.529182,91.426765,10.112371
244.77234,44.25774,91.426765,10.111709
205.34839,44.001156,91.426765,10.111077
558.48517,43.75861,91.426765,10.110477
1786.8722,43.529335,91.426765,10.109906
3299.121,43.31261,91.426765,10.109364
4390.6006,43.107742,91.426765,10.108847
4244.9854,42.914085,91.426765,10.108355
5630.4497,42.731026,91.426765,10.107886
5284.076,42.557983,91.426765,10.107441
5484.114,42.39441,91.426765,10.1070175
5578.9272,42.239784,91.426765,10.106614
5739.3896,42.093624,91.426765,10.106231
5686.04,41.95546,91.426765,10.1058655
5467.2505,41.824856,91.426765,10.105518
5302.5034,41.7014,91.426765,10.105187
5464.516,41.5847,91.426765,10.104873
5287.0586,41.474384,91.426765,10.104573
5098.6743,41.370106,91.426765,10.104289
4761.7524,41.271534,91.426765,10.104018
4519.4385,41.178356,91.426765,10.10376
4869.61,41.09028,91.426765,10.103515
4716.874,41.00702,91.426765,10.103281
4403.353,40.928314,91.426765,10.103059
4747.976,40.85392,91.426765,10.102848
4432.549,40.783592,91.426765,10.102647
4359.194,40.717113,91.426765,10.102455
4303.4287,40.654274,91.426765,10.102273
4499.783,40.594875,91.426765,10.1021
4277.263,40.538723,91.426765,10.101935
4026.6855,40.485645,91.426765,10.101778
3819.5913,40.43547,91.426765,10.101629
3765.5366,40.388046,91.426765,10.101487
4605.1743,40.343212,91.426765,10.101352
4298.4995,40.30083,91.426765,10.101223
4154.2275,40.260773,91.426765,10.101101
