Cell 9,Cell 21,Cell 61,Cell 63,Cell 76
2.38765,-40.637615,-9.811645,71.07354,785.2579
2.38765,-40.77714,-9.811645,71.07354,743.23755
2.38765,-40.910694,-9.811645,71.07354,703.39594
2.38765,-41.03853,-9.811645,71.07354,665.6201
2.38765,-41.160892,-9.811645,71.07354,629.8029
2.38765,-41.27801,-9.811645,71.07354,595.84283
2.38765,-41.390118,-9.811645,71.07354,563.64355
2.38765,-41.49742,-9.811645,71.07354,533.1138
2.38765,-41.600132,-9.811645,71.07354,635.73804
2.38765,-41.698444,-9.811645,71.07354,601.4702
2.38765,-41.792545,-9.811645,71.07354,568.9791
2.38765,-41.882618,-9.811645,71.07354,538.17267
2.38765,-41.968834,-9.811645,71.07354,508.96356
2.38765,-42.051353,-9.811645,71.07354,481.2689
2.38765,-42.130344,-9.811645,71.07354,455.01016
2.38765,-42.20595,-9.811645,71.07354,430.1129
2.38765,-42.27832,-9.811645,71.07354,406.5066
2.38765,-42.34759,-9.811645,71.07354,384.12424
2.38765,-42.413895,-9.811645,71.07354,362.90237
2.38765,-42.47736,-9.811645,71.07354,398.9914
2.38765,-42.538105,-9.811645,71.07354,376.9987
2.38765,-42.596252,-9.811645,71.07354,356.14627
2.38765,-42.65191,-9.811645,71.07354,336.37503
2.38765,-42.70518,-9.811645,71.07354,317.62894
2.38765,-42.756172,-9.811645,71.07354,299.8548
2.38765,-42.804977,-9.811645,71.07354,283.00223
2.38765,-42.851696,-9.811645,71.07354,267.02347
2.38765,-42.89641,-9.811645,71.07354,251.87321
2.38765,-42.939217,-9.811645,71.07354,237.50847
2.38765,-42.980186,-9.811645,71.07354,223.8885
2.38765,-43.019398,-9.811645,71.07354,210.97475
2.38765,-43.056934,-9.811645,71.07354,198.73055
2.38765,-43.092865,-9.811645,71.07354,187.1212
2.38765,-43.127254,-9.811645,71.07354,176.11378
2.38765,-43.16017,-9.811645,71.07354,165.67708
2.38765,-43.191677,-9.811645,71.07354,155.78154
2.38765,-43.221836,-9.811645,71.07354,146.39906
2.38765,-43.2507,-9.811645,71.07354,137.50307
2.38765,-43.278336,-9.811645,71.07354,129.06831
2.38765,-43.304783,-9.811645,71.07354,121.07089
2.38765,-43.330097,-9.811645,71.07354,140.55516
2.38765,-43.35433,-9.811645,71.07354,131.96214
2.38765,-43.37752,-9.811645,71.07354,123.8147
2.38765,-43.399723,-9.811645,71.07354,116.089676
2.38765,-43.42097,-9.811645,71.07354,108.7652
2.38765,-43.44131,-9.811645,71.07354,101.82048
2.38765,-43.460777,-9.811645,71.07354,95.23584
2.38765,-43.479412,-9.811645,71.07354,88.99261
2.38765,-43.49725,-9.811645,71.07354,208.0107
2.38765,-43.514324,-9.811645,71.07354,195.92018
2.38765,-43.530666,-9.811645,71.07354,184.45653
2.38765,-43.546307,-9.811645,71.07354,173.5873
2.38765,-43.56128,-9.811645,71.07354,163.2816
2.38765,-43.57561,-9.811645,71.07354,153.51024
2.38765,-43.58933,-9.811645,71.07354,144.24553
2.38765,-43.60246,-9.811645,71.07354,135.4612
2.38765,-43.61503,-9.811645,71.07354,127.13231
2.38765,-43.627056,-9.811645,71.07354,119.235275
2.38765,-43.638573,-9.811645,71.07354,111.747696
2.38765,-43.649593,-9.811645,71.07354,104.648346
2.38765,-43.66014,-9.811645,71.07354,97.91708
2.38765,-43.67024,-9.811645,71.07354,91.534836
2.38765,-43.679905,-9.811645,71.07354,85.4835
2.38765,-43.689156,-9.811645,71.07354,79.74592
2.38765,-43.698013,-9.811645,71.07354,74.305824
2.38765,-43.70649,-9.811645,71.07354,69.1478
2.38765,-43.714603,-9.811645,71.07354,64.25721
2.38765,-43.722366,-9.811645,71.07354,59.620197
2.38765,-43.7298,-9.811645,71.07354,55.223606
2.38765,-43.736916,-9.811645,71.07354,51.054974
2.38765,-43.743725,-9.811645,71.07354,47.10248
2.38765,-43.750244,-9.811645,71.07354,43.354923
2.38765,-43.756485,-9.811645,71.07354,39.801678
2.38765,-43.762455,-9.811645,71.07354,36.432663
2.38765,-43.768173,-9.811645,71.07354,33.238327
2.38765,-43.773643,-9.811645,71.07354,30.20962
2.38765,-43.77888,-9.811645,71.07354,27.337946
2.38765,-43.783894,-9.811645,71.07354,24.615164
2.38765,-43.788692,-9.811645,71.07354,22.033556
2.38765,-43.793285,-9.811645,71.07354,19.585806
2.38765,-43.797684,-9.811645,71.07354,17.264967
2.38765,-43.80189,-9.811645,71.07354,15.064464
2.38765,-43.80592,-9.811645,71.07354,12.978053
2.38765,-43.809772,-9.811645,71.07354,105.4774
2.38765,-43.813465,-9.811645,71.07354,98.703156
2.38765,-43.816998,-9.811645,71.07354,92.28014
2.38765,-43.820377,-9.811645,71.07354,86.19016
2.38765,-43.823612,-9.811645,71.07354,121.89093
2.38765,-43.82671,-9.811645,71.07354,114.265656
2.38765,-43.829678,-9.811645,71.07354,107.03575
2.38765,-43.83251,-9.811645,71.07354,100.1807
2.38765,-43.83523,-9.811645,71.07354,137.833
2.38765,-43.83783,-9.811645,71.07354,129.38115
2.38765,-43.84032,-9.811645,71.07354,145.6032
2.38765,-43.8427,-9.811645,71.07354,136.74846
2.38765,-43.844982,-9.811645,71.07354,128.35283
2.38765,-43.847164,-9.811645,71.07354,120.3925
2.38765,-43.849255,-9.811645,71.07354,112.844925
2.38765,-43.851254,-9.811645,71.07354,105.688675
2.38765,-43.85317,-9.811645,71.07354,98.90347
2.38765,-43.855,-9.811645,71.07354,92.47008
2.38765,-43.856754,-9.811645,71.07354,86.37025
2.38765,-43.858433,-9.811645,71.07354,80.58669
2.38765,-43.86004,-9.811645,71.07354,75.103004
2.38765,-43.861576,-9.811645,71.07354,69.90364
2.38765,-43.86305,-9.811645,71.07354,64.97386
2.38765,-43.864456,-9.811645,71.07354,60.299694
2.38765,-43.865807,-9.811645,71.07354,55.86787
2.38765,-43.867096,-9.811645,71.07354,51.665836
2.38765,-43.868332,-9.811645,71.07354,47.681675
2.38765,-43.869514,-9.811645,71.07354,43.904087
2.38765,-43.870647,-9.811645,71.07354,40.32237
2.38765,-43.87173,-9.811645,71.07354,457.25778
2.38765,-43.87277,-9.811645,71.07354,432.24402
2.38765,-43.87376,-9.811645,71.07354,408.5272
2.38765,-43.87471,-9.811645,71.07354,386.04007
2.38765,-43.875618,-9.811645,71.07354,364.71887
2.38765,-43.87649,-9.811645,71.07354,344.50317
2.38765,-43.877323,-9.811645,71.07354,325.33563
2.38765,-43.87812,-9.811645,71.07354,307.16193
2.38765,-43.878883,-9.811645,71.07354,289.9305
2.38765,-43.879616,-9.811645,71.07354,273.59253
2.38765,-43.880314,-9.811645,71.07354,258.10165
2.38765,-43.880985,-9.811645,71.07354,243.41399
2.38765,-43.881626,-9.811645,71.07354,229.48784
2.38765,-43.88224,-9.811645,71.07354,216.28374
2.38765,-43.882828,-9.811645,71.07354,203.76427
2.38765,-43.88339,-9.811645,71.07354,469.74866
2.38765,-43.883926,-9.811645,71.07354,444.08725
2.38765,-43.88444,-9.811645,71.07354,419.75635
2.38765,-43.884933,-9.811645,71.07354,396.68698
2.38765,-43.885406,-9.811645,71.07354,374.81375
2.38765,-43.885857,-9.811645,71.07354,354.07465
2.38765,-43.886288,-9.811645,71.07354,334.41083
2.38765,-43.886703,-9.811645,71.07354,315.76657
2.38765,-43.8871,-9.811645,71.07354,298.089
2.38765,-43.887478,-9.811645,71.07354,281.32797
2.38765,-43.88784,-9.811645,71.07354,296.58667
2.38765,-43.888187,-9.811645,71.07354,279.90356
2.38765,-43.88852,-9.811645,71.07354,264.08545
2.38765,-1.5630913,-9.811645,71.07354,249.08751
2.38765,-3.3758698,-9.811645,71.07354,304.34735
2.38765,-5.111019,-9.811645,71.07354,386.55673
2.38765,-6.771866,-9.811645,71.07354,365.20874
2.38765,-8.361595,-9.811645,71.07354,344.96762
2.38765,-9.883247,-9.811645,71.07354,325.776
2.38765,-11.339741,-9.811645,71.07354,307.57944
2.38765,-12.733862,-9.811645,71.07354,290.32635
2.38765,-14.068285,-9.811645,71.07354,273.96783
2.38765,-15.345566,-9.811645,71.07354,266.12204
2.38765,-16.56815,-9.811645,71.07354,251.01851
2.38765,-17.73838,-9.811645,71.07354,236.69807
2.38765,-18.8585,-9.811645,71.07354,223.12013
2.38765,-19.930653,-9.811645,71.07354,256.646
2.38765,-20.956894,-9.811645,71.07354,242.0338
2.38765,-21.93919,-9.811645,71.07354,228.17921
2.38765,-22.879423,-9.811645,71.07354,250.51222
2.38765,-23.779392,-9.811645,71.07354,236.21803
2.38765,65.24991,-9.811645,71.07354,222.665
2.38765,60.576065,-9.811645,71.07354,209.81465
2.38765,56.102364,-9.811645,71.07354,197.6306
2.38765,51.820236,-9.811645,71.07354,186.0783
2.38765,47.721474,-9.811645,71.07354,175.12495
2.38765,43.798233,-9.811645,71.07354,164.73952
111.23043,40.04299,-9.811645,71.07354,154.8926
105.34043,36.448555,-9.811645,71.07354,145.5562
99.769165,33.00804,-9.811645,71.07354,136.7039
94.49939,29.714859,-9.811645,71.07354,128.3106
89.514786,26.562698,-9.811645,71.07354,120.35248
84.79992,23.545517,-9.811645,71.07354,146.50383
80.3402,20.65754,-9.811645,71.07354,137.6024
76.12182,17.89323,-9.811645,71.07354,129.16249
72.131714,15.247295,-9.811645,71.07354,121.1602
68.35753,12.714664,-9.811645,71.07354,113.572815
64.78758,10.290485,-9.811645,71.07354,106.37883
61.410828,7.970112,-9.811645,71.07354,99.557846
58.2168,5.7491035,-9.811645,71.07354,93.09052
55.195618,3.6232033,-9.811645,71.07354,102.773155
52.33793,1.588337,-9.811645,71.07354,96.13912
49.63488,-0.35939026,-9.811645,71.07354,89.84906
47.078106,-2.223713,-9.811645,71.07354,95.32347
44.65969,-4.0082016,-9.811645,71.07354,89.0757
42.37215,-5.7162743,-9.811645,71.07354,83.15186
40.208397,-7.351204,-9.811645,71.07354,77.53518
38.161736,84.1048,-9.811645,71.07354,72.20971
36.22583,78.62355,-9.811645,71.07354,67.16036
34.394684,73.37702,-9.811645,71.07354,62.37282
32.662632,68.355156,-9.811645,71.07354,57.833515
31.02431,173.85574,-9.811645,71.07354,53.529568
29.474644,164.53117,-9.811645,71.07354,49.448772
28.008837,155.60591,-9.811645,71.07354,45.579563
26.622353,147.06284,-9.811645,71.07354,74.540535
25.310898,138.8856,-9.811645,71.07354,184.2859
24.070412,131.05853,-9.811645,71.07354,173.42549
22.897055,123.566635,-9.811645,71.07354,163.12819
21.787193,116.39555,-9.811645,71.07354,211.19804
20.737392,109.531555,-9.811645,71.07354,198.94225
19.7444,102.96149,-9.811645,71.07354,187.32191
18.805143,96.67276,-9.811645,124.16223,176.3041
17.916716,90.65332,-9.811645,121.55346,165.85756
17.076363,84.89165,-9.811645,119.07288,155.95265
16.281487,79.3767,-9.811645,116.7142,146.5613
15.529627,74.097916,-9.811645,114.47143,137.65688
14.818452,69.04518,-9.811645,112.33887,129.21416
14.145762,64.20882,-9.811645,110.3111,121.20918
13.509475,59.57955,-9.811645,108.382965,113.61925
12.907619,55.14852,-9.811645,156.20377,106.42285
12.338334,50.90724,-9.811645,152.02048,99.59959
11.799855,46.84758,-9.811645,148.04276,93.1301
11.290516,42.96176,-9.811645,144.2605,149.60017
10.80874,39.24234,-9.811645,140.6641,140.5382
10.353034,35.68219,-9.811645,137.24442,131.94609
9.921989,32.274498,-9.811645,133.9928,123.79947
9.51427,29.012726,-9.811645,130.90096,116.07524
9.128614,25.890633,-9.811645,127.961044,108.75151
8.763829,22.90223,-9.811645,125.165596,101.8075
8.418783,20.041798,-9.811645,122.50752,95.22353
8.09241,17.303856,-9.811645,119.98006,88.98094
164.62581,14.683159,-9.811645,117.5768,83.06202
155.84633,12.174683,-9.811645,115.29164,77.44999
195.9024,9.773624,-9.811645,113.11877,72.12894
185.4304,7.4753876,-9.811645,111.05267,67.08378
175.52509,5.2755623,-9.811645,109.088104,62.300213
166.15579,3.169941,-9.811645,107.22007,57.764668
157.29352,1.1544838,-9.811645,105.44383,53.464283
148.91083,-0.77466583,-9.811645,103.75488,49.386875
140.98177,-2.6212044,-9.811645,175.37221,45.520878
133.48178,-4.388672,-9.811645,170.24698,41.855328
126.38766,28.820229,-9.811645,165.37363,38.379833
119.67743,25.706375,-9.811645,160.73972,35.08454
113.33032,22.72586,-9.811645,156.33354,31.960108
107.32668,19.872982,-9.811645,152.14388,28.997671
101.647934,17.14227,-9.811645,148.1601,26.188837
126.393425,14.528492,-9.811645,144.37207,23.525637
119.682884,12.026642,-9.811645,140.77019,21.00052
113.33548,9.631924,-9.811645,137.3453,18.606329
107.331566,7.339752,-9.811645,134.08871,16.336275
101.65255,5.1457367,-9.811645,130.99216,70.304596
96.28085,3.0456734,-9.811645,128.04778,65.35403
91.199844,1.0355377,-9.811645,125.24806,60.660145
86.39379,121.45549,-9.811645,122.58594,56.209637
81.84782,114.37482,-9.811645,120.05463,51.98988
77.54785,107.59735,-9.811645,117.647705,47.98892
73.480576,101.11011,-9.811645,115.359055,44.1954
69.6334,94.90065,-9.811645,113.18287,40.598576
65.994415,104.1084,-9.811645,111.11362,37.188244
62.55235,97.77055,-9.811645,109.14606,33.954735
59.29655,91.70412,-9.811645,125.669846,30.88888
56.216938,85.897446,-9.811645,122.98699,27.981985
53.303978,80.33943,-9.811645,120.435974,25.225813
50.548653,75.019424,-9.811645,118.010315,22.612543
47.942432,69.92723,-9.811645,115.70384,20.134771
45.477245,65.05309,-9.811645,113.51072,17.785471
55.09783,60.38768,-9.811645,111.42536,15.557979
52.245434,55.922043,-9.811645,109.442474,13.445979
49.54739,51.647636,-9.811645,157.13707,11.443484
46.99535,47.556267,-9.811645,152.90793,9.544818
44.581413,43.6401,-9.811645,148.8866,7.744598
42.298107,39.891632,-9.811645,145.06287,6.0377173
40.138363,36.30368,-9.811645,141.42703,4.419336
38.095493,32.86937,-9.811645,137.96988,2.8848665
36.16317,29.582123,-9.811645,134.6826,1.4299582
34.335415,165.28038,-9.811645,131.55685,0.050485607
32.60657,156.32303,-9.811645,128.58472,-1.2574614
30.971281,147.74925,-9.811645,125.75863,-2.4975927
29.424484,139.54262,-9.811645,123.07141,-3.6734235
27.961391,131.68741,-9.811645,120.51624,-4.7882895
26.577475,124.16858,-9.811645,118.08664,-5.84535
25.268448,116.971725,-9.811645,115.77642,-6.8476024
24.030258,110.08305,-9.811645,113.57973,-7.797889
22.859074,103.489365,-9.811645,111.49098,-8.698905
21.751266,97.178024,-9.811645,109.50487,-9.553204
20.70341,91.13695,-9.811645,107.61636,-10.363208
19.712255,85.35457,-9.811645,105.82065,-11.131214
18.774738,79.8198,-9.811645,104.11318,-11.8594
17.887955,74.52204,-9.811645,102.48962,-12.5498295
54.43862,82.47413,-9.811645,100.94584,-13.204461
51.621895,353.18134,-9.811645,99.47792,-13.8251505
48.957596,336.17767,-9.811645,98.08213,-14.413657
46.437473,319.90216,-9.811645,96.75493,-14.971651
44.053726,304.3236,-9.811645,95.49295,-15.500713
41.798977,352.64508,-9.811645,94.292984,-16.002344
39.66624,335.66437,-9.811645,102.444275,-16.477964
37.64892,319.41083,-9.811645,100.902725,-16.928926
35.740765,303.85333,-9.811645,99.43692,-17.356504
33.93587,288.96198,-9.811645,98.04315,-17.761913
32.228645,274.70837,-9.811645,96.717865,-18.146303
30.61381,261.06506,-9.811645,95.4577,-18.510761
29.086357,248.00603,-9.811645,94.259476,-18.856323
27.641563,235.50621,-9.811645,93.12012,-19.18397
26.274954,223.54164,-9.811645,92.03675,-19.494625
24.982298,212.08943,-9.811645,91.00662,-19.789175
23.759594,201.12762,-9.811645,90.027115,-20.068453
22.603056,190.63522,-9.811645,89.09574,-20.333248
21.509104,180.59213,-9.811645,88.21013,-20.584316
20.47435,170.97911,-9.811645,87.36804,-20.822367
19.495592,161.77773,-9.811645,86.56733,-21.048073
18.5698,152.97037,-9.811645,85.80597,-21.262077
17.694107,144.54016,-9.811645,85.082016,-21.464987
182.42186,279.12238,-9.811645,84.39365,-21.657373
172.67935,279.789,-9.811645,83.7391,-21.839787
163.46405,265.92816,-9.811645,83.116714,-22.012741
154.74744,252.66084,-9.811645,82.52492,-22.17673
146.50252,239.96169,-9.811645,81.9622,-22.332212
138.70378,227.80632,-9.811645,81.427124,-22.479635
131.32707,216.1715,-9.811645,80.91835,-22.619415
124.349556,205.03488,-9.811645,158.82753,-22.751945
117.74962,194.37517,-9.811645,154.51532,-22.877605
111.506836,184.17192,-9.811645,184.6748,-22.996752
105.601875,174.4056,-9.811645,179.09247,-23.109718
100.016464,165.05748,-9.811645,173.78442,-23.216827
94.73331,156.10968,-9.811645,183.23645,-23.318384
161.70578,147.54504,-9.811645,177.7248,-23.414675
153.08432,139.34715,-9.811645,172.48395,-23.505972
144.92941,131.50032,-9.811645,167.50067,-23.592537
137.2158,123.9895,-9.811645,162.76224,-23.674612
129.91962,162.40184,-9.811645,158.25668,-23.752434
123.01826,153.56775,-9.811645,153.9725,-23.82622
116.490364,145.11195,-9.811645,149.89886,-23.89618
222.03444,137.01825,-9.811645,198.6472,-23.962511
296.60867,129.27113,-9.811645,192.37825,-24.025404
280.68698,121.855774,-9.811645,186.41736,-24.085035
312.11514,114.75795,-9.811645,180.74937,53.1971
295.3543,107.964066,-9.811645,175.35992,49.13355
279.5005,101.46112,-9.811645,206.21802,45.28068
264.5046,95.23663,-9.811645,199.57703,41.627583
250.3202,89.2787,-9.811645,193.26239,38.163895
236.9034,83.5759,-9.811645,187.25806,34.8798
224.21263,78.117294,-9.811645,181.54877,31.765982
212.20862,72.89244,-9.811645,176.12003,28.813612
200.8542,67.89133,-9.811645,170.95805,26.014318
190.11423,63.10437,-9.811645,166.04974,95.19013
179.95544,58.5224,-9.811645,161.38263,188.5768
170.3464,54.136642,-9.811645,156.94485,177.49391
161.25735,49.93869,-9.811645,152.72516,166.98567
152.66016,45.9205,-9.811645,148.7128,157.02226
144.5282,42.07438,-9.811645,144.89761,147.57545
136.83629,38.39296,-9.811645,141.26991,138.61845
129.56064,34.869186,-9.811645,137.82047,130.12587
122.6787,31.496307,-9.811645,152.62572,122.07364
116.16918,28.26786,-9.811645,148.61826,114.43889
110.011925,25.177658,-9.811645,144.80771,107.2
104.18787,22.219788,-9.811645,141.18443,100.33643
98.67897,19.38858,-9.811645,137.7392,93.82874
93.468185,134.2885,-9.811645,134.46326,87.65847
88.53938,126.65828,-9.811645,131.3483,81.80812
83.877304,119.35481,-9.811645,128.3864,146.63994
79.467514,112.36409,-9.811645,125.57005,137.73143
75.29636,105.67273,-9.811645,122.892105,129.28484
71.35092,328.65863,-9.811645,120.34575,121.2762
67.61899,553.1605,-9.811645,117.924515,113.6828
64.08901,527.5934,-9.811645,115.62227,106.48311
60.750057,503.1211,-9.811645,113.43315,99.656715
57.59179,479.69672,-9.811645,163.3114,93.184265
54.60443,457.2754,-9.811645,158.77885,87.04741
51.778732,435.81427,-9.811645,154.46902,81.228745
49.105946,453.16876,-9.811645,150.37097,75.71177
46.577797,431.88348,-9.811645,146.4743,70.48084
44.18646,411.50964,-9.811645,142.76913,65.52114
315.44815,392.00824,-9.811645,139.24602,60.8186
298.50696,373.34198,-9.811645,135.89603,56.359875
282.48254,355.47498,-9.811645,132.71066,52.132328
267.3253,338.3731,-9.811645,129.68182,48.12398
252.98825,322.0036,-9.811645,126.80183,44.32346
239.42706,306.33502,-9.811645,124.06335,40.719997
226.59973,291.33746,-9.811645,121.459435,37.303368
214.46655,276.98206,-9.811645,118.983475,34.06389
202.98996,263.24146,-9.811645,123.96974,30.992376
192.13441,250.08919,-9.811645,121.37044,28.080118
181.86632,237.50017,-9.811645,118.89885,25.318857
172.15387,225.45021,-9.811645,116.54872,22.700766
162.96701,213.91628,-9.811645,114.31408,20.21842
154.2773,202.87624,-9.811645,112.18925,17.864782
146.05783,192.30896,-9.811645,110.16882,15.633178
264.84372,182.1942,-9.811645,108.247696,13.51728
250.64098,172.51256,-9.811645,106.42096,11.511088
237.2068,163.24551,-9.811645,104.68399,9.608916
224.49962,154.3753,-9.811645,103.03238,7.8053737
212.48009,145.88493,-9.811645,101.46192,6.095342
201.111,137.75813,-9.811645,99.96864,134.54149
190.35713,129.97934,-9.811645,98.548744,126.2603
180.18521,122.533646,-9.811645,97.198616,118.40848
170.56374,115.4068,-9.811645,95.91483,110.96376
161.46292,108.585144,-9.811645,122.85066,174.68782
152.8546,102.0556,-9.811645,120.306335,164.32506
144.71211,95.805664,-9.811645,117.88705,154.49962
137.01025,89.823364,-9.811645,115.58664,260.74667
129.72519,84.09724,-9.811645,113.39928,245.92186
122.83435,78.61631,-9.811645,111.3194,231.86568
116.31641,73.37009,-9.811645,109.34172,218.53828
110.15118,68.34852,-9.811645,107.46123,205.90193
104.31958,63.541985,-9.811645,105.67314,193.92076
98.80356,58.941277,-9.811645,103.972916,182.56078
93.58604,54.537582,-9.811645,102.35625,171.78981
88.650856,50.322464,-9.811645,100.81902,161.57732
140.98029,46.28784,-9.811645,99.35733,151.89433
133.48038,42.425995,-9.811645,97.96747,142.71342
126.38633,38.729515,-9.811645,219.81207,134.0085
119.67617,35.19133,-9.811645,212.50308,125.75496
113.32913,31.804657,-9.811645,205.55325,117.92934
107.32556,28.563004,-9.811645,282.9612,110.50946
101.64687,25.460167,5.148269,272.54907,103.474304
96.27548,22.490196,4.4271255,262.6486,141.58763
91.19476,19.647408,3.7407444,253.23462,132.94109
86.388985,16.926353,3.0874507,244.28326,177.89131
81.84327,14.321819,2.4656484,235.77176,167.36247
77.54355,11.828819,1.8738202,227.6785,157.37953
73.4765,9.442574,1.310521,219.98297,147.9142
132.52686,7.158512,0.77437586,212.66559,138.93962
125.48441,4.9722595,0.2640762,205.70776,130.4304
118.82306,2.8796234,-0.22162436,199.09186,158.27812
219.28857,0.87659836,-0.6839122,192.80106,148.76619
207.55103,-1.0406532,-1.1239156,186.8194,139.74745
196.44865,-2.875801,-1.5427083,181.13165,131.19633
185.94708,-4.632366,-1.9413131,175.72342,123.08859
176.01381,-6.313713,-2.3207028,170.58093,115.401215
166.61807,-7.9230614,-2.6818044,165.69116,108.11243
157.73079,-9.463493,-3.025499,161.04166,367.4984
214.3667,-10.937962,-3.3526256,156.62064,347.13858
202.89551,-12.349289,-3.663983,152.41687,327.83438
331.79346,-13.70018,-3.9603317,148.41966,309.5311
313.96774,-14.993223,-4.2423944,144.6189,292.17682
297.10666,-16.230896,-4.5108604,158.03427,275.72235
281.15802,-17.41557,-4.766385,153.76103,260.12103
266.07242,-18.549513,-5.009592,149.69778,245.32866
251.80318,-19.634897,-5.2410755,145.8342,231.30324
238.30612,-20.673803,-5.4614,142.16046,218.00502
225.53944,-21.668222,-5.671104,138.66727,205.39629
213.46364,-22.620058,-5.8706994,135.3457,193.44133
202.0413,-23.531134,-6.0606728,132.18738,182.10622
191.23709,-24.403196,-6.241489,129.18427,171.35884
294.78934,-25.237915,-6.413588,126.328705,161.16869
306.53604,-26.03689,-6.577392,123.61348,252.55043
471.14786,-26.801651,40.603245,121.03167,373.64697
445.781,-27.533663,38.172993,118.57674,352.96835
421.78687,-28.23433,35.85989,116.24243,333.3619
399.0912,-28.904991,33.65829,114.02284,314.77203
377.62366,-29.546932,31.562822,111.912315,297.14603
458.16095,-30.161386,29.568361,109.9055,280.43393
433.4969,-30.749527,27.670046,107.99731,264.58832
410.1675,-31.312485,25.863237,106.18288,249.56432
388.10062,-31.851334,24.143526,104.45761,235.31929
367.22784,-32.367107,22.506716,158.01845,221.81285
347.48462,-32.860794,20.948807,153.74599,209.0067
328.80978,-33.333344,19.465996,149.68347,196.86455
311.14554,-33.785656,18.054665,145.82059,185.35194
294.43716,-34.218597,16.711367,142.14752,174.43626
278.63297,-34.633003,15.432824,138.65497,164.08653
263.68402,-35.02966,129.95103,135.33401,154.27345
249.54404,-35.409332,123.21377,132.17627,144.96916
236.16924,-35.772747,116.80127,129.17369,212.45366
223.5182,-36.120598,110.69788,126.318665,200.13277
211.55177,-36.453552,104.88871,123.60393,188.45073
200.23291,-36.77225,99.35957,121.02258,177.37437
189.52657,-37.077305,94.09697,118.5681,166.87233
179.39958,-37.369293,89.08804,116.23422,156.91481
169.82062,-37.648777,84.32057,114.01503,147.47359
160.76003,-37.916294,79.78292,111.90489,138.52187
152.18974,-38.172356,75.464005,109.898445,130.03429
144.08324,-38.41745,71.35329,107.99059,121.986786
136.41542,-38.65205,67.44073,106.1765,114.35654
129.16254,-38.876606,63.716778,104.45154,107.12192
122.302155,-39.091545,60.172337,102.811356,100.262405
200.171,-39.29728,56.798756,101.25176,93.75855
189.468,-39.4942,53.587795,99.76881,87.59192
179.3442,-39.682693,50.53162,98.35873,81.74502
169.76823,-39.863113,47.62277,97.01794,76.20128
161.80363,-40.03581,44.854137,95.74303,70.94498
153.17688,-40.201107,146.28427,94.53078,65.961205
145.01695,-40.359325,138.75966,93.37809,61.235844
137.2986,-40.510773,131.59776,92.28204,56.75548
129.99792,37.40219,124.78112,91.23987,52.507427
123.09233,33.920845,118.29307,90.24889,48.479633
116.560425,30.588577,112.11777,89.30662,44.66067
384.079,27.399002,106.24015,88.410645,41.039722
422.08017,24.346008,100.64587,87.5587,37.606518
399.36862,21.423752,95.32125,86.74863,34.351322
377.88608,18.626633,90.25331,85.978355,31.264906
357.56607,15.949291,85.42967,85.24593,92.693016
338.96664,13.386597,80.838554,84.54951,86.58163
320.75275,10.933643,76.46876,83.8873,80.78711
303.5245,8.5857315,72.3096,83.25763,75.29303
287.22855,6.33836,68.35094,82.658905,70.08382
303.78632,4.1872253,64.5831,82.0896,65.1447
287.4762,2.1282082,60.9969,81.54828,60.461674
272.0487,0.15736008,57.58357,81.03355,56.021458
257.45605,-1.7290916,54.334774,80.54411,51.81146
243.65309,-3.5347595,51.24259,80.078735,47.819744
230.59708,-5.2631073,48.29947,79.63622,44.035
218.24757,-6.9174423,45.49822,79.215454,40.44649
206.56636,-8.500935,42.832,78.81536,37.044044
490.1778,-10.016621,40.294308,78.43493,33.818012
463.78116,-11.4674,37.878944,110.49338,30.759249
438.81296,-12.856054,35.580017,108.55629,27.859076
415.1959,-14.1852455,33.391907,106.7144,25.109274
392.85687,-15.457518,31.309278,104.96301,22.502047
371.7267,-16.675308,29.32704,103.29768,20.030005
351.74002,-17.84095,27.440355,101.714195,17.686136
421.8714,-18.956676,25.64462,100.20851,15.463794
399.17114,-20.024626,23.93545,98.776825,13.356677
377.6993,-21.046844,22.308668,97.41549,11.358813
357.3894,-22.02529,20.760305,96.12105,9.464538
374.2123,-22.961836,19.286583,94.89022,7.6684794
361.01294,-23.858276,17.8839,93.71987,5.965545
341.60602,-24.71633,16.548834,92.60703,4.350906
323.2493,-25.53764,174.53372,119.43216,2.819986
401.1897,-26.32378,165.64734,185.45041,1.3684424
379.6086,-27.076256,157.18933,179.82996,-0.007839202
359.1954,-27.796509,149.13904,174.48567,-1.3127631
339.88684,-28.48592,141.4768,169.40402,-2.5500276
321.62314,-29.145807,177.57472,164.57207,-3.7231405
304.34778,-29.77744,168.54175,159.97757,-4.8354278
355.42432,-30.38202,159.94421,201.61908,-5.8900447
336.31982,-30.960714,151.76112,195.20409,-6.88998
318.24918,-31.514627,143.97249,189.10434,-7.8380694
301.1564,-32.044823,136.55931,183.30432,-8.737
284.98862,-32.55231,129.5035,177.7893,-9.589324
269.69574,-33.038067,122.7878,172.54532,-10.397455
255.23042,-33.503025,116.395836,167.559,-11.163686
241.5479,-33.94807,168.85103,162.81772,-11.890187
228.6058,-34.374058,160.23859,158.30943,-12.5790205
216.36406,-34.781803,152.0413,154.02267,-13.232139
204.78477,-35.17209,144.23917,149.94656,-13.851393
193.8321,-35.545662,136.81314,146.07076,-14.4385395
183.47214,-35.90324,129.74509,142.3854,-14.995243
