Cell 17,Cell 21,Cell 44
109.79356509737696,338.83155034831395,198.83326748852417
109.79356509737696,327.6414866280381,198.83309964184423
109.79355746798234,317.0827705777626,198.8329317951643
109.79355746798234,307.1197576654612,198.8327792072735
109.79354983858772,297.7189395896228,198.83264187817173
109.79354983858772,288.84851703314865,198.83250454906997
109.79354983858772,280.4785827688248,198.8323672199682
109.7935422091931,272.58087751869215,198.83224514965553
109.7935422091931,265.12878995404606,198.83212307934286
109.79353457979849,258.09717358996386,198.83200100903022
109.79353457979849,251.46228575014717,198.8318941975066
109.79353457979849,245.20175704934317,198.83180264477213
109.79353457979849,239.29446932302946,198.83169583324855
109.79352695040387,233.72046407467758,198.83160428051403
109.79352695040387,228.4609729933319,198.83151272777954
109.79352695040387,223.49823484813683,198.8314364338341
109.79352695040387,218.81549548833686,198.8313601398887
109.79352695040387,214.39697732569772,198.83128384594326
109.79351932100924,210.2277572641913,198.83120755199786
109.79351932100924,206.29376669999553,198.83113125805244
109.79351932100924,202.5817457451263,198.8310702228961
109.79351932100924,199.0791669334905,198.83100918773977
109.79351932100924,195.77420470330713,198.83094815258343
109.79351932100924,192.65572013831797,198.8308871174271
109.79351932100924,189.71318467384054,198.83084134105985
109.79351169161463,186.93668009676824,198.8307955646926
109.79351169161463,184.31682225162325,198.83073452953627
109.79351169161463,181.84479155813534,198.830688753169
109.79351169161463,179.51224145850557,198.83064297680176
109.79351169161463,177.3112831586168,198.8306124592236
109.79351169161463,175.2345161456125,198.83056668285633
109.79351169161463,173.2749213763711,198.83053616527818
109.79351169161463,171.42590705387406,198.83049038891093
109.79351169161463,169.68120181568003,198.83045987133275
109.79351169161463,168.03493102787203,198.8304293537546
109.79351169161463,166.48155574989974,198.8303988361764
109.79351169161463,165.01582695821136,198.83036831859826
109.79351169161463,163.63280080504293,198.83033780102008
109.79351169161463,162.32780810083966,198.83030728344193
109.79351169161463,180.17610560870637,198.83029202465283
109.79351169161463,177.93770223964268,198.83026150707465
109.79350406222001,175.82559587039998,198.8302462482856
109.79350406222001,173.83264538754148,198.8302157307074
109.79350406222001,171.95215218252287,198.83020047191832
109.79350406222001,170.1777685989559,198.83016995434016
