Cell 3,Cell 19,Cell 29,Cell 46,Cell 51,Cell 60,Cell 61,Cell 62,Cell 64,Cell 67,Cell 68,Cell 70,Cell 76,Cell 77,Cell 86
69.75318,14.407357,35.399994,67.12834,10.744831,203.0028,81.84563,93.88316,49.662968,122.91376,30.156153,50.176365,104.71059,-7.897013,36.80399
69.75318,14.407357,27.081627,67.12834,10.743963,140.23865,81.84561,250.63808,49.662968,116.27493,30.093178,50.176365,97.46942,-7.897013,36.80399
69.75318,14.407357,45.36132,67.12834,10.743198,81.458374,81.8456,226.9067,49.662968,109.99203,30.033804,50.176365,90.59815,-7.897013,36.80399
69.75318,14.407357,36.341248,67.12834,10.742522,26.409119,81.84557,204.3022,49.662968,104.04597,29.977821,50.176365,84.077896,-7.897013,36.80399
69.75318,14.407357,27.956581,67.12834,10.741925,-25.145935,81.84556,208.66508,49.662968,98.418686,29.925041,50.176365,77.89072,-7.897013,36.80399
69.75318,14.407357,20.16256,67.12834,10.741399,-73.42859,81.84554,200.52403,49.662968,93.093094,29.875275,50.176365,72.0196,-7.897013,36.80399
69.75318,14.407357,12.917572,67.12834,10.740933,-118.646484,81.84553,334.98456,49.662968,88.053024,29.828354,50.176365,66.4484,-7.897013,36.80399
69.75318,14.407357,6.1829453,67.12834,10.740522,-160.99426,81.84552,307.248,49.662968,83.28316,29.784115,50.176365,61.161797,-7.897013,36.80399
69.75318,14.407357,-0.07727051,67.12834,10.74016,-200.65405,81.845505,280.8285,49.662968,78.76902,29.742405,50.176365,56.145256,-7.897013,36.80399
69.75318,14.407357,-5.896492,67.12834,10.7398405,-237.79645,81.84549,255.6635,49.662968,74.496895,29.703077,50.176365,51.38497,-7.897013,36.80399
69.75318,14.407357,799.6661,67.12834,10.739558,-272.58124,81.84548,495.06555,49.662968,70.453804,29.665998,50.176365,46.867867,-7.897013,36.80399
69.75318,14.407357,737.51013,67.12834,10.739308,-305.1581,81.84547,459.72748,49.662968,66.62747,29.631039,50.176365,42.581505,-7.897013,36.80399
69.75318,14.407357,679.73267,67.12834,10.739088,-335.6672,81.84546,426.06744,49.662968,63.006283,29.598078,50.176365,38.514107,-7.897013,36.80399
69.75318,14.407357,626.02527,67.12834,10.7388935,-364.23975,81.84545,394.00574,49.662968,59.57923,29.567,50.176365,34.654488,63.837994,36.80399
69.75318,14.407357,576.1012,67.12834,10.738722,-390.99866,81.84544,363.4665,49.662968,56.335915,29.537697,50.176365,30.992035,60.194042,36.80399
69.75318,14.407357,529.694,67.12834,10.738571,-416.05908,81.84543,334.37744,49.662968,53.26648,29.51007,50.176365,27.51667,56.735195,36.80399
69.75318,14.407357,486.5558,67.12834,10.738437,-439.5288,81.84542,306.66968,49.662968,50.361603,29.484022,50.176365,24.218842,53.452045,36.80399
69.75318,14.407357,446.45642,67.12834,10.738319,-461.50882,81.84541,280.27765,49.662968,47.612465,29.459463,50.176365,21.089478,50.335674,36.80399
69.75318,14.407357,409.1818,67.12834,10.7382145,-85.645996,81.845406,255.13881,49.662968,45.01071,29.436308,50.176365,18.119972,47.377605,36.80399
69.75318,14.407357,374.53293,67.12834,10.738123,-50.03296,81.8454,231.19371,49.662968,42.548447,29.414476,50.176365,15.302158,68.51186,36.80399
69.75318,14.407357,342.32486,67.12834,10.738042,-96.7359,81.8454,208.38567,49.662968,40.21819,29.393892,50.176365,12.628288,64.63049,36.80399
69.75318,14.407357,312.38562,67.12834,10.737969,-140.47443,81.84539,186.66066,49.662968,38.01286,29.374483,50.176365,10.091011,60.946278,36.80399
69.75318,14.407357,284.55542,67.12834,10.737906,143.51935,81.84538,165.96727,49.662968,35.925766,29.356186,50.176365,49.925537,57.449215,36.80399
69.75318,14.407357,258.68567,67.12834,10.73785,84.53082,81.845375,146.25652,49.662968,33.950565,29.338932,50.176365,45.48298,54.129795,36.80399
69.75318,14.407357,234.63828,67.12834,10.737802,29.28656,81.845375,127.481735,49.662968,32.08126,29.322666,50.176365,41.267365,50.978992,36.80399
69.75318,14.407357,212.28488,67.12834,10.737758,-22.45111,81.84537,211.94707,49.662968,80.530396,29.30733,50.176365,37.267097,47.988243,36.80399
69.75318,14.407357,191.50613,67.12834,10.73772,-70.904785,81.84536,190.05293,49.662968,76.16384,29.292868,50.176365,33.471184,45.149418,36.80399
69.75318,14.407357,172.1911,67.12834,10.737685,-116.2829,81.84536,169.19844,49.662968,72.03139,29.279234,50.176365,29.869179,42.454796,36.80399
69.75318,14.407357,154.2367,67.12834,10.737656,459.36334,81.84535,149.33424,49.662968,68.12048,29.26638,50.176365,26.451172,39.897053,36.80399
69.75318,14.407357,137.54706,67.12834,10.737629,380.32684,81.84535,130.41331,49.662968,64.41925,29.25426,50.176365,23.207771,37.46924,36.80399
69.75318,14.407357,122.033104,67.12834,10.737605,306.3072,81.845345,112.39082,49.662968,72.53941,29.242832,50.176365,20.130054,35.16475,36.80399
69.75318,14.407357,107.61201,67.12834,10.737585,236.98584,81.845345,95.22414,49.662968,68.60127,29.232058,50.176365,17.20956,32.97732,36.80399
69.75318,14.407357,94.20678,67.12834,10.737567,172.06464,81.84534,78.872635,49.662968,64.87426,29.221899,50.176365,14.438255,30.901014,36.80399
69.75318,14.407357,81.74586,67.12834,10.737551,111.26422,81.84534,63.297592,49.662968,61.347065,29.212322,50.176365,11.808517,28.930174,36.80399
69.75318,14.407357,70.16273,67.12834,10.737536,54.32306,81.84533,159.63759,49.662968,58.00897,29.20329,50.176365,9.313114,27.05945,36.80399
69.75318,14.407357,59.39556,67.12834,10.737524,0.9962158,81.84533,141.34901,49.662968,54.849834,29.194777,50.176365,6.9451866,25.283754,36.80399
69.75318,14.407357,49.386864,67.12834,10.737513,177.34753,81.84532,122.80727,49.662968,51.86007,29.18675,50.176365,4.6982193,23.598257,36.80399
69.75318,14.407357,40.083214,67.12834,10.737503,116.21179,81.84532,105.14595,49.662968,49.030594,29.17918,50.176365,2.5660362,21.998379,36.80399
69.75318,14.407357,31.434944,67.12834,10.737494,58.956604,81.84532,94.217636,49.662968,46.352814,29.172045,50.176365,0.5427742,81.401054,36.80399
69.75318,14.407357,23.39589,67.12834,10.737487,163.5741,81.84532,77.913925,49.662968,43.818596,29.165316,50.176365,-1.3771324,76.864944,36.80399
69.75318,14.407357,15.923134,67.12834,10.73748,103.31262,81.845314,70.055374,49.662968,41.420242,29.158972,50.176365,-3.1989632,72.55926,36.80399
69.75318,14.407357,8.976791,67.12834,10.737474,46.87622,81.845314,54.899002,49.662968,39.15047,29.152992,50.176365,10.599987,68.47229,36.80399
69.75318,14.407357,2.5197678,67.12834,10.737469,-5.9779663,81.845314,66.50575,49.662968,37.002384,29.147352,50.176365,8.166321,64.592926,36.80399
69.75318,14.407357,44.767807,67.12834,10.737464,328.65424,81.84531,51.51793,49.662968,34.969463,29.142035,50.176365,5.8569756,60.910625,36.80399
69.75318,14.407357,35.789543,67.12834,10.73746,344.08588,81.84531,37.241806,49.662968,33.045532,29.137022,50.176365,87.418625,57.41538,36.80399
69.75318,14.407357,27.44374,67.12834,10.737456,272.36652,81.84531,23.6436,49.662968,31.224747,29.132296,50.176365,81.06079,54.09768,36.80399
69.75318,14.407357,19.685844,67.12834,10.737453,205.19952,81.84531,10.691116,49.662968,29.501577,29.127838,50.176365,75.02773,50.94851,36.80399
69.75318,14.407357,12.474442,67.12834,10.737451,449.4676,81.84531,-1.6286316,49.662968,131.91164,29.123636,50.176365,404.5926,47.95931,36.80399
69.75318,14.407357,5.7710342,67.12834,10.737449,371.05927,81.8453,-13.381073,49.662968,124.79042,29.119675,50.176365,382.03238,45.121952,36.80399
69.75318,14.407357,-0.4601593,67.12834,10.737446,297.62787,81.8453,-11.312866,49.662968,118.05098,29.11594,50.176365,360.62463,42.428726,36.80399
69.75318,14.407357,-6.252411,67.12834,10.737444,228.85742,81.8453,-22.605438,49.662968,111.67286,29.112417,50.176365,340.31046,39.87231,36.80399
69.75318,14.407357,-11.636635,67.12834,10.737442,164.45215,81.8453,10.801132,49.662968,105.63668,29.109098,50.176365,321.034,37.44575,36.80399
69.75318,14.407357,209.12149,67.12834,10.737441,104.13495,81.8453,-1.5415344,49.662968,99.92412,29.105967,50.176365,302.74225,35.142456,36.80399
69.75318,14.407357,188.56558,67.12834,10.737439,47.6463,81.8453,28.100967,49.662968,94.517815,29.103016,50.176365,285.38492,32.95616,36.80399
69.75318,14.407357,169.4577,67.12834,10.737438,-5.256775,81.84529,14.936813,49.662968,89.40136,29.100231,50.176365,268.91425,30.88093,36.80399
69.75318,14.407357,151.69586,67.12834,10.737437,217.40027,81.84529,277.7547,49.662968,84.55921,29.097609,50.176365,268.53973,28.911112,36.80399
69.75318,14.407357,135.18521,67.12834,10.737436,153.72223,81.84529,252.73567,49.662968,194.2687,29.095135,50.176365,252.9296,27.041353,36.80399
69.75318,14.407357,119.83762,67.12834,10.737435,94.08612,81.84529,228.90468,49.662968,183.80438,29.092802,50.176365,238.11688,25.266577,36.80399
69.75318,14.407357,105.571175,67.12834,10.737435,38.23535,81.84529,206.2053,49.662968,173.90106,29.090603,50.176365,224.06085,23.581953,36.80399
69.75318,14.407357,92.3097,67.12834,10.737434,-14.070374,81.84529,199.9439,49.662968,164.52869,29.088528,50.176365,210.72284,21.982903,36.80399
69.75318,14.407357,79.982414,67.12834,10.737433,-63.05603,81.84529,178.61974,49.662968,155.65878,29.086573,50.176365,198.06618,20.46508,36.80399
69.75318,14.407357,68.523506,67.12834,10.737433,275.52032,81.84529,158.30815,49.662968,147.26442,29.08473,50.176365,186.05608,19.024359,36.80399
69.75318,14.407357,57.871803,67.12834,10.7374325,208.15314,81.84529,138.96107,49.662968,139.3201,29.082993,50.176365,174.65948,17.656822,36.80399
69.75318,14.407357,47.97045,67.12834,10.7374325,145.06207,81.84528,120.5327,49.662968,131.8017,29.081354,50.176365,163.84508,16.358753,36.80399
69.75318,14.407357,38.76658,67.12834,10.7374325,85.97565,81.84528,102.979416,49.662968,124.68637,29.07981,50.176365,153.5831,15.126623,36.80399
69.75318,14.407357,30.21106,67.12834,10.737432,30.639648,81.84528,159.23055,49.662968,117.95251,29.078352,50.176365,143.84535,13.957083,36.80399
69.75318,14.407357,22.258224,67.12834,10.737432,-21.183899,81.84528,139.83968,49.662968,192.18192,29.076979,50.176365,134.60504,12.846951,36.80399
69.75318,14.407357,14.865616,67.12834,10.737432,-69.71802,81.84528,121.36958,49.662968,181.82947,29.075684,50.176365,238.85901,61.531147,36.80399
69.75318,14.407357,7.993767,67.12834,10.737432,-115.17145,81.84528,125.23244,49.662968,172.03203,29.074463,50.176365,224.76505,58.004375,36.80399
69.75318,14.407357,1.6059952,67.12834,10.737431,-157.7398,81.84528,107.45598,49.662968,162.75986,29.07331,50.176365,263.45816,54.656757,36.80399
69.75318,14.407357,-4.3318024,67.12834,10.737431,-197.60614,81.84528,90.523636,49.662968,153.98479,29.072226,50.176365,248.1076,51.479187,36.80399
69.75318,14.407357,-9.851318,67.12834,10.737431,202.04565,81.84528,198.61061,49.662968,145.68018,29.071203,50.176365,233.5412,48.46303,36.80399
69.75318,14.407357,-14.9820175,67.12834,10.737431,139.34222,81.84528,177.34978,49.662968,137.82079,29.070238,50.176365,219.7189,45.600086,36.80399
69.75318,14.407357,-19.751297,67.12834,10.737431,80.618835,81.84528,157.09853,49.662968,130.38275,29.069328,50.176365,206.60269,42.882572,36.80399
69.75318,14.407357,-24.184608,67.12834,10.737431,25.622864,81.84528,137.80888,49.662968,123.3435,29.06847,50.176365,194.15651,40.3031,36.80399
69.75318,14.407357,285.1822,67.12834,10.737431,-25.882263,81.84528,119.43523,49.662968,116.68163,29.067661,50.176365,182.34612,37.85466,36.80399
69.75318,14.407357,259.26828,67.12834,10.737431,-74.118164,81.84528,101.93404,49.662968,110.37692,29.066898,50.176365,538.2963,35.530594,36.80399
69.75318,14.407357,235.17984,67.12834,10.737431,-119.2923,81.84528,85.2639,49.662968,104.410225,29.066181,50.176365,508.90607,33.324585,36.80399
69.75318,14.407357,212.78827,67.12834,10.73743,-161.59906,81.84528,90.7108,49.662968,98.76341,29.065502,50.176365,481.01715,31.230639,36.80399
69.75318,14.407357,191.97406,67.12834,10.73743,116.653625,81.84528,74.57359,49.662968,93.41934,29.064863,50.176365,454.5529,29.243055,36.80399
69.75318,14.407357,172.62607,67.12834,10.73743,59.37036,81.84528,59.202682,49.662968,88.36178,29.06426,50.176365,429.44052,27.356436,36.80399
69.75318,14.407357,154.64102,67.12834,10.73743,5.7231445,81.84528,44.56166,49.662968,83.57536,29.063692,50.176365,405.611,25.565653,36.80399
69.75318,14.407357,194.26279,67.12834,10.73743,-44.51886,81.84528,30.61586,49.662968,79.045555,29.063158,50.176365,382.99875,23.865837,36.80399
69.75318,14.407357,190.71469,67.12834,10.73743,-91.57178,81.845276,17.33229,49.662968,74.758606,29.062653,50.176365,361.54163,22.252367,36.80399
69.75318,14.407357,171.45541,67.12834,10.73743,-135.63806,81.845276,4.679489,49.662968,70.701485,29.062176,50.176365,341.1806,20.720858,36.80399
69.75318,14.407357,187.34726,67.12834,10.73743,-176.90729,81.845276,-7.3724823,49.662968,66.86188,29.061728,50.176365,360.21957,19.267143,36.80399
69.75318,14.407357,168.3252,67.12834,10.73743,-215.557,81.845276,-18.852173,49.662968,63.22812,29.061304,50.176365,339.9261,17.887274,36.80399
69.75318,14.407357,150.64313,67.12834,10.73743,341.43573,81.845276,-29.786743,49.662968,191.35066,29.060905,50.176365,320.66928,16.5775,36.80399
69.75318,14.407357,134.20663,67.12834,10.73743,269.88458,81.845276,187.33565,49.662968,192.937,29.060528,50.176365,302.39618,15.334257,36.80399
69.75318,14.407357,118.92797,67.12834,10.73743,202.87512,81.845276,166.61021,49.662968,182.54407,29.060173,50.176365,285.05652,14.154169,36.80399
69.75318,14.407357,104.72561,67.12834,10.73743,482.45587,81.845276,146.86891,49.662968,172.70833,29.05984,50.176365,268.60263,30.205221,36.80399
69.75318,14.407357,91.523705,67.12834,10.73743,401.95367,81.845276,128.06505,49.662968,163.3999,29.059525,50.176365,252.98926,28.269728,36.80399
69.75318,14.407357,79.25179,67.12834,10.73743,326.56122,81.845276,110.15407,49.662968,154.59052,29.059227,50.176365,238.1735,26.43255,36.80399
69.75318,14.407357,67.84435,67.12834,10.73743,255.95428,81.845276,93.09361,49.662968,146.25342,29.058947,50.176365,224.11456,24.688696,36.80399
69.75318,14.407357,57.2405,67.12834,10.73743,189.82904,81.845276,76.84328,49.662968,138.3633,29.058681,50.176365,210.7738,23.033426,36.80399
69.75318,14.407357,47.383614,67.12834,10.73743,127.90106,81.845276,61.36458,49.662968,130.89618,29.058434,50.176365,198.11455,21.46224,36.80399
69.75318,14.407357,38.221085,67.12834,10.73743,69.90393,81.845276,83.785446,49.662968,123.82941,29.058197,50.176365,186.10197,61.26771,36.80399
69.75318,14.407357,29.703995,67.12834,10.73743,15.588074,81.845276,178.13719,49.662968,117.14149,29.057976,50.176365,174.70305,57.754322,36.80399
69.75318,14.407357,21.78688,67.12834,10.73743,-35.28009,81.845276,157.84853,49.662968,110.812126,29.057768,50.176365,163.88641,54.419403,36.80399
69.75318,14.407357,14.427475,67.12834,10.73743,-82.91943,81.845276,237.54683,49.662968,104.8221,29.05757,50.176365,259.70038,51.25389,36.80399
69.75318,14.407357,7.586487,67.12834,10.73743,-127.53491,81.845276,214.43709,49.662968,99.153206,29.057384,50.176365,244.54178,48.24918,36.80399
69.75318,14.407357,1.2274017,67.12834,10.73743,-169.31848,81.845276,192.42473,49.662968,93.78824,29.057209,50.176365,230.15753,45.3971,36.80399
69.75318,14.407357,-4.6837234,67.12834,10.73743,-208.44989,81.845276,171.45763,49.662968,88.7109,29.057045,50.176365,216.50809,42.689896,36.80399
69.75318,14.407357,-10.178452,67.12834,10.73743,303.5086,81.845276,151.48616,49.662968,83.90577,29.056889,50.176365,203.55591,40.120213,36.80399
69.75318,14.407357,-15.28611,67.12834,10.73743,234.36493,81.845276,132.46303,49.662968,79.35825,29.056742,50.176365,191.26537,37.68106,36.80399
69.75318,14.407357,-20.033966,67.12834,10.73743,169.61005,81.845276,114.343216,49.662968,75.054535,29.056604,50.176365,278.84268,35.365814,36.80399
69.75318,14.407357,-24.447369,67.12834,10.73743,108.965454,81.845276,97.08382,49.662968,177.7966,29.056473,50.176365,262.70624,33.168175,36.80399
69.75318,14.407357,-28.549873,67.12834,10.73743,465.34637,81.845276,80.644,49.662968,168.21538,29.05635,50.176365,247.39407,31.08217,36.80399
69.75318,14.407357,-32.363384,67.12834,10.73743,385.9301,81.845276,64.98482,49.662968,159.14783,29.056234,50.176365,410.41388,104.97912,36.80399
69.75318,14.407357,-35.908257,67.12834,10.73743,311.55475,81.845276,50.06923,49.662968,150.5664,29.056126,50.176365,411.5598,99.24531,36.80399
69.75318,14.407357,-39.20342,67.12834,10.73743,241.90033,81.845276,35.861923,49.662968,142.44505,29.056023,50.176365,388.64368,93.80276,36.80399
69.75318,14.407357,-42.266457,67.12834,10.73743,176.66718,81.845276,61.99211,49.662968,134.75911,29.055925,50.176365,366.8982,88.63667,36.80399
69.75318,14.407357,-45.113724,67.12834,10.73743,115.574646,81.845276,47.218643,49.662968,127.48524,29.055834,50.176365,346.26355,83.73301,36.80399
69.75318,14.407357,92.27894,67.12834,10.73743,58.359924,81.845276,205.85558,49.662968,120.601326,29.055746,50.176365,326.68298,79.078445,36.80399
69.75318,108.081055,79.95382,67.12834,10.73743,4.7768555,81.845276,184.25072,49.662968,114.08647,29.055666,50.176365,308.10266,74.66032,36.80399
69.75318,315.84427,72.04487,67.12834,10.73743,-45.40509,81.845276,163.67177,49.662968,107.9209,29.055588,50.176365,290.4715,70.46662,36.80399
69.75318,295.30328,61.145103,67.12834,10.73743,-92.401794,81.845276,144.06999,49.662968,102.08588,29.055515,50.176365,319.08057,66.485954,36.80399
69.75318,276.16205,51.01316,67.12834,10.73743,-136.4154,81.845276,125.39903,49.662968,96.56368,29.055449,50.176365,300.8886,62.707493,36.80399
69.75318,258.32516,41.594948,67.12834,10.73743,-177.63531,81.845276,107.61467,49.662968,91.33755,29.055384,50.176365,283.62598,59.120968,36.80399
69.75318,241.70375,32.840187,67.12834,10.73743,-216.23883,81.845276,173.92366,49.662968,86.391594,29.055323,50.176365,267.24518,55.71663,36.80399
69.75318,226.21497,24.702148,67.12834,10.73743,-252.39197,81.845276,153.8351,49.662968,81.7108,29.055265,50.176365,251.70117,52.48522,36.80399
69.75318,211.78165,17.137375,67.12834,10.73743,317.28546,81.845276,134.70042,49.662968,77.28096,29.055212,50.176365,236.9512,49.41796,36.80399
69.75318,198.33186,190.50604,67.12834,10.73743,247.26727,81.845276,262.9079,49.662968,73.088615,29.05516,50.176365,222.95471,46.506508,36.80399
69.75318,185.7986,171.26147,67.12834,10.73743,181.69342,81.845276,238.59386,49.662968,69.121025,29.055113,50.176365,209.6732,43.74295,36.80399
69.75318,174.11938,153.37256,67.12834,10.73743,120.28186,81.845276,215.4344,49.662968,65.36615,29.055067,50.176365,197.07016,41.119774,36.80399
69.75318,163.23604,136.74377,67.12834,10.73743,62.76831,81.845276,193.37468,49.662968,61.812584,29.055025,50.176365,389.25195,38.62985,36.80399
69.75318,153.09433,121.2864,67.12834,10.73743,8.9053955,81.845276,313.8181,49.662968,58.44953,29.054985,50.176365,462.75217,36.266403,36.80399
69.75318,143.6437,106.9179,67.12834,10.73743,-41.538635,81.845276,287.0866,49.662968,117.63344,29.054947,50.176365,437.22095,34.023018,36.80399
69.75318,134.83708,93.56156,67.12834,10.73743,-88.78076,81.845276,261.62445,49.662968,111.2777,29.05491,50.176365,412.99396,31.89359,36.80399
69.75318,126.63057,81.146095,67.12834,10.73743,94.16614,81.845276,237.37135,49.662968,105.26271,29.054876,50.176365,390.00458,29.872332,36.80399
69.75318,118.983284,69.60522,67.12834,10.73743,38.310303,81.845276,214.26994,49.662968,99.5702,29.054846,50.176365,368.18958,27.953749,36.80399
69.75318,111.85711,58.87731,67.12834,10.73743,-14.000183,81.845276,192.26552,49.662968,94.18288,29.054815,50.176365,347.48895,26.132624,36.80399
69.75318,105.21654,48.90513,67.12834,10.73743,148.1687,81.845276,171.30598,49.662968,89.08438,29.054787,50.176365,327.8458,24.404005,36.80399
69.75318,99.02848,39.635414,67.12834,10.73743,235.01459,81.845276,151.34172,49.662968,84.259224,29.05476,50.176365,309.2061,22.763197,36.80399
69.75318,93.2621,31.018692,67.12834,10.73743,295.43427,81.845276,132.32545,49.662968,79.69276,29.054735,50.176365,320.99158,21.205738,36.80399
69.75318,87.88866,23.008965,67.12834,57.54647,226.8031,81.845276,345.52362,49.662968,75.37111,29.054712,50.176365,302.702,19.727394,36.80399
69.75318,82.88138,15.563469,67.12834,70.24572,162.5282,81.845276,317.28656,49.662968,71.28115,29.05469,50.176365,285.3467,18.324146,36.80399
69.75318,78.21532,8.642456,67.12834,63.27212,102.33313,81.845276,290.39038,49.662968,180.06705,29.054668,50.176365,268.878,16.99218,36.80399
69.75318,73.86722,2.2089844,67.12834,57.115738,45.958862,81.845276,264.77136,49.662968,170.3641,29.05465,50.176365,271.41064,15.727873,36.80399
69.75318,69.81541,21.489342,67.12834,51.6808,289.41583,81.845276,240.36885,49.662968,2053.0342,29.05463,50.176365,255.65384,14.52779,36.80399
69.75318,66.0397,14.150894,67.12834,46.88277,221.16663,81.845276,217.1251,49.662968,1942.9172,29.054613,50.176365,249.8693,13.388668,36.80399
69.75318,62.521297,7.3293915,67.12834,42.647007,157.24951,81.845276,194.98509,49.662968,1838.7039,29.054596,50.176365,235.21289,12.307411,36.80399
69.75318,59.24264,224.2826,67.12834,38.907616,97.389465,81.845276,237.55449,49.662968,1740.0776,29.05458,50.176365,221.3052,11.281078,36.80399
69.75318,56.187405,202.65866,67.12834,35.606434,41.32898,81.845276,214.44438,49.662968,1646.7389,29.054565,50.176365,316.85776,10.306881,36.80399
69.75318,53.34036,182.55801,67.12834,32.692112,-11.173096,81.845276,303.3662,49.662968,1558.4043,29.054552,50.176365,365.7177,9.38217,36.80399
69.75318,50.68733,302.21365,67.12834,30.119308,-60.34265,81.845276,393.62665,49.662968,1534.6335,29.054539,50.176365,345.14337,13.303226,36.80399
69.75318,48.215084,275.1,67.12834,27.848003,-106.391174,81.845276,363.1054,49.662968,2341.7158,29.054525,50.176365,387.23993,12.226309,36.80399
69.75318,45.911304,249.89633,67.12834,25.842867,76.546936,81.845276,334.0335,49.662968,3260.9426,29.054514,50.176365,365.56616,11.204096,36.80399
69.75318,43.764515,226.46808,67.12834,24.072704,21.809448,81.845276,306.3421,49.662968,4849.868,29.054502,50.176365,344.99957,10.2338085,36.80399
69.75318,41.76401,204.69022,67.12834,22.509983,-29.453613,81.845276,279.96558,49.662968,4965.782,29.054493,50.176365,325.48358,9.312809,36.80399
69.75318,39.89983,184.44644,67.12834,21.130392,286.79266,81.845276,254.84157,49.662968,5162.441,29.054483,50.176365,431.65765,8.438595,36.80399
69.75318,38.162685,185.84418,67.12834,19.912472,218.70996,81.845276,230.9106,49.662968,5165.7354,29.054474,50.176365,492.83203,7.608788,36.80399
69.75318,36.54391,166.92801,67.12834,18.837275,154.94879,81.845276,208.11598,49.662968,4888.7393,29.054464,50.176365,465.76422,6.821133,36.80399
69.75318,35.03545,149.34433,67.12834,17.888079,95.2348,81.845276,341.10126,49.662968,4626.5938,29.054457,50.176365,440.07913,6.0734897,36.80399
69.75318,33.629776,132.99933,67.12834,17.050116,323.742,81.845276,313.07422,49.662968,4378.5024,29.05445,50.176365,415.70615,5.3638244,36.80399
69.75318,32.319893,117.80573,67.12834,16.31035,253.31403,81.845276,286.37805,49.662968,4143.712,29.054441,50.176365,392.57822,4.690208,36.80399
69.75318,31.099272,103.68243,67.12834,15.657277,187.35638,81.845276,260.94952,49.662968,3921.5088,29.054434,50.176365,370.63174,4.0508094,36.80399
69.75318,29.961824,90.55401,67.12834,15.080734,125.58533,81.845276,236.72853,49.662968,3711.2185,29.054428,50.176365,349.80637,3.443891,36.80399
69.75318,28.901888,78.350395,67.12834,14.571755,311.69794,81.845276,308.3045,49.662968,3512.2024,29.054422,50.176365,330.04483,2.8678021,36.80399
69.75318,27.914179,67.00645,67.12834,14.122422,242.03436,81.845276,281.83484,49.662968,3323.856,29.054417,50.176365,311.2928,2.3209777,36.80399
69.75318,26.993776,56.461617,67.12834,13.725745,556.3693,81.845276,256.62207,49.662968,3145.6072,29.05441,50.176365,293.49866,1.80193,36.80399
69.75318,26.136095,46.6596,67.12834,13.375553,471.17548,81.845276,232.60652,49.662968,2976.9148,29.054405,50.176365,276.61353,7.7160983,36.80399
69.75318,25.336855,37.548073,67.12834,13.0664,391.38922,81.845276,209.73137,49.662968,2817.2664,29.054401,50.176365,260.59094,6.922993,36.80399
69.75318,24.592081,128.37424,67.12834,12.793474,316.66742,81.845276,187.94246,49.662968,2666.177,29.054396,50.176365,245.38684,6.170175,36.80399
69.75318,23.898058,113.50645,67.12834,12.552532,607.76483,81.845276,167.18819,49.662968,2523.188,29.054392,50.176365,230.95941,5.4555984,36.80399
69.75318,23.251328,99.686,67.12834,12.339826,599.27936,81.845276,166.2111,49.662968,2387.865,29.054388,50.176365,217.269,7.303575,36.80399
69.75318,22.648668,396.7214,67.12834,12.152046,511.36188,81.845276,146.48875,49.662968,2259.7969,29.054384,50.176365,204.27794,6.531425,36.80399
69.75318,22.087076,362.9503,67.12834,11.986271,429.02484,81.845276,127.70293,49.662968,2138.595,29.05438,50.176365,191.95052,5.7984977,36.80399
69.75318,21.563753,331.55814,67.12834,11.839923,619.06573,81.845276,168.79207,49.662968,2023.8909,29.054377,150.47755,180.25282,5.102801,36.80399
69.75318,21.07609,302.37735,67.12834,11.710725,529.8923,81.845276,148.94716,49.662968,1915.3363,29.054375,145.19499,169.15268,4.4424443,36.80399
69.75318,20.62166,275.25217,67.12834,11.596667,446.3791,81.845276,142.33598,49.662968,1812.6016,29.05437,140.19064,158.61958,3.8156323,36.80399
69.75318,20.198195,367.3862,67.12834,11.495976,368.1668,81.845276,123.74736,49.662968,1715.3748,29.054369,135.44986,235.57468,3.2206607,36.80399
69.75318,19.803587,335.68155,67.12834,11.407084,294.919,81.845276,106.04143,49.662968,1623.3605,29.054365,130.95876,221.6485,2.655912,36.80399
69.75318,19.43587,306.2103,67.12834,11.328609,226.3205,81.845276,89.176254,49.662968,1536.2793,29.054363,126.70418,208.43372,2.1198506,36.80399
69.75318,19.093208,278.8151,67.12834,11.259331,162.07623,81.845276,73.11192,49.662968,1453.8667,29.054361,122.67369,195.894,1.6110196,36.80399
69.75318,18.773897,253.3497,67.12834,11.198171,101.90985,81.845276,57.81041,49.662968,1375.8724,29.054358,118.85547,183.99486,1.128036,36.80399
69.75318,18.476345,249.64355,67.12834,11.144178,45.56244,81.845276,43.23549,49.662968,1302.0596,29.054356,115.23834,204.47363,0.66958666,36.80399
69.75318,18.19907,226.23312,67.12834,11.096513,-7.208374,81.845276,68.12633,49.662968,1232.204,29.054354,111.81172,192.13622,0.23442602,36.80399
69.75318,17.94069,204.4718,67.12834,11.054433,620.4959,81.845276,53.06157,49.662968,1166.0935,29.054352,108.565575,180.42903,-0.17862988,36.80399
69.75318,17.699915,184.24344,67.12834,11.017283,531.23175,81.845276,166.8236,49.662968,1103.5275,29.05435,105.49039,169.31989,-0.5707035,36.80399
69.75318,17.47555,165.44003,79.16122,10.9844885,447.63348,81.845276,150.34926,49.662968,1044.3157,29.054348,102.57716,158.77824,-0.9428611,36.80399
69.75318,17.266472,147.96118,78.17221,10.955537,369.3416,81.845276,366.46515,49.662968,988.2783,29.054348,99.81737,148.7751,-1.296114,36.80399
69.75318,17.071642,131.71362,77.26449,10.929977,296.01923,81.845276,337.2337,49.662968,935.2453,29.054346,97.20293,139.28296,-1.6314225,36.80399
