Cell 0,Cell 4,Cell 5,Cell 7,Cell 9,Cell 16,Cell 17,Cell 19,Cell 25,Cell 30,Cell 38,Cell 39,Cell 47,Cell 49,Cell 56
24.08044,28.102787,47.003326,21.107014,27.012428,-10.242347,20.29173,-221.18138,32.326565,24.860033,7.5178986,50.532825,54.156704,29.73367,16.478413
24.080227,28.063454,47.003326,21.09203,26.985455,-5.9114285,20.291552,-223.98312,32.326546,24.851274,7.460501,50.51958,51.605106,29.73301,16.400082
24.080027,28.026035,47.003326,21.07793,26.960728,-6.2980433,20.291384,-226.64038,32.326527,24.843082,7.4062924,50.50714,49.228954,29.732388,16.32807
24.079838,27.99044,47.003326,21.064665,26.938059,-6.6584697,20.291227,-229.16055,32.326508,24.83542,7.3550954,50.495464,47.016174,29.731804,16.26187
24.079659,27.956577,47.003326,21.052185,26.91728,-6.994481,20.291079,-231.55077,32.326492,24.828255,7.306743,50.484505,44.95554,29.731255,16.201012
24.079493,27.924366,47.003326,21.040443,26.89823,-7.3077316,20.290941,-233.81769,32.326477,24.821552,7.2610774,50.474213,43.036587,29.73074,16.145063
24.079334,27.89372,47.003326,21.029396,26.880766,-7.599763,20.29081,-235.96768,32.326466,24.815283,7.217949,50.464546,41.249577,29.730255,16.093628
24.079185,27.864569,47.003326,21.019001,26.864758,-7.872012,20.290688,-238.00677,32.326454,24.809422,7.1772165,50.455475,39.585438,29.7298,16.046345
24.079046,27.836838,47.003326,21.00922,26.850082,-8.125819,20.290573,-239.9407,32.326443,24.803938,7.1387477,50.446957,38.03572,29.729372,16.002876
24.078915,27.810455,47.003326,21.00002,26.836628,-8.362434,20.290466,-241.7749,32.32643,24.798811,7.102416,50.438957,36.592556,29.728971,15.962915
24.07879,27.78536,47.003326,20.991362,26.824295,-8.583021,20.290365,-243.51448,32.32642,24.794014,7.068103,50.43145,35.248623,89.827835,15.926179
24.078674,27.761486,47.003326,20.983217,26.81299,-8.788666,20.29027,-245.16434,32.326412,24.789528,7.035696,50.4244,33.99709,86.188095,15.892406
24.078564,27.738773,47.003326,20.975554,26.802626,-8.98038,20.29018,-246.7291,32.326405,24.785334,7.00509,50.41778,32.83161,82.768776,15.861359
24.07846,27.717169,47.003326,20.968342,26.793125,-9.159108,20.290096,-248.21315,32.326397,24.78141,6.976185,50.411568,31.746267,79.55652,15.832816
24.078363,27.696615,47.003326,20.961557,26.784414,-9.325729,20.290018,-249.62065,32.32639,24.77774,6.948885,50.40573,30.73555,76.53877,15.806577
24.078272,27.677063,47.003326,20.955175,26.77643,-9.481064,20.289944,-250.95557,32.32638,24.774307,6.9231024,50.400253,29.794325,73.70378,15.7824545
24.078186,27.658463,47.003326,20.94917,26.76911,-9.625876,20.289875,-252.22162,32.326378,24.771097,6.898752,50.39511,28.917818,71.04046,15.76028
24.078104,27.640768,47.003326,20.94352,26.7624,36.654045,20.28981,-253.42238,32.32637,24.768095,6.875755,50.39028,28.101576,68.53842,15.739893
24.078028,27.623936,47.003326,20.938202,26.756248,33.384098,20.28975,-254.56122,32.326366,24.765287,6.8540354,50.38575,27.341455,66.1879,15.721151
24.077955,27.607924,47.003326,20.9332,26.75061,91.277534,20.289692,-255.6413,32.326363,24.762661,6.8335223,50.381493,26.6336,63.979706,15.703922
24.077888,27.59269,47.003326,20.928495,26.745441,101.8449,20.289637,-256.66568,32.32636,24.760206,6.8141494,50.377495,25.974413,61.90524,15.688083
24.077824,27.5782,47.003326,20.924067,26.740702,94.159004,20.289587,-257.6372,32.32635,24.757908,6.7958527,50.373745,25.360552,59.95639,15.673522
24.077765,27.564413,47.003326,20.9199,38.52217,86.99374,20.28954,-258.55865,32.326347,24.75576,6.7785726,50.37022,24.788897,58.12556,15.660136
24.077707,27.5513,47.003326,20.915981,72.114494,80.313835,20.289495,-259.43256,32.326347,24.75375,6.762253,50.366913,24.256546,56.405594,15.64783
24.077654,27.538824,47.003326,20.912292,68.33138,74.08643,20.289454,-260.26138,32.326344,24.751871,6.7468395,50.363808,23.7608,54.789787,15.636517
24.077604,27.526957,47.003326,20.908823,64.863335,68.28086,20.289413,-261.0475,32.32634,24.750114,6.7322826,50.360893,23.299139,53.27182,15.626117
24.077557,27.515667,47.003326,20.90556,61.684113,62.868553,20.289377,-261.79303,32.326336,24.74847,6.7185345,50.35816,22.869223,51.84578,15.616555
24.077513,27.504927,47.003326,20.902487,58.769653,57.82287,20.289341,-262.50012,32.326336,24.746933,6.70555,50.355587,22.468863,50.506096,15.607766
24.07747,27.494709,47.003326,20.899597,56.097916,53.118973,20.289309,-263.17072,32.326332,24.745495,6.6932874,50.353172,22.096033,49.247536,15.599686
24.07743,27.484991,47.003326,20.89688,53.64868,48.73371,20.289278,-263.80676,32.326332,24.74415,6.681706,50.35091,127.02246,48.065193,15.5922575
24.077394,27.475744,47.003326,20.89432,51.40342,62.256447,20.28925,-264.40997,32.32633,24.742891,6.6707683,50.34878,119.46082,46.954445,15.585428
24.077358,27.46695,47.003326,20.891912,49.345146,57.25222,20.289223,-264.9821,32.32633,24.741716,6.660438,50.346786,112.4191,45.910957,15.57915
24.077326,27.458582,47.003326,20.889648,47.45829,52.586975,20.289198,-265.5247,32.326324,24.740616,6.6506815,50.34491,105.86154,44.930664,15.573379
24.077295,27.45062,47.003326,20.887518,45.72857,48.23775,20.289173,-266.0393,32.326324,24.739586,6.6414676,50.34315,99.75487,44.00973,15.568073
24.077267,27.443048,47.003326,20.885513,44.1429,44.183136,20.289152,-266.52737,32.32632,24.738625,6.6327653,50.341496,94.06807,43.144566,15.563195
24.077238,27.435846,47.003326,20.883627,42.68929,40.403175,20.289131,-266.99026,32.32632,24.737724,6.6245465,50.339947,88.77228,42.331795,15.558711
24.077213,27.428993,47.003326,20.881853,41.356735,36.879265,20.28911,-267.4293,32.32632,24.736883,6.616784,50.33849,83.840614,41.568237,15.554589
24.077188,27.422474,47.003326,20.880182,40.135155,33.59406,20.289093,-267.84567,32.326317,24.736095,6.609453,50.33712,79.24804,40.85092,15.550799
24.077166,27.416273,47.003326,20.878613,39.015312,30.531393,20.289076,-268.24057,32.326317,24.73536,6.60253,50.33584,74.97123,40.17704,15.547316
24.077145,27.410374,47.003326,20.877134,37.98873,27.676188,20.289059,-268.6151,32.326317,24.73467,6.595991,50.334633,70.98849,39.54397,15.544113
24.077124,27.404762,47.003326,20.875744,37.04764,25.014387,20.289043,-268.97034,32.326317,24.734026,6.5898156,50.3335,67.27958,38.949234,15.541168
24.077105,27.399424,47.003326,20.874435,36.18493,22.532896,20.28903,-269.30722,32.326313,24.733423,6.583983,50.332436,63.825695,38.390514,15.538462
24.077087,27.394344,47.003326,20.873203,35.394062,20.219498,20.289017,-269.62674,32.326313,24.73286,6.5784745,50.33144,60.609287,37.865627,15.535974
24.07707,27.389513,47.003326,20.872046,34.66906,18.062805,20.289003,-269.92978,32.326313,24.732332,6.573272,50.3305,57.614025,37.372528,15.533686
24.077053,27.384916,47.003326,20.870955,34.004436,92.547356,20.288992,-270.2172,32.326313,24.73184,6.568359,50.329624,54.82471,36.909286,60.81221
24.077038,27.380545,47.003326,20.86993,33.39516,85.491264,20.28898,-270.48978,32.326313,24.731379,6.563719,50.328796,52.227184,36.4741,57.156666
24.077024,27.376385,47.003326,20.868965,32.836628,78.91314,20.288969,-270.7483,32.326313,24.730947,6.559336,50.328022,49.808254,36.06526,53.79608
24.077011,27.372429,47.003326,20.868057,32.32461,72.78062,20.28896,-270.9935,32.326313,24.730545,6.5551972,50.327293,47.555645,35.681183,50.706654
24.077,27.368664,47.003326,20.867205,31.855236,67.0635,20.28895,-271.22604,32.32631,24.730167,6.551288,50.32661,45.45792,35.320362,54.970043
24.076986,27.365084,47.003326,20.8664,31.42495,61.73365,20.288942,-271.4466,32.32631,24.729815,90.40503,50.32597,43.50443,34.98139,51.785892
24.076977,27.361677,47.003326,20.865644,31.030499,56.76484,20.288935,-271.65576,32.32631,24.729485,85.74233,50.325367,41.685253,34.66295,48.858665
24.076965,27.358437,47.003326,20.864933,30.668896,76.17686,20.288927,-271.85416,32.32631,24.729177,81.3387,50.3248,39.991154,34.36379,46.167633
24.076956,27.355354,47.003326,20.864264,30.33741,70.22968,20.28892,-272.0423,32.32631,24.728888,77.17973,50.32427,38.41354,34.082745,47.08703
24.076946,27.35242,47.003326,20.863634,30.03353,64.685356,20.288912,-272.22076,32.32631,24.728619,73.25185,50.323772,36.9444,33.81872,44.538944
24.076937,27.349632,47.003326,20.863043,29.754955,59.51661,20.288906,-272.38998,32.32631,24.728367,69.5422,50.323303,35.576275,33.570686,50.514957
24.07693,27.346977,47.003326,20.862484,29.499582,54.697983,20.2889,-272.5505,32.32631,24.72813,66.038666,50.322865,34.30221,33.33767,47.69028
24.076921,27.344454,47.003326,34.15919,29.265476,50.20576,20.288895,-272.70276,32.32631,24.72791,62.72979,50.32245,33.115757,36.35305,45.09352
24.076914,27.342052,47.003326,33.372375,29.050867,46.017838,20.288889,-272.84714,32.32631,24.727703,59.60475,50.322063,32.010876,35.951546,98.78149
24.076908,27.339767,47.003326,32.632088,28.85413,42.113598,20.288885,-272.98407,32.32631,24.72751,56.65335,50.3217,30.981962,35.574352,92.06227
24.0769,27.337593,47.003326,31.935577,28.673779,38.473827,20.28888,-273.11395,32.32631,24.72733,53.865936,50.321358,30.023796,35.22,85.885216
24.076895,27.335526,47.003326,31.280254,28.508446,35.08061,20.288876,-273.23712,32.32631,24.72716,51.23339,50.321037,29.13151,34.887108,80.20657
24.076889,27.333559,47.003326,30.663683,28.356884,31.917246,20.288872,-273.35394,32.326305,24.727003,48.74711,50.320736,28.300573,34.574375,74.98614
24.076883,27.331688,47.003326,30.083572,28.217943,28.968164,20.288868,-273.46475,32.326305,24.726854,46.39897,50.320454,27.526772,34.28058,70.18692
24.07688,27.329908,47.003326,29.537766,28.090572,29.944899,20.288864,-273.56982,32.326305,24.726717,44.181297,50.320187,26.806173,34.004574,65.77495
24.076874,27.328215,47.003326,29.024235,27.97381,27.12942,20.28886,-273.6695,32.326305,24.726587,42.086838,50.31994,26.135122,33.745285,61.718967
24.07687,27.326605,47.003326,28.54107,27.866772,24.504656,20.288857,-273.764,32.326305,24.726467,40.10875,111.892784,25.51021,33.501694,57.990257
24.076866,27.325071,47.003326,28.08648,27.768648,22.057692,20.288855,-273.85367,32.326305,24.726353,38.24057,108.129,24.928265,33.272854,54.562412
24.076862,27.323614,47.003326,27.65877,27.678696,19.776482,20.28885,-273.9387,32.326305,24.726248,36.476185,104.595276,24.386332,33.057873,51.41115
24.076859,27.322227,47.003326,27.256351,27.596235,17.6498,20.288849,-274.01932,32.326305,24.726149,34.80983,101.27754,23.881662,32.85591,48.51416
24.076855,27.320908,47.003326,26.877731,27.520641,15.667176,20.288847,-274.0958,32.326305,24.726057,33.23606,98.1626,23.411692,32.66618,45.850925
24.07685,27.319653,47.003326,26.5215,27.451344,13.818852,20.288845,-274.16833,32.326305,24.72597,31.749735,95.23805,22.974035,32.487938,43.40258
24.076847,27.318459,47.003326,26.186333,27.387815,12.095733,20.288841,-274.23712,32.326305,24.72589,30.34599,92.49227,22.56647,32.320488,41.151787
24.076845,27.317324,47.003326,25.870987,27.32958,10.489335,20.28884,-274.30237,32.326305,24.725813,29.020237,89.91432,22.186928,32.163177,39.082603
24.076841,27.316242,47.003326,25.57429,27.276194,8.991752,20.288837,-274.36426,32.326305,24.725742,27.768145,87.49394,21.833483,32.015396,37.18038
24.07684,27.315216,47.003326,25.295135,27.227253,7.595613,20.288836,-274.42294,32.326305,24.725676,35.073364,85.2215,21.50434,31.87656,35.43165
24.076838,27.314238,47.003326,25.03249,27.182388,6.294048,20.288836,-274.4786,32.326305,24.725615,33.484955,83.08797,21.197826,31.746134,33.824013
24.076834,51.76101,47.003326,24.785376,27.14126,5.080648,20.288834,-274.5314,32.326305,24.725557,70.48176,81.08483,20.91239,31.623606,32.346096
24.076832,50.56949,47.003326,24.552874,27.103558,3.9494436,20.288832,-274.58145,32.326305,24.725502,67.631615,79.20414,20.646578,31.508497,30.98743
24.07683,49.436,47.003326,24.334122,27.068995,2.8948648,20.28883,-274.62894,32.326305,24.725452,64.23423,77.4384,20.399042,31.400358,29.738394
24.076828,48.35771,47.003326,24.128304,27.03731,1.9117221,20.28883,-274.67398,32.326305,24.725405,61.02561,75.780594,20.168526,85.82269,28.590137
24.076826,47.33194,47.003326,23.934658,27.008265,0.99517626,20.288828,-274.7167,32.326305,24.72536,57.995262,74.22412,19.953861,82.4255,27.534534
24.076824,46.356125,47.003326,23.752462,77.66058,0.14071654,20.288826,-274.7572,32.326305,24.725319,55.133286,139.99095,19.753954,79.234024,26.564106
24.076824,45.42783,47.003326,23.581041,73.41559,-0.6558637,20.288826,-274.79562,32.326305,24.72528,52.43033,134.5097,19.567793,76.23581,25.671978
24.076822,44.544746,47.003326,23.419758,69.524124,-1.3984841,20.288824,-274.83206,32.326305,24.725245,64.56283,129.3635,19.394432,73.41916,94.07243
24.07682,43.70467,47.003326,23.268011,65.95675,-2.0908,20.288824,-274.8666,32.326305,24.72521,61.335953,124.531845,19.23299,70.77308,87.733185
24.076818,42.905506,47.003326,23.125237,62.686462,-2.7362201,20.288822,-274.8994,32.326305,24.725178,58.28836,119.99553,19.08265,68.28723,81.90543
24.076818,42.145264,47.003326,22.990908,59.68853,57.006058,20.288822,-274.93048,32.326305,24.72515,55.410103,115.73648,18.942646,65.95192,76.54792
24.076817,41.422043,47.003326,22.86452,56.94026,52.35749,20.28882,-274.95996,32.326305,24.72512,52.691757,111.737755,18.812267,63.75802,71.62269
24.076815,40.734047,47.003326,22.745607,54.420876,48.02381,20.28882,-274.98795,32.326305,24.725094,50.12445,107.983444,18.690855,61.696976,67.094864
24.076815,40.07955,47.003326,22.633724,52.111305,43.98369,20.28882,-275.01447,32.326305,24.72507,47.699783,104.45862,18.57779,59.76074,62.932384
24.076813,39.456936,47.003326,22.52846,49.99408,40.21724,20.288818,-275.0396,32.326305,24.725048,45.409836,101.14924,18.472498,57.941753,59.105766
24.076813,38.864643,47.003326,22.429419,48.053177,36.705925,20.288818,-275.06345,32.326305,24.725027,43.247124,98.042145,18.374447,56.232918,55.58791
24.07681,38.301193,47.003326,22.336235,46.273914,33.43246,20.288818,-275.0861,32.326305,24.725006,41.204567,95.124954,18.283136,54.627567,52.353905
24.07681,37.765186,47.003326,22.248562,44.64283,30.38074,20.288816,-275.10754,32.326305,24.724989,39.275505,92.386086,19.778603,53.11943,49.380844
24.07681,37.25528,47.003326,22.166073,43.147583,27.535738,20.288816,-275.1279,32.326305,24.72497,37.453617,89.81462,19.590746,51.702614,46.647675
24.076809,36.77021,47.003326,22.08846,41.776863,24.883451,20.288816,-275.1472,32.326305,24.724955,35.732956,87.40033,19.415808,50.371597,44.13504
24.076809,36.30876,47.003326,22.01544,40.520294,22.41083,20.288816,-275.1655,32.326305,24.72494,34.1079,85.13362,19.252897,49.121185,41.825146
24.076807,35.86979,47.003326,21.946737,39.368378,20.1057,20.288815,-275.18286,32.326305,24.724926,118.32485,83.00545,19.101187,47.94649,39.701633
24.076807,35.452194,47.003326,21.882095,38.31239,17.956717,20.288815,-275.1993,32.326305,24.724913,112.11089,81.00736,18.959908,46.842934,37.749462
24.076807,35.054935,47.003326,21.821278,37.344345,15.953303,20.288815,-275.21494,32.326305,24.7249,106.24219,79.13141,18.828344,45.8062,35.95481
24.076807,34.67702,47.003326,21.764055,36.456924,14.085599,20.288815,-275.22977,32.326305,24.724888,100.699554,77.37012,18.705824,44.83225,46.383453
24.076805,34.317516,47.003326,21.710217,35.643406,12.344409,20.288815,-275.2438,32.326305,24.724876,95.46488,75.716484,18.59173,43.917274,46.846153
24.076805,33.975517,47.003326,21.659563,34.897636,10.721166,20.288813,-275.2571,32.326305,24.724867,90.52105,74.163925,18.485481,43.05771,44.317505
24.076805,33.650173,47.003326,21.611904,34.213978,9.207879,20.288813,-275.26974,32.326305,24.724857,85.851906,72.70626,18.386536,42.2502,41.99289
24.076805,33.340675,47.003326,21.567062,33.587254,7.7971015,20.288813,-275.28174,32.326305,24.724848,81.442184,80.229706,18.294395,41.491585,156.83159
24.076803,33.046253,47.003326,21.524874,33.012722,6.4818873,20.288813,-275.29312,32.326305,24.72484,77.27747,78.401276,18.20859,40.778908,145.42842
24.076803,32.766167,47.003326,21.48518,32.486042,5.2557635,20.288813,-275.3039,32.326305,24.724833,73.344154,76.684616,18.128683,40.10939,134.94534
24.076803,32.49972,47.003326,21.447832,32.00322,4.112696,20.288813,-275.31412,32.326305,24.724825,69.62938,75.07288,18.054272,39.480415,125.30813
24.076803,32.24625,47.003326,21.412695,31.56061,3.0470598,20.288813,-275.32382,32.326305,24.72482,66.120995,73.55966,17.984976,38.889526,116.448524
24.076803,32.005127,47.003326,42.56109,31.15486,2.0536077,20.288813,-275.333,32.326305,24.724812,62.80754,72.13893,17.920444,38.334423,163.8365
24.076803,31.775743,47.003326,41.27743,30.782902,1.1274508,20.28881,-275.34174,32.326305,24.724806,59.678192,70.805046,17.86035,37.81293,151.86812
24.076801,31.557533,47.003326,40.069687,30.441921,0.26403043,20.28881,-275.35,32.326305,24.7248,56.72271,102.932205,17.804388,37.32302,140.86543
24.076801,31.349949,47.003326,38.933357,30.129335,-0.5409021,20.28881,-275.35785,32.326305,24.724794,53.931435,99.716125,17.752274,36.862778,130.75055
24.076801,31.152475,47.003326,37.864227,29.842783,27.554316,20.28881,-275.3653,32.326305,24.72479,51.29525,102.68649,17.703743,36.430405,121.4518
24.076801,30.964619,47.003326,36.858315,29.580095,65.41854,20.28881,-275.37234,32.326305,24.724785,48.805534,99.485435,17.658548,36.024216,112.90336
24.076801,30.78591,47.003326,35.911892,29.339285,60.200127,20.28881,-275.37903,32.326305,24.724781,46.454147,96.480034,34.08845,35.642624,105.04467
24.076801,30.615906,47.003326,35.02143,29.118528,55.335197,20.28881,-275.38538,32.326305,24.724777,44.233406,93.65833,32.91669,35.284138,97.82009
24.076801,30.45418,47.003326,34.183628,28.916157,50.799812,20.28881,-275.3914,32.326305,24.724773,42.136055,91.00911,31.825499,34.94736,91.17845
24.076801,30.300331,47.003326,33.395367,28.73064,46.571648,20.28881,-275.39713,32.326305,24.72477,40.155235,88.521805,30.809332,34.63098,85.07271
24.0768,30.153975,47.003326,32.65372,28.560572,42.629894,20.28881,-275.40253,32.326305,24.724768,38.28447,86.18654,29.863035,34.333755,79.45963
24.0768,57.751766,47.003326,31.95593,28.404669,38.95515,20.28881,-275.40765,32.326305,24.724764,36.517647,83.99402,28.981802,34.05453,74.29946
24.0768,56.268494,47.003326,31.299404,28.261747,35.529327,20.28881,-275.41254,32.326305,24.724762,34.84899,81.9355,28.16116,33.792213,69.55566
24.0768,54.857452,47.003326,30.681702,28.13073,32.335567,20.28881,-275.41714,32.326305,24.724758,33.27305,80.002815,27.396944,33.545784,65.19462
24.0768,53.515137,47.003326,30.100525,28.010622,29.358149,20.28881,-275.42154,32.326305,24.724756,31.784664,78.18826,26.68527,33.314274,61.185463
24.0768,52.23819,47.003326,29.553715,27.900518,26.582415,20.28881,-275.4257,32.326305,24.724754,30.378977,76.48462,26.022532,33.096786,57.4998
24.0768,51.02343,47.003326,29.039242,27.799583,23.994707,20.28881,-275.42963,32.326305,24.724752,29.051392,74.88511,25.405363,32.892467,54.11153
24.0768,49.867836,47.003326,28.555191,27.707056,21.582289,20.28881,-275.43338,32.326305,24.724749,27.79757,73.38336,24.830626,32.70052,50.99665
24.0768,48.768517,47.003326,28.099764,27.622232,19.333282,20.28881,-275.43692,32.326305,24.724747,26.61341,71.97341,24.295408,32.5202,48.133106
24.0768,47.722736,47.003326,27.671268,27.544474,17.236622,20.288809,-275.44028,32.326305,24.724747,25.495045,70.64964,23.79699,32.350796,45.500618
24.0768,46.72789,47.003326,39.614563,27.473192,131.35326,20.288809,-275.44348,32.326305,24.724745,24.438816,69.406784,23.332842,32.19165,43.080536
24.0768,45.78149,47.003326,38.50515,27.407845,121.66851,20.288809,-275.4465,32.326305,24.724743,23.441273,68.2399,22.900606,32.042145,40.85573
24.0768,44.88118,47.003326,37.46134,27.34794,117.85012,20.288809,-275.44937,32.326305,24.724741,22.499155,67.14433,22.49809,31.90169,54.345688
24.0768,44.02472,47.003326,36.479256,27.293026,109.08004,20.288809,-275.4521,32.326305,24.72474,21.609383,66.11573,22.12325,31.769741,51.211914
24.0768,43.20997,47.003326,35.555244,27.242683,170.29291,20.288809,-275.45465,32.326305,24.72474,20.769045,65.15001,21.774183,31.645782,48.331
24.0768,42.4349,47.003326,34.685875,27.196533,157.97043,20.288809,-275.45712,32.326305,24.724737,19.975399,110.00612,21.449116,31.529331,45.682545
24.0768,41.69757,47.003326,33.867916,27.154228,146.48265,20.288809,-275.45944,32.326305,24.724735,19.225847,106.357666,21.1464,31.419931,43.247784
24.0768,40.996155,47.003326,33.098324,27.115444,135.77304,20.288809,-275.46164,32.326305,24.724735,18.517942,102.932205,20.864498,31.317156,41.009483
24.076797,40.3289,47.003326,32.374245,27.079891,125.7889,20.288809,-275.4637,32.326305,24.724733,17.84937,99.716125,20.60198,31.220604,38.951782
24.076797,39.694138,47.003326,31.692978,27.0473,116.48107,20.288809,-275.4657,32.326305,24.724733,17.217945,96.696625,20.357512,31.1299,37.060116
24.076797,39.090294,47.003326,31.052002,27.017422,107.803734,20.288809,-275.4676,32.326305,24.724731,16.621601,93.86169,20.12985,31.044687,35.321087
24.076797,38.515854,47.003326,30.448927,26.990032,99.714195,20.288809,-275.46936,32.326305,24.724731,16.058392,91.20003,19.917845,30.964636,33.722374
24.076797,37.96939,47.003326,29.881516,26.964924,92.17263,20.288809,-275.47104,32.326305,24.724731,15.526474,88.701065,19.720415,30.889433,32.25266
24.076797,37.449543,47.003326,29.347656,26.941906,85.14193,20.288809,-275.47266,32.326305,24.72473,15.024111,86.35484,19.53656,30.818783,30.901531
24.076797,36.95501,47.003326,28.845367,26.920805,78.58747,20.288809,-275.47418,32.326305,24.72473,14.54966,84.15202,19.365347,30.75241,29.659424
24.076797,36.484566,47.003326,28.372782,26.901463,72.477,20.288809,-275.47562,32.326305,24.72473,14.101569,82.08386,19.205904,30.690058,28.517542
24.076797,36.037025,47.003326,117.37572,26.88373,66.78045,20.288809,-275.477,32.326305,24.724728,13.678375,80.142105,19.057426,30.631481,27.467796
24.076797,35.611286,47.003326,173.64265,26.867474,61.46978,20.288809,-275.47827,32.326305,24.724728,13.278694,78.31903,18.919157,30.576452,26.50275
24.076797,35.20628,47.003326,717.59393,26.852573,56.518845,20.288809,-275.4795,32.326305,24.724728,12.90122,76.6074,18.790394,30.524754,25.615574
24.076797,34.821,47.003326,680.15405,26.838911,51.90328,20.288809,-275.48065,32.326305,24.724728,12.54472,75.00038,18.670485,30.476187,24.799982
24.076797,34.45448,47.003326,641.1668,26.82639,92.90691,20.288809,-275.48178,32.326305,24.724726,12.208025,73.49159,18.558819,30.430561,24.050198
24.076797,34.105812,47.003326,604.48505,26.814909,85.826454,20.288809,-275.48282,32.326305,24.724726,11.890039,72.07503,18.454832,30.3877,23.360914
24.076797,33.774124,47.003326,569.9725,26.804384,79.225624,20.288809,-275.48383,32.326305,24.724726,11.58972,70.74505,18.357996,30.347431,22.727245
24.076797,33.458588,47.003326,537.50073,26.794737,73.07194,20.288809,-275.48477,32.326305,24.724726,11.3060875,69.49636,18.267817,30.309603,22.144707
24.076797,33.15842,47.003326,506.94916,26.785892,67.335075,20.288809,-275.48566,32.326305,24.724726,11.038214,68.324,18.183838,30.274065,21.609173
24.076797,32.87287,47.003326,639.553,26.777784,61.98684,20.288809,-275.4865,32.326305,24.724724,10.785223,67.22329,18.105635,30.240679,21.11685
24.076797,32.60123,47.003326,602.9667,26.770353,57.000877,20.288809,-275.4873,32.326305,24.724724,10.546289,66.189865,24.127512,30.209316,20.664251
24.076797,32.342815,47.003326,568.5439,26.763538,52.35266,20.288809,-275.48807,32.326305,24.724724,10.320631,65.219604,23.640638,30.179852,20.248173
24.076797,32.09699,47.003326,649.3276,26.757294,48.019306,20.288809,-275.4888,32.326305,24.724724,10.10751,64.308655,23.18724,30.15217,19.865665
24.076797,31.863132,47.003326,612.16327,26.751568,43.97949,20.288809,-275.48947,32.326305,24.724724,9.906231,63.45338,22.765017,30.126165,19.514023
24.076797,31.640665,47.003326,577.1966,26.746319,40.213326,20.288809,-275.49014,32.326305,24.724724,9.716135,62.650383,22.371822,30.101736,19.190754
24.076797,31.429033,47.003326,544.29767,26.741507,36.702274,20.288809,-275.49075,32.326305,24.724724,9.5366,61.89647,22.005665,30.078785,18.89357
24.076797,31.227707,47.003326,513.3442,26.737095,33.429058,20.288809,-275.49133,32.326305,24.724722,9.367042,61.188637,21.664682,30.057224,18.620363
24.076797,31.036186,47.003326,484.22113,26.733051,30.37757,20.288809,-275.49188,32.326305,24.724722,9.206903,60.52407,42.62296,30.03697,18.369202
24.076797,30.853992,47.003326,456.82025,26.729345,27.532782,20.288809,-275.49243,32.326305,24.724722,9.055662,59.900124,40.86439,30.017942,18.138306
24.076797,30.680672,47.003326,431.0397,26.725946,24.880697,20.288809,-275.49292,32.326305,24.724722,8.912825,59.314316,39.226734,30.000067,17.92604
24.076797,30.515793,47.003326,406.78366,26.722832,22.408262,20.288809,-275.49338,32.326305,24.724722,8.777924,58.764313,37.70168,29.983273,17.730904
24.076797,30.358944,47.003326,383.96198,26.719975,20.103306,20.288809,-275.49384,32.326305,24.724722,8.6505165,58.247932,36.281483,29.967495,17.551512
24.076797,30.209732,47.003326,362.48984,26.717358,17.954485,20.288809,-275.49426,32.326305,24.724722,8.5301895,57.76311,34.958935,29.952675,17.386593
24.076797,30.067787,47.003326,342.28745,26.714956,15.951222,20.288809,-275.49466,32.326305,24.724722,8.416548,57.307922,33.72732,29.938751,17.234983
24.076797,29.932756,47.003326,323.2797,26.712757,14.083657,20.288809,-275.49506,32.326305,24.724722,8.30922,56.88056,32.580395,29.92567,17.095606
24.076797,29.804302,47.003326,305.39597,26.710741,12.342599,20.288809,-275.49542,32.326305,24.724722,8.207855,56.479317,31.512323,29.913382,16.967474
24.076797,29.682102,47.003326,288.56976,26.70889,10.719478,20.288809,-275.49576,32.326305,24.724722,8.1121235,56.1026,30.51769,29.901838,16.849682
24.076797,29.565853,47.003326,272.7386,26.707197,9.2063055,20.288809,-275.4961,32.326305,24.724722,8.021709,55.748913,29.591446,29.890993,16.741392
24.076797,29.455267,47.003326,257.84357,26.705643,7.7956347,20.288809,-275.4964,32.326305,24.724722,7.9363194,55.41684,28.728888,29.880804,16.641842
24.076797,29.350067,47.003326,243.82935,26.704218,21.9867,20.288809,-275.4967,32.326305,24.724722,7.855674,55.105064,27.925634,29.871233,16.550323
24.076797,29.249989,47.003326,230.64384,26.702913,85.0071,20.288809,-275.49698,32.326305,24.724722,7.7795086,54.812347,27.17761,29.86224,16.46619
24.076797,29.154785,47.003326,218.23805,26.701715,78.46177,20.288809,-275.49725,32.326305,24.724722,7.707576,54.53752,26.48102,29.853794,16.388845
24.076797,29.064219,47.003326,206.56587,26.700619,72.359825,20.288809,-275.4975,32.326305,24.724722,7.6396394,54.279495,25.832327,29.845858,16.317741
24.076797,28.978062,47.003326,195.58392,26.699612,66.67121,20.288809,-275.49774,32.326305,24.72472,7.5754776,54.03724,25.228233,29.838402,16.252375
24.076797,28.896101,47.003326,185.25137,26.69869,61.367935,20.288809,-275.49796,32.326305,24.72472,7.5148807,53.80979,24.665676,29.831398,16.192282
24.076797,28.818132,47.003326,175.52983,26.697845,56.423897,20.288809,-275.49817,32.326305,24.72472,7.4576507,53.596245,24.141798,29.824818,16.137037
24.076797,28.743961,47.003326,166.38316,26.69707,51.814762,20.288809,-275.49838,32.326305,24.72472,7.4036,53.395752,23.653942,29.818638,16.086252
